;StructID;ClusterID;ClosestToCenter;Energy;LowEne;AptaMat;Bp;MfeDist;Probability;Structure
7477;7726;9;0;-4.284;0;0.12;16;4;1e-05;...........((.(..((....)).).))..(((((...((.....))...((((......))))..)))))...
7478;7727;9;0;-4.284;0;0.12;16;4;1e-05;...........((((..((....)).))))..(.(((...((.....))...((((......))))..))).)...
7479;7733;9;0;-4.285;0;3.62;14;16;1e-05;...........((((.(((....)))))))..(((((.....((...............)).......)))))...
7480;7745;9;0;-4.278;0;1.79;20;12;1e-05;..((...))..((((..((....)).)))).((((.(...(((...)))...((((......))))..).))))..
7481;7747;9;0;-4.278;0;1.23;17;20;1e-05;.........(...((((....))))...)...(((((...(((...)))...((((......))))..)))))...
7482;7748;9;0;-4.278;0;0.91;15;15;1e-05;...........((.(((....)))....))..(((((...((.....))...(((........)))..)))))...
7483;7749;9;0;-4.279;0;2.47;14;18;1e-05;............((.....))...........(((((...(((...)))...((((......))))..)))))...
7484;7764;9;0;-4.28;0;0.19;19;6;1e-05;...........((((.(((....)))))))...((((...(((...)))...((((.(...)))))..))))....
7485;7765;9;0;-4.28;0;0.24;19;9;1e-05;...........((((.(((....)))))))...((((...(((...)))...(((.((...)))))..))))....
7486;7769;9;0;-4.28;0;1.42;15;10;1e-05;...(...)...((((...........))))..(((((...((.....))...(((........)))..)))))...
7487;7770;9;0;-4.28;0;2.22;19;15;1e-05;..(.....)..((((.(((....)))))))..(((.((....))....(..(((((......)))))..))))...
7488;7778;9;0;-4.281;0;5.03;18;30;1e-05;...((..(((.((....)).)))..)).....(((((......((.....))((((......))))..)))))...
7489;7782;9;0;-4.274;0;10.0;12;29;1e-05;..................((((.(..(.........)...((.....))...((((......))))...).)))).
7490;7787;9;0;-4.274;0;1.0;18;8;1e-05;...(...)...((((..((....)).))))..(((((...(((...)))...(((........)))..)))))...
7491;7790;9;0;-4.274;0;2.2;17;17;1e-05;...........((((.(((....)))))))..(((((.((........(..((........)).))).)))))...
7492;7794;9;0;-4.275;0;0.43;19;9;1e-05;...........((((.(((....)))))))..(((((..(.((......)))((((......))))..)))))...
7493;7795;9;0;-4.275;0;2.11;17;20;1e-05;...(...)..(..((((....)))).).....(((((...((.....))...((((......))))..)))))...
7494;7800;9;0;-4.275;0;1.39;15;19;1e-05;...........((((...........))))..(((((...(((...)))..(((.....).)).....)))))...
7495;7802;9;0;-4.275;0;4.56;16;30;1e-05;...........((((((....)))...)))..(((((.((.(.((...............)).).)).)))))...
7496;7813;9;0;-4.276;0;4.19;18;23;1e-05;...((..(((.(......).)))..))..(..(((((...((.....))...((((......))))..))))).).
7497;7820;9;0;-4.276;0;1.54;17;17;1e-05;..(.....)..((((...........))))..(((((...(((...)))...((..((...)).))..)))))...
7498;7828;9;0;-4.277;0;0.97;19;9;1e-05;..(.....)..((((..((....)).))))..(((((...(((...)))...(((.(.....))))..)))))...
7499;7836;9;0;-4.277;0;3.8;17;21;1e-05;...........((((.(((....)))))))..(((((.((...(((.............)))...)).)))))...
7500;7842;9;0;-4.27;0;1.65;19;15;1e-05;..(.....)..((((.(((....))))))).((((((...((.....))..(((.....).)).....))))))..
7501;7847;9;0;-4.27;0;1.51;17;23;1e-05;...........((((...........)))).((((((.(((((...)))..((........))..)).))))))..
7502;7848;9;0;-4.271;0;1.2;22;19;1e-05;...........((((.(((....))))))).((((((.(((((...)))..((((...)).))..)).))))))..
7503;7861;9;0;-4.271;0;0.87;20;4;1e-05;...(.......((((.(((....)))))))..(((((...(((...)))...((((......))))..))))).).
7504;7862;9;0;-4.271;0;0.19;19;6;1e-05;...........((((.(((....)))))))..(((((...(((...)))....(((.(...))))...)))))...
7505;7863;9;0;-4.271;0;0.24;19;9;1e-05;...........((((.(((....)))))))..(((((...(((...)))....((.((...))))...)))))...
7506;7871;9;0;-4.272;0;1.4;17;10;1e-05;..(.....)..((((...........))))..(((((.(.((.....))...((((......))))).)))))...
7507;7874;9;0;-4.272;0;3.26;17;22;1e-05;..(.....).((((.....)).)).......((((((...((.....))...((((......))))..))))))..
7508;7884;9;0;-4.273;0;1.14;18;11;1e-05;..(.....)..((((..(....)...)))).((((((...((.....))...((((......))))..))))))..
7509;7887;9;0;-4.266;0;1.0;20;8;1e-05;..(.....)..((((..((....)).))))..(((((.(.(((...)))...((((......))))).)))))...
7510;7888;9;0;-4.266;0;1.92;19;13;1e-05;..((...))..((((..(....)...))))..(((((...(((...)))...((((......))))..)))))...
7511;7904;9;0;-4.267;0;2.51;17;10;1e-05;..(.....)..((((.(((....))))))).(((((................((((......))))...)))))..
7512;7912;9;0;-4.268;0;4.38;19;23;1e-05;...((..(((.((....)).)))..))..(..(((((...((.....))...((((......))))..))))).).
7513;7914;9;0;-4.268;0;0.42;15;9;1e-05;...........((((.(.....)...))))..(((((...((.....))...(((........)))..)))))...
7514;7916;9;0;-4.268;0;1.32;13;15;1e-05;...........((((...........))))..(((((...........))..((((......))))....)))...
7515;7921;9;0;-4.269;0;0.58;15;10;1e-05;...........((((...........))))..(((((...(.(...).)...((((......))))..)))))...
7516;7922;9;0;-4.269;0;3.09;15;16;1e-05;...........((((.(((....)))))))..(((((...........(..((...)).)........)))))...
7517;7923;9;0;-4.269;0;1.58;13;19;1e-05;..............(((....))).........((((...((.....))...((((......))))..))))....
7518;7926;9;0;-4.269;0;0.32;16;7;1e-05;...........((((..((....)).))))..(((((....(........).((((......))))..)))))...
7519;7928;9;0;-4.269;0;0.17;17;6;1e-05;...........(((...((....))..))).((((((...((.....))...((((......))))..))))))..
7520;7933;9;0;-4.262;0;4.94;14;17;9e-06;...........((((..((....)).))))...((.....))......((..((((......)))).....))...
7521;7934;9;0;-4.262;0;1.66;17;14;9e-06;..(.....)..((((..((....)).))))..(((((......((.....)).(((......)))...)))))...
7522;7938;9;0;-4.262;0;1.05;19;10;9e-06;..(.....)..((((...(....)..)))).((((((...(((...)))...((((......))))..))))))..
7523;7940;9;0;-4.262;0;4.53;16;21;9e-06;...........((((.(((....)))))))..((((....(((((.............)))))......))))...
7524;7942;9;0;-4.262;0;2.39;20;17;9e-06;..((...))..((((.(((....)))))))..(((((...(((...)))..(((.....).)).....)))))...
7525;7943;9;0;-4.262;0;1.59;16;14;9e-06;..(.....)..((.((......))....))..(((((...((.....))...((((......))))..)))))...
7526;7951;9;0;-4.264;0;4.26;16;21;9e-06;...(((............)))..(.....).((((((...((.....))...((((......))))..))))))..
7527;7956;9;0;-4.264;0;0.35;19;10;9e-06;...........((((.(((....))))))).((((.....(((...)))...((((.(...)))))....))))..
7528;7957;9;0;-4.264;0;0.41;19;13;9e-06;...........((((.(((....))))))).((((.....(((...)))...(((.((...)))))....))))..
7529;7963;9;0;-4.264;0;0.13;20;4;9e-06;...........((((.(((....))))))).(((((((..((.....))...((((......))))).))))))..
7530;7969;9;0;-4.265;0;1.81;18;19;9e-06;..(.....)..((((((....))))...)).((((((...((.....))...(((........)))..))))))..
7531;7972;9;0;-4.266;0;0.81;13;10;1e-05;...........(((.............)))...((((...((.....))...((((......))))..))))....
7532;7973;9;0;-4.266;0;0.61;18;11;1e-05;...........((((((....))...))))..(((((...((.....))...((((.(...)))))..)))))...
7533;7974;9;0;-4.266;0;0.67;18;14;1e-05;...........((((((....))...))))..(((((...((.....))...(((.((...)))))..)))))...
7534;7977;9;0;-4.258;0;1.83;17;20;9e-06;...((........(((......))))).....(((((...(((...)))...((((......))))..)))))...
7535;7980;9;0;-4.258;0;0.81;19;6;9e-06;.....(...).((((.((......)))))).((((((...((.....))...((((......))))..))))))..
7536;7992;9;0;-4.26;0;0.17;17;6;9e-06;...........((((.((......)))))).(((.((...((.....))...((((......))))..)).)))..
7537;7993;9;0;-4.26;0;2.3;15;19;9e-06;..........((.(.....)..)).......((((((...((.....))...((((......))))..))))))..
7538;7994;9;0;-4.26;0;1.58;13;19;9e-06;..............(((....)))........(((((...((.....))....(((......)))...)))))...
7539;7998;9;0;-4.26;0;0.62;16;11;9e-06;...........((((((....))...))))..(((((...(.......)...((((......))))..)))))...
7540;7999;9;0;-4.26;0;1.62;16;20;9e-06;...........(((.............))).((((((......(((...)))((((......))))..))))))..
7541;8000;9;0;-4.26;0;0.63;17;10;9e-06;...........((((..((....)).)))).((((((......(.......)((((......))))..))))))..
7542;8003;9;0;-4.261;0;1.53;16;11;9e-06;...........((((.((......))))))..(((((.((.............(((......))))).)))))...
7543;8005;9;0;-4.261;0;0.5;16;8;9e-06;...........((((..((....)).))))..(((((.......(....)..((((......))))..)))))...
7544;8010;9;0;-4.261;0;1.97;19;22;9e-06;...((........((((....))))))..(.((((((...((.....))...((((......))))..))))))).
7545;8011;9;0;-4.261;0;2.0;19;22;9e-06;...((........((((....))))))..((.(((((...((.....))...((((......))))..))))))).
7546;8019;9;0;-4.254;0;0.31;18;11;9e-06;...........((((.((......)))))).((((((...((.....))...((..((...)).))..))))))..
7547;8021;9;0;-4.254;0;4.47;18;18;9e-06;..(.....)..((((.(((....)))))))..(((((.((.(......((....)).......).)).)))))...
7548;8030;9;0;-4.255;0;0.69;17;14;9e-06;...........((((...........)))).((((((...(((...)))...(((..(...).)))..))))))..
7549;8035;9;0;-4.255;0;0.17;17;5;9e-06;...........((((.(((....)))))))..(((((....(.......)..((((......))))..)))))...
7550;8038;9;0;-4.256;0;2.39;18;13;9e-06;..((...))..((((.(((....)))))))..(((((...........))..((((......))))....)))...
7551;8039;9;0;-4.256;0;0.92;18;8;9e-06;.....(....)((((.(((....)))))))..(((.....(((...)))...((((......))))....)))...
7552;8045;9;0;-4.256;0;1.68;20;8;9e-06;..((...))..((((.(((....)))))))..(((((...(.(...).)...((((......))))..)))))...
7553;8048;9;0;-4.256;0;3.89;17;20;9e-06;...........((((.(((....)))))))..(((((.((.(((...............)))...)).)))))...
7554;8055;9;0;-4.257;0;0.81;13;10;9e-06;...........(((.............)))..(((((...((.....))....(((......)))...)))))...
7555;8063;9;0;-4.258;0;2.57;19;21;9e-06;..((...))..((((((....))))...))..(((((...(((...)))...(((........)))..)))))...
7556;8064;9;0;-4.258;0;2.45;22;21;9e-06;..((...))..((((.(((....))))))).((((((.(((((...)))..((........))..)).))))))..
7557;8065;9;0;-4.25;0;0.51;17;10;9e-06;...........((((.(((....))))))).((((((..(...........)(((........)))..))))))..
7558;8079;9;0;-4.251;0;5.6;17;19;9e-06;.....(..((.((((.(((....)))))))..))..)..........(((..((((......)))).....)))..
7559;8085;9;0;-4.252;0;1.64;18;17;9e-06;..(.....)..((((((....)))...))).((((((...((.....))...(((........)))..))))))..
7560;8089;9;0;-4.252;0;1.79;20;12;9e-06;..((...))..(((..(((....))).))).((((((...(((...)))...(((........)))..))))))..
7561;8091;9;0;-4.253;0;1.14;17;10;9e-06;..(.....)..((((.((......))))))..(((.....(((...)))...((((......))))....)))...
7562;8092;9;0;-4.253;0;0.24;15;8;9e-06;...........((((.(.......).))))..(((((...((.....))...(((........)))..)))))...
7563;8111;9;0;-4.246;0;1.43;17;20;9e-06;........((...(((......))).))...((((((...((.....))...((((......))))..))))))..
7564;8114;9;0;-4.247;0;4.36;18;20;9e-06;...........((((.(((....)))))))..(((((..((((((.............))))).)...)))))...
7565;8115;9;0;-4.247;0;1.47;16;23;9e-06;.............((((....))))......((((((...(((...)))...(((........)))..))))))..
7566;8120;9;0;-4.247;0;1.32;16;18;9e-06;.......(.....((((....))))....)..(((((...((.....))...((((......))))..)))))...
7567;8132;9;0;-4.248;0;0.25;18;8;9e-06;...........((((..(......).)))).((((((...((.....))...((((.(...)))))..))))))..
7568;8133;9;0;-4.248;0;0.31;18;11;9e-06;...........((((..(......).)))).((((((...((.....))...(((.((...)))))..))))))..
7569;8139;9;0;-4.248;0;0.81;19;6;9e-06;.....(...).((((.(((....)))))))..(((((...(((...)))...(((........)))..)))))...
7570;8145;9;0;-4.249;0;0.59;16;10;9e-06;...........((((.(((....)))))))..(((((...((.....))....((.....))......)))))...
7571;8149;9;0;-4.249;0;2.32;19;14;9e-06;..((...))..((((..((....)).))))..(((((((.....))......((((......))))..)))))...
7572;8155;9;0;-4.249;0;1.0;13;14;9e-06;...........(((.............))).((((.....((.....))...((((......))))....))))..
7573;8158;9;0;-4.25;0;3.74;16;20;9e-06;...........((((..((....)).)))).((((((.((........((....)).........)).))))))..
7574;8162;9;0;-4.25;0;0.17;17;6;9e-06;...........((((.(((....)))))))..((.((...(((...)))...(((........)))..)).))...
7575;8163;9;0;-4.25;0;0.92;19;6;9e-06;..(.....)..((((.(.(....).))))).((((((...((.....))...((((......))))..))))))..
7576;8165;9;0;-4.242;0;1.73;22;12;9e-06;..((...))..((((.(((....))))))).((((((...(((...)))...(((..(...).)))..))))))..
7577;8172;9;0;-4.242;0;1.68;20;8;9e-06;..((...))..((((.(.(....).)))))..(((((...(((...)))...((((......))))..)))))...
7578;8175;9;0;-4.243;0;0.24;16;8;9e-06;...........((((..(......).)))).((((((...(.......)...((((......))))..))))))..
7579;8176;9;0;-4.243;0;0.32;19;13;9e-06;...........((((.(((....))))))).((((((...((.....))....((.((...)).))..))))))..
7580;8177;9;0;-4.243;0;2.46;19;25;9e-06;..(.....)..((((((....))))...))..(((((......(((...)))((((......))))..)))))...
7581;8179;9;0;-4.243;0;0.97;17;6;9e-06;..(.....)..(((..(((....))).)))...((((...((.....))...((((......))))..))))....
7582;8180;9;0;-4.243;0;0.92;19;6;9e-06;...(...)...((((.(((....))))))).((((((...((.....))....(((......)))...))))))..
7583;8186;9;0;-4.244;0;2.67;18;23;9e-06;...((.....)).(((......)))......((((((...(((...)))...((((......))))..))))))..
7584;8196;9;0;-4.244;0;2.41;19;19;9e-06;..((...))..((((((....)))...)))..(((((...(((...)))...(((........)))..)))))...
7585;8200;9;0;-4.244;0;1.71;20;8;9e-06;..((...))..((((..((....)).))))..(((((...((.....)).(.((((......))))).)))))...
7586;8203;9;0;-4.245;0;2.12;16;22;9e-06;.....(....)...((......)).......((((((...(((...)))...((((......))))..))))))..
7587;8206;9;0;-4.245;0;3.83;17;23;9e-06;...........((((.((......)))))).((((((.((.(.((...............)).).)).))))))..
7588;8218;9;0;-4.238;0;2.3;15;13;9e-06;...........((((..((....)).))))..(((((.((((.....))................)).)))))...
7589;8222;9;0;-4.239;0;1.14;17;10;9e-06;..(.....)..((((..((....)).)))).((((((...((.....))...((..........))..))))))..
7590;8225;9;0;-4.239;0;1.34;17;20;9e-06;..........(..((((....)))).).....(((((...((.....))...((((.(...)))))..)))))...
7591;8226;9;0;-4.239;0;1.4;17;23;9e-06;..........(..((((....)))).).....(((((...((.....))...(((.((...)))))..)))))...
7592;8227;9;0;-4.239;0;0.61;13;10;9e-06;...........((((...........))))..(((((...(.......)...(((........)))..)))))...
7593;8229;9;0;-4.239;0;2.83;18;23;9e-06;..((...)).(..(((......))).)....((((((...((.....))...((((......))))..))))))..
7594;8230;9;0;-4.239;0;1.06;18;16;9e-06;...........((((..((....)).)))).((((((...((.....))..((((...)).)).....))))))..
7595;8232;9;0;-4.24;0;0.83;17;6;9e-06;.....(....)((((..(......).))))..(((((...((.....))...((((......))))..)))))...
7596;8234;9;0;-4.24;0;0.17;18;4;9e-06;...........((((.(((....)))))))..(((((.(.((.....))...(((........)))).)))))...
7597;8241;9;0;-4.241;0;10.33;15;32;9e-06;.................(((((.(..((.......))...(((...)))...((((......))))...).)))))
7598;8243;9;0;-4.241;0;1.14;17;20;9e-06;..........(..((((....))))...)...(((((...(((...)))...((((......))))..)))))...
7599;8248;9;0;-4.242;0;10.94;13;29;9e-06;..................((((.(....((.....))...((.....))...((((......))))...).)))).
7600;8252;9;0;-4.234;0;1.62;16;12;9e-06;...(...)...(((.............)))..(((((...(((...)))...((((......))))..)))))...
7601;8261;9;0;-4.235;0;5.31;17;25;9e-06;...(((...(.....)..)))..........((((((...(((...)))...((((......))))..))))))..
7602;8272;9;0;-4.237;0;11.17;12;16;9e-06;................................(((((...(((...)))...((((......))))..)))))...
7603;8285;9;0;-4.237;0;2.26;16;19;9e-06;...........((((((....))))...))..(((((.(.............((((......))))).)))))...
7604;8289;9;0;-4.237;0;2.45;15;14;9e-06;..((...))..((((...........))))..(((((...((.....))...((..........))..)))))...
7605;8290;9;0;-4.237;0;0.78;18;12;9e-06;...........((((.(((....))))))).((((.(......((.....))((((......))))..).))))..
7606;8292;9;0;-4.238;0;5.03;13;18;9e-06;...((..............))...........(((((...((.....))...((((......))))..)))))...
7607;8293;9;0;-4.238;0;2.32;16;21;9e-06;...(...)......(((....)))........(((((...(((...)))...((((......))))..)))))...
7608;8294;9;0;-4.238;0;6.06;15;21;9e-06;..(((....(.((((...........))))..))))....((.....))...((((......))))...(....).
7609;8295;9;0;-4.238;0;6.09;14;20;9e-06;..(((......((((...........))))...)))....((.....))...((((......))))...(....).
7610;8297;9;0;-4.238;0;1.41;16;22;9e-06;..........(..((((....)))).)....((((((...((.....))....(((......)))...))))))..
7611;8304;9;0;-4.231;0;0.86;17;11;9e-06;...........((((.(((....)))))))..(((((...((.....))..(.((...))..).....)))))...
7612;8311;9;0;-4.231;0;2.64;18;20;9e-06;...........((((.(((....))))))).((((((........((.(..((........)).).))))))))..
7613;8313;9;0;-4.231;0;2.11;17;22;9e-06;..(.....)....(((......)))......((((((...(((...)))...((((......))))..))))))..
7614;8314;9;0;-4.231;0;1.94;18;12;9e-06;..((...))..((((..((....)).))))..(((((...(((...)))...((..........))..)))))...
7615;8316;9;0;-4.232;0;5.25;18;19;9e-06;..(((....(.((((..((....)).))))..))))....(((...)))...((((......))))...(....).
7616;8319;9;0;-4.232;0;1.11;20;7;9e-06;..(.....)..((((.(((....)))))))..(((((.((((.....))....(((......))))).)))))...
7617;8320;9;0;-4.232;0;5.26;17;18;9e-06;..(((......((((..((....)).))))...)))....(((...)))...((((......))))...(....).
7618;8324;9;0;-4.232;0;1.43;17;10;9e-06;...........(((..(((....))).))).((((((.(.............((((......))))).))))))..
7619;8328;9;0;-4.232;0;1.97;16;19;9e-06;..(.....)..((((((....))))...))..(((.....((.....))...((((......))))....)))...
7620;8331;9;0;-4.233;0;2.45;15;23;9e-06;..(.....).....(((....))).......((((((...((.....))...(((........)))..))))))..
7621;8332;9;0;-4.233;0;2.09;16;20;9e-06;......(.....).(((....)))........(((((...(((...)))...((((......))))..)))))...
7622;8335;9;0;-4.233;0;1.03;18;19;9e-06;...........((((((....))))...)).((((((...(((...)))....(((......)))...))))))..
7623;8340;9;0;-4.234;0;1.39;15;20;9e-06;..........(..((((....)))).).....(((((...(.......)...((((......))))..)))))...
7624;8341;9;0;-4.234;0;4.24;19;21;9e-06;...........((((.(((....)))))))..(((((.((.((((...(......)..)))..).)).)))))...
7625;8347;9;0;-4.234;0;0.29;16;8;9e-06;...........(((..(((....))).)))....(((...(((...)))...((((......))))..))).....
7626;8350;9;0;-4.234;0;0.97;17;6;9e-06;..(.....)..(((..(((....))).)))..(((((...((.....))....(((......)))...)))))...
7627;8353;9;0;-4.227;0;2.44;18;18;9e-06;..((...))..((((..((....)).)))).((((((...((.....))..((........)).....))))))..
7628;8357;9;0;-4.227;0;1.14;17;10;9e-06;..(.....)..(((..(((....))).))).((((.....((.....))...((((......))))....))))..
7629;8358;9;0;-4.227;0;3.44;14;16;9e-06;...........((((.(((....)))))))..(((((......((.....))................)))))...
7630;8368;9;0;-4.228;0;0.16;19;6;9e-06;...........((((.(((....))))))).((((((...(((...)))...(.((......)).)..))))))..
7631;8371;9;0;-4.228;0;3.97;18;20;9e-06;...........((((.(((....)))))))..(((((.((.(.((...(.......)...)).).)).)))))...
7632;8372;9;0;-4.228;0;0.64;18;12;9e-06;...........((((...........)))).((((((..((((...)))..)((((......))))..))))))..
7633;8375;9;0;-4.228;0;1.97;14;12;9e-06;..(.....)..((...............))..(((((...((.....))...((((......))))..)))))...
7634;8376;9;0;-4.228;0;1.47;16;10;9e-06;..(.....)..((((.(((....)))))))..(((.(...........)...((((......))))....)))...
7635;8382;9;0;-4.229;0;0.53;14;8;9e-06;...........((((...........))))..(((((...((.....))...((.(......).))..)))))...
7636;8388;9;0;-4.229;0;2.3;19;23;9e-06;..(.....)..((((((....)))...)))..(((((......(((...)))((((......))))..)))))...
7637;8393;9;0;-4.23;0;2.08;18;11;9e-06;..((...))..((((.(....)....))))..(((((...((.....))...((((......))))..)))))...
7638;8396;9;0;-4.23;0;5.14;19;23;9e-06;..((...))..((((.(((....)))))))..(((((.((.(((...............))..).)).)))))...
7639;8401;9;0;-4.23;0;4.81;19;34;9e-06;...((..(((.(......).)))..))....((((((......(((...)))((((......))))..))))))..
7640;8404;9;0;-4.223;0;1.06;18;17;9e-06;...........((((.(((....))))))).(((((..((((.....))..((........))..))..)))))..
7641;8413;9;0;-4.224;0;0.28;18;10;9e-06;...........((((..(.......))))).((((((...(((...)))...((((......))))..))))))..
7642;8416;9;0;-4.224;0;0.64;15;13;9e-06;...........((((...........))))..(((((...(((...)))...((..(.....).))..)))))...
7643;8417;9;0;-4.224;0;2.09;16;17;9e-06;...........((((((....)))...)))..(((((.(.............((((......))))).)))))...
7644;8424;9;0;-4.224;0;0.24;20;8;9e-06;...........((((.(((....))))))).(((((.(..(((...)))...((((......)))))..)))))..
7645;8429;9;0;-4.225;0;0.4;17;9;9e-06;...........((((..(...)....)))).((((((...((.....))...((((......))))..))))))..
7646;8437;9;0;-4.226;0;0.24;16;8;9e-06;...........((((..((....)).)))).(((..(...((.....))...((((......))))..)..)))..
7647;8439;9;0;-4.226;0;2.41;16;8;9e-06;..(.....)..((((..((....)).))))..(((((...............((((......))))..)))))...
7648;8441;9;0;-4.226;0;4.83;11;14;9e-06;...........((((..((....)).))))..(((((...............................)))))...
7649;8442;9;0;-4.226;0;1.78;18;8;9e-06;..((...))..((((.(((....)))))))..(((((...(.......)...(((........)))..)))))...
7650;8446;9;0;-4.219;0;2.94;16;20;9e-06;..((...))....(((......))).......(((((...((.....))...((((......))))..)))))...
7651;8447;9;0;-4.219;0;1.79;16;17;9e-06;..(.....)..((((((....)))...)))..(((.....((.....))...((((......))))....)))...
7652;8451;9;0;-4.219;0;0.82;16;12;9e-06;...........((((..((....)).))))...((((......((.....))((((......))))..))))....
7653;8454;9;0;-4.219;0;1.54;19;22;9e-06;.......(((...((((....)))).)).).((((((...((.....))...((((......))))..))))))..
7654;8458;9;0;-4.22;0;1.94;18;12;9e-06;..((...))..(((..(((....))).)))..(((.....(((...)))...((((......))))....)))...
7655;8459;9;0;-4.22;0;4.53;16;28;9e-06;...((..(((.(......).)))..))....((((.....((.....))...((((......))))....))))..
7656;8463;9;0;-4.22;0;0.86;18;17;9e-06;...........((((((....)))...))).((((((...(((...)))....(((......)))...))))))..
7657;8464;9;0;-4.22;0;2.06;15;25;9e-06;.............((((....)))).......(((((......((.....))((((......))))..)))))...
7658;8482;9;0;-4.221;0;2.22;18;12;9e-06;..((...))..((((..((....)).))))..(((((.......(.....).((((......))))..)))))...
7659;8494;9;0;-4.222;0;4.97;20;34;9e-06;...((..(((.((....)).)))..))....((((((......(((...)))((((......))))..))))))..
7660;8496;9;0;-4.222;0;6.62;14;26;9e-06;...........((((.(((....)))))))....(((..((.............)).)))..(.(...).).....
7661;8499;9;0;-4.223;0;0.17;17;6;9e-06;...........((((..((....)).))))..(((((...(((...)))...((.(......).))..)))))...
7662;8500;9;0;-4.223;0;0.91;16;16;9e-06;...........(((((......)))...))..(((((...(((...)))...(((........)))..)))))...
7663;8507;9;0;-4.215;0;1.66;23;10;9e-06;..((...))..((((.(((....))))))).((((((..((((...)))..)((((......))))..))))))..
7664;8509;9;0;-4.216;0;2.11;19;24;9e-06;...(...)..(..((((....)))).)....((((((...(((...)))...((((......))))..))))))..
7665;8512;9;0;-4.216;0;1.68;19;6;9e-06;..((...))..((((.(((....)))))))..(((((...((.....))...((.(......).))..)))))...
7666;8523;9;0;-4.217;0;1.5;20;12;9e-06;..(.....)..((((.(((....)))))))..(((((......((.....))((((.(...)))))..)))))...
7667;8524;9;0;-4.217;0;1.55;20;15;9e-06;..(.....)..((((.(((....)))))))..(((((......((.....))(((.((...)))))..)))))...
7668;8534;9;0;-4.218;0;1.44;16;12;9e-06;..(.....)..((((...........)))).(((.((...((.....))...((((......))))..)).)))..
7669;8536;9;0;-4.219;0;0.97;19;9;9e-06;..(.....)..((((.(((....))))))).((((((...((.....))...((..(.....).))..))))))..
7670;8539;9;0;-4.211;0;1.74;20;11;9e-06;..((...))..((((.(((....)))))))..(((((...(((...)))...((..(.....).))..)))))...
7671;8542;9;0;-4.211;0;1.39;15;19;9e-06;...........((((...........)))).((((((...((.....))..(((.....).)).....))))))..
7672;8548;9;0;-4.212;0;2.2;17;13;9e-06;..((...))..((((...........))))..(((((...((.....))...(((.(.....))))..)))))...
7673;8549;9;0;-4.212;0;4.71;17;28;9e-06;...((..(((.((....)).)))..))....((((.....((.....))...((((......))))....))))..
7674;8551;9;0;-4.212;0;4.94;18;15;9e-06;....((..((.((((.(((....)))))))..))..))..((.....))...((((......))))..(...)...
7675;8552;9;0;-4.212;0;0.89;18;4;9e-06;...(...)...((((.(((....)))))))..(((.(...((.....))...((((......))))..).)))...
7676;8553;9;0;-4.212;0;1.03;19;10;9e-06;..(.....)..((((..((....)).)))).(((.((...(((...)))...((((......))))..)).)))..
7677;8554;9;0;-4.212;0;2.06;15;19;9e-06;..........(..((.....)).)........(((((...(((...)))...((((......))))..)))))...
7678;8561;9;0;-4.212;0;1.78;19;10;9e-06;..((...))...(((..((....)).)))..((((((...((.....))...((((......))))..))))))..
7679;8566;9;0;-4.212;0;1.54;17;17;9e-06;..(.....)..((((...........)))).((((((...((.....))...((..((...)).))..))))))..
7680;8568;9;0;-4.213;0;0.97;19;9;9e-06;..(.....)..((((..((....)).)))).((((((...((.....))...(((.(.....))))..))))))..
7681;8578;9;0;-4.213;0;4.92;20;25;9e-06;...........((((..((....)).))))..(((((.(((((((...((....))..)))))..)).)))))...
7682;8579;9;0;-4.214;0;3.1;13;17;9e-06;...........((((.(((....)))))))..((((...............((...))...........))))...
7683;8585;9;0;-4.214;0;1.79;20;12;9e-06;..((...))..((((.((......)))))).((((((...(((...)))...(((........)))..))))))..
7684;8593;9;0;-4.208;0;0.19;19;6;9e-06;...........((((.(((....))))))).((((((...((.....))....(((.(...))))...))))))..
7685;8594;9;0;-4.208;0;0.24;19;9;9e-06;...........((((.(((....))))))).((((((...((.....))....((.((...))))...))))))..
7686;8598;9;0;-4.208;0;0.75;18;4;9e-06;.....(....)((((.(((....)))))))...((((...((.....))...((((......))))..))))....
7687;8600;9;0;-4.208;0;0.11;19;2;9e-06;...........((((.(((....)))))))..(((((...((.....))(..((((......))))).)))))...
7688;8602;9;0;-4.208;0;0.24;15;6;9e-06;...........(((..(........).)))..(((((...((.....))...((((......))))..)))))...
7689;8612;9;0;-4.208;0;5.08;22;26;9e-06;..(.....)..((((.(((....))))))).((((((.((.((((...((....))..)))..).)).))))))..
7690;8613;9;0;-4.209;0;2.35;13;14;9e-06;...........((((...........)))).(((((................((((......))))...)))))..
7691;8619;9;0;-4.209;0;5.57;17;19;9e-06;......(.((.((((.(((....)))))))..))..)..........(((..((((......)))).....)))..
7692;8621;9;0;-4.209;0;0.82;16;14;9e-06;...........(((..(((....))).)))..(((((...(((...)))..((........)).....)))))...
7693;8624;9;0;-4.209;0;0.74;16;14;9e-06;...........(((((......))...)))..(((((...(((...)))...(((........)))..)))))...
7694;8625;9;0;-4.209;0;2.95;20;17;9e-06;..((...))..((((.(((....)))))))..(((.((....))....(..(((((......)))))..))))...
7695;8628;9;0;-4.209;0;0.68;20;4;9e-06;..........(((((.(((....)))))))..(((((...(((...)))...((((......))))..))))).).
7696;8637;9;0;-4.21;0;2.4;17;13;9e-06;..(.....)..((((.(((....)))))))..(((((...((.....))..((...))..........)))))...
