,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
4950,..........(((.(((.....))).))).(((....))).....(((.(...........)..))).........,13,-4.17,26,0,0.000016
4951,..(.....).(((.(((.....))).))).........((.....))((((...(((.....))))))).......,16,-4.17,18,0,0.000016
4952,..........(((.(((.....))).)))......((.((....)).))......((...))...(....).....,13,-4.169,16,0,0.000016
4953,.........((((.(((.....))).))...))..((.((....)).)).....(((.....)))..((...))..,16,-4.169,7,0,0.000016
4954,..............(((.....)))..........((.(......).)).((..(((.....))))).(...)...,12,-4.169,12,0,0.000016
4955,..........(((.(((.....))).))).......(((.....(.(((...(...)..))).)))).........,14,-4.169,25,0,0.000016
4956,..............(((.....)))..........((.(......).))((...(((.....))))).........,11,-4.169,14,0,0.000016
4957,..(.....).(((.(((.....))).)))........((((...))))......(((.....))).(...).....,15,-4.168,19,0,0.000016
4958,..((...)).((..(((.....)))...)).....((.(......).)).....(((.....)))...........,13,-4.168,15,0,0.000016
4959,.....((.(.(((.(((.....))).)))((((....))))..).))...((..(((.....))))).........,18,-4.168,26,0,0.000016
4960,...(......(((.(((.....))).)))..).....((((...))))......(((.....)))...........,14,-4.168,17,0,0.000016
4961,..........(((.(((.....))).)))...........(((...(((..........))))))(....).....,13,-4.168,25,0,0.000016
4962,..........(((.(((.....))).))).......(.((...).).)......(((.....)))..((...))..,14,-4.168,4,0,0.000016
4963,......(...(((.(((.....))).)))).....((.(.(...)).)).....(((.....)))...(...)...,15,-4.167,6,0,0.000016
4964,..........(((.(((.....))).)))......((.((....)).)).....(.............).......,11,-4.167,12,0,0.000016
4965,.(...)....(((.(((.....))).))).................(((..........))).....((...))..,12,-4.167,18,0,0.000016
4966,..........((..(((.....)))..)).......(((.....(.(((..........))).)))).(...)...,13,-4.167,24,0,0.000016
4967,.(...)....(((.(((.....))).)))........((((...))))......(((.....)))..(.....)..,15,-4.166,15,0,0.000016
4968,..(.....).(((.(((.....))).)))........((((...))))..(...(((.....))).).(...)...,16,-4.166,17,0,0.000016
4969,..((.((.(.....(((.....))).).)).))..((.(......).)).....(((.....)))..((...))..,16,-4.166,14,0,0.000016
4970,..........(((.(((.....))).)))......((.(......).))...(....)...(.(....).).....,12,-4.166,14,0,0.000016
4971,..........(((..(((.....))).))).....((.((....)).)).....((.......))..((...))..,14,-4.166,19,0,0.000016
4972,..............(((............))).....(((.....)))......(((.....)))..((...))..,11,-4.166,24,0,0.000016
4973,..((...)).(((.(((.....))).)))........((((...))))...(..((.......)).).........,15,-4.166,23,0,0.000016
4974,..........(((.(((.....))).)))................................(.(....).).....,8,-4.166,18,0,0.000016
4975,.(...)....(((.(((.....))).))).......(.((....)).)......(((.....)))...(...)...,14,-4.166,8,0,0.000016
4976,........(.(((.(((.....))).))).).......(((...)))((((...(((.....))))))).......,17,-4.166,20,0,0.000016
4977,..........(((.(((.....))).)))......((.(......).))(....(((.....))).......)...,13,-4.165,5,0,0.000016
4978,..........(((.((((.(......).))))...))).........((((...(((.....))))))).......,15,-4.165,32,0,0.000016
4979,..........(((.((.......)).)))...........(...)..(((....(((.....))).))).......,12,-4.165,16,0,0.000016
4980,.(....)...(((.(((.....))).)))...............(..((((...(((.....)))))))...)...,15,-4.165,17,0,0.000016
4981,..........(((.(((.....)))..)))..........(...).(((..........))).....((...))..,12,-4.165,25,0,0.000016
4982,...((((.(((((.(((.....))).))).............)).)).))....(((.....)))..((...))..,17,-4.165,16,0,0.000016
4983,..((((............))))...............(((.....)))...(..(((.....))).).........,11,-4.165,35,0,0.000016
4984,..........(((.(((.....))).)))......((.((....)).))(.(...........).)..(...)...,13,-4.164,13,0,0.000016
4985,..........(((.(((.....))).)))......((..........)).....(((.....)))..(.....)..,12,-4.164,4,0,0.000016
4986,..........(((.(((.....))).)))........(..(...)..((((...(((.....)))))))...)...,15,-4.164,17,0,0.000016
4987,..(.....).(((.(((.....))).)))((((....)))).............(((.....)))...........,14,-4.164,19,0,0.000016
4988,...(...)..(((.(((.....))).)))......((.(......).)).....(((.....))).(...).....,14,-4.163,8,0,0.000016
4989,.(....)...(((.(((.....))).)))......((.(......).))..(.(.....).).....((...))..,14,-4.163,12,0,0.000016
4990,...(...)..(((.(((.....))).))).......(.((....)).)...(..(((.....))).).........,14,-4.163,12,0,0.000016
4991,.(....)...((..(((.....)))...)).......((((...))))......(((.....)))..((...))..,15,-4.163,20,0,0.000016
4992,...(......(((.(((.....))).)))..).....(((.....)))......(((.....)))..((...))..,15,-4.163,11,0,0.000016
4993,...(......(((.(((.....))).)))).......((((...))))...(..(((.....))).).........,15,-4.163,19,0,0.000016
4994,..........(((.(((.....))).)))........(.((...)).)......(((.....)))...(...)...,13,-4.162,12,0,0.000016
4995,...(((..............)))..............(((.....)))......(((.....)))...(...)...,10,-4.162,28,0,0.000016
4996,..........(((.(((.....))).)))(((......))).....((............))......(...)...,12,-4.162,22,0,0.000016
4997,.....((.......(((.....)))...)).....((.(.(...)).)).....(((.....)))..((...))..,14,-4.162,11,0,0.000016
4998,...........((.(((.....))).))...(......)........((((...(((.....))))))).......,13,-4.162,17,0,0.000016
4999,.(....)...(((.(((.....))).)))................(.((((...(((.....)))))))...)...,15,-4.162,16,0,0.000016
5000,..............(((.....)))....((((....))))..........(..(((.....))).).........,11,-4.162,25,0,0.000016
5001,..............(((............)))...((.((....)).)).....(((.....)))...........,10,-4.162,21,0,0.000016
5002,..............((((..........))))...((.(......).)).....(((.....)))...........,10,-4.162,20,0,0.000016
5003,.....((.(.....(((.....)))).))......((.((....)).)).....(((.....)))..((...))..,15,-4.161,12,0,0.000016
5004,..........(((.(((.....))).))).((......))......(((..........)))......(...)...,12,-4.161,21,0,0.000016
5005,..........(((.(((.....))).)))..((....))......(((.(.............)))).........,12,-4.161,23,0,0.000016
5006,...(....(.(((.(((.....))).))).).....)...(...)..((((...(((.....))))))).......,16,-4.16,19,0,0.000016
5007,..........(((.(((.....))).))).................(((..........)))....(...).....,10,-4.16,22,0,0.000016
5008,..........(((..((.....))..)))........((((...))))..(...(((.....))).).........,13,-4.16,19,0,0.000016
5009,..........((..(((.....)))..))......((.(......).))............(.(....).).....,10,-4.16,14,0,0.000016
5010,.....((...(((.(((.....))).))).......))...((....((((...(((.....)))))))..))...,17,-4.16,20,0,0.000016
5011,..........(((.(((.....))).)))......((.((....)).)).(..........)......(...)...,12,-4.16,12,0,0.000016
5012,...........((.(((.....))).)).......((.(.(...)).)).....((.......))..((...))..,13,-4.16,6,0,0.000016
5013,..(((..............)))...............((((...))))......(((.....)))...........,10,-4.16,33,0,0.000016
5014,.........((((.(((.....))).)))...)..((.(......).)).....(((.....)))...........,13,-4.159,6,0,0.000016
5015,..........(((.(((.....)))..))).......((((...))))...............(.....)......,11,-4.159,29,0,0.000016
5016,..........(((.(((.....))).))).(((..((.(.(...)).)).((..(((.....)))))....)))..,18,-4.159,14,0,0.000016
5017,......((..((((((..............)))..)))..)).....((((...(((.....))))))).......,15,-4.159,35,0,0.000016
5018,..............(((.....)))....((((....))))((....((((...(((.....)))))))..))...,16,-4.159,30,0,0.000016
5019,..(.....).(((.(((.....))).)))......((.((....)).)).....(((.....))).(...).....,15,-4.159,10,0,0.000016
5020,..........(((.(((.....))).)))..(........).....(((..........))).....((...))..,12,-4.159,18,0,0.000016
5021,..........(((.(((.....))).)))..(((..(((.....(.((............)).))))...)))...,15,-4.159,28,0,0.000016
5022,..(.....).(((.(((.....))).)))........((((...)))).((..............)).........,13,-4.159,27,0,0.000016
5023,...(......(((.(((.....))).)))..)...((.((....)).)).....(((.....)))...........,14,-4.159,8,0,0.000016
5024,..............(((.....)))............((((...))))......((.......))...........,9,-4.158,23,0,0.000016
5025,..........(((.(((.....))).)))....................(....(((.....))).).........,10,-4.158,12,0,0.000016
5026,...(...)..(((.(((.....))).)))............((....((((...(((.....)))))))..))...,16,-4.158,19,0,0.000016
5027,....(...(.(((.(((.....))).))).).)....((((...))))......(((.....)))..((...))..,17,-4.158,15,0,0.000016
5028,...........((.(((.....))).)).((((....)))).....(((..........)))..............,12,-4.158,29,0,0.000016
5029,...........((.(((.....))).)).((((....))))......((((....((.....)).)))).......,15,-4.157,25,0,0.000016
5030,..........(((.(((.....)))..)))......(.(.(...)).)...(..(((.....))).).........,13,-4.157,17,0,0.000016
5031,..((...)).((..(((.....)))..))((((....))))......((((...(((.....))))))).......,18,-4.157,27,0,0.000016
5032,.(...)....(((.(((.....))).)))......((.((....)).)).....(((.....)))..(.....)..,15,-4.157,6,0,0.000016
5033,..(.....).(((.(((.....))).)))(((......)))......(((....(((.....))).))).......,16,-4.157,19,0,0.000016
5034,.(....)...((..(((.....)))..))......((.(.(...)).)).....(((.....)))..((...))..,15,-4.157,6,0,0.000016
5035,..........(((.(((.....))).)))..........((..........)).(((.....)))...........,11,-4.156,14,0,0.000016
5036,..(.....).(((.((.......)).)))........((((...))))......(((.....)))...........,13,-4.156,19,0,0.000016
5037,..((....(.(((.(((.....))).))).)))..((.(......).)).((..(((.....))))).........,17,-4.156,14,0,0.000016
5038,..((...)).(((.(((.....))).)))......((.((....)).))..(..((.......)).).........,15,-4.156,14,0,0.000016
5039,..........(((.(((.....))).)))........(..(...)..)..((..(((.....))))).........,13,-4.156,17,0,0.000016
5040,......(...(((.(((.....))).)))..)....(.(......).)......(((.....)))...(...)...,13,-4.156,6,0,0.000016
5041,..........(((.((.......)).)))(((......)))......((((..............)))).......,12,-4.155,27,0,0.000016
5042,..........((...(((.....)))..)).......((((...))))......(((.....)))...(...)...,13,-4.155,28,0,0.000016
5043,...(...)..(((.(((.....))).)))........((((...)))).............(.(....).).....,13,-4.155,25,0,0.000016
5044,..........(((.(((.....))).)))......((.(......).))(.(.(.....).).)...((...))..,14,-4.155,11,0,0.000016
5045,..(.....).(((.(((.....))).)))......((.(.(...)).)).((..(((.....))))).(...)...,17,-4.155,10,0,0.000016
5046,.....((.(.(((.(((.....))).))).)....((.((....)).)).))..(((.....)))...........,16,-4.155,12,0,0.000016
5047,..(.....).(((.(((.....))).)))......((.(.(...)).))((...(((.....))))).........,16,-4.155,12,0,0.000016
5048,..........(((.(((.....))).))).....................((..((.......)))).........,10,-4.154,16,0,0.000016
5049,..........(((..(((.....))).))).......(((.....)))...(..(((.....))).).........,13,-4.154,30,0,0.000016
5050,..(((..............)))...............(((.....)))......(((.....)))..((...))..,11,-4.154,27,0,0.000016
5051,..........((..(((.....)))...)).................(((....(((.....))).))).......,11,-4.154,19,0,0.000016
5052,.(....)...((..(((.....)))...)).....((.((....)).)).....(((.....)))..((...))..,15,-4.154,11,0,0.000016
5053,..........(((.(((.....))).))).......(.(.(...)).)..(...(((.....))).)((...))..,15,-4.154,6,0,0.000016
5054,..........(((.(((.....))).)))........(((.....)))...(.........)..............,10,-4.153,21,0,0.000016
5055,..........(((.(((.....))).)))........((((...)))).((....(.....)...)).........,13,-4.153,26,0,0.000016
5056,.(....)...(((.(((.....))).)))........(((.....)))...(..(((.....))).).(...)...,15,-4.153,15,0,0.000016
5057,..........(((.(((.....))).)))......((.(......).))..(...........)............,10,-4.153,11,0,0.000016
5058,...(......(((.(((.....))).)))).....((.((....)).))..(..(((.....))).).........,15,-4.153,10,0,0.000016
5059,..............(((.....)))............(((.....)))......((.......))..((...))..,10,-4.153,17,0,0.000016
5060,.(....)...(((.(((.....))).))).......(.(.(...)).)..((..(((.....))))).........,15,-4.153,14,0,0.000016
5061,..............(((.....)))....((((....))))......((((....(.....)...)))).......,12,-4.153,34,0,0.000016
5062,..........(((.(.........).)))........((((...))))..((..(((.....))))).........,13,-4.153,23,0,0.000016
5063,..........(((.(((.....))).)))......((.(......).))......(.........)..........,10,-4.153,11,0,0.000016
5064,..((...)).(((.(((.....))).)))(((......)))......((((...((.......)))))).......,17,-4.153,25,0,0.000016
5065,..((...)).(((.(((.....))).)))........((.(...).))..((..(((.....))))).........,16,-4.153,22,0,0.000016
5066,..(.....).....(((.....)))....((((....))))......(((....(((.....))).))).......,14,-4.152,27,0,0.000016
5067,..........(((.(((.....))).)))(((......)))......((((..(........)..)))).......,14,-4.152,26,0,0.000016
5068,..........(((.(((.....))).))).........(((...)))...(...(((.....))).).........,13,-4.152,16,0,0.000016
5069,..((...)).((..(((.....)))..))........((((...))))......(((.....)))...(...)...,15,-4.152,19,0,0.000016
5070,..............(((.....)))....(((......)))...(.(((..........))).)...((...))..,12,-4.152,28,0,0.000016
5071,..........((..(((.....)))...)).....((.(......).)).....((.......))...........,10,-4.152,13,0,0.000016
5072,...(...)..(((.((.......)).)))......((.(......).)).....(((.....)))...........,12,-4.152,8,0,0.000016
5073,...(...)..(((.(((.....))).))).........(......).((((...(((.....))))))).......,15,-4.152,14,0,0.000016
5074,..........(((.(((.....))).)))......((.((....)).)).(...(((.....))).......)...,14,-4.152,7,0,0.000016
5075,..(.....).(((.(((.....))).))).......(.(......).)......((.......))..((...))..,13,-4.151,6,0,0.000016
5076,..(.....).(((.((.......)).)))........(((.....)))......(((.....)))..((...))..,14,-4.151,13,0,0.000016
5077,..........(((.(((.....))).))).......(...(...)..)......(((.....)))..((...))..,13,-4.151,6,0,0.000016
5078,..........(((.(((.....))).)))................(.((((...(((.....))))))..).)...,14,-4.15,15,0,0.000016
5079,.....((....((.(((.....))).)))).....((.(......).))..................((...))..,12,-4.15,11,0,0.000016
5080,.....(....(((.(((.....))).)))).....((.(......).))..................((...))..,12,-4.15,8,0,0.000016
5081,..........(((.(((.....))).)))..................((((..(.....).....)))).......,11,-4.15,22,0,0.000016
5082,......((..((((((((...(....).)))))..)))..)).....((((...(((.....))))))).......,18,-4.15,38,0,0.000016
5083,..(((..............))).............((.((....)).)).....(((.....)))...........,10,-4.15,24,0,0.000016
5084,..........(((.(((.....)))..))).....((.((....)).))..............(.....)......,11,-4.15,20,0,0.000016
5085,..((...)).(((.(((.....))).)))..............((..(((....(((.....))).)))...))..,16,-4.15,18,0,0.000016
5086,..(.....).(((.(((.....)))..))).......(((.....)))......(((.....)))...(...)...,14,-4.15,20,0,0.000016
5087,..........(((.(((.....))).))).......(.((....)).).......((.....))............,11,-4.15,10,0,0.000016
5088,..........(((.(((.....))).))).......(.(......).)............(....).((...))..,11,-4.15,10,0,0.000016
5089,.....((....((.(((.....))).)))).......((.......))......(((.....)))..((...))..,14,-4.149,13,0,0.000016
5090,.....(....(((.(((.....))).)))).......((.......))......(((.....)))..((...))..,14,-4.149,10,0,0.000016
5091,..............(((.....)))............((((...))))...(..(((.....))).)((...))..,13,-4.149,19,0,0.000016
5092,..........((..(((.....)))..))........(((.....)))..(...(((.....))).).........,12,-4.149,17,0,0.000016
5093,..(.....).(((.(((.....))).)))...........(...).........(((.....)))...........,11,-4.149,14,0,0.000016
5094,..............(((.....)))..........((.((....)).)).....((.......))...........,9,-4.149,14,0,0.000016
5095,..........(((..((.....))..)))......((.(.(...)).)).((..(((.....))))).........,14,-4.149,12,0,0.000016
5096,..........(((.(.........).)))......((.(.(...)).)).....(((.....)))...........,11,-4.149,10,0,0.000016
5097,......((..(((.(((.....))).))).(((....))))).....((((..............)))).......,15,-4.149,29,0,0.000016
5098,..........(.(.(((.....))).).)........((((...))))......(((.....)))..((...))..,14,-4.149,13,0,0.000016
5099,......(.(.(((.(((.....))).))).))......(.....)..((((...(((.....))))))).......,16,-4.149,19,0,0.000016
5100,..((...)).....(((.....)))....((((....))))......((((...((.......)))))).......,15,-4.149,33,0,0.000015
5101,....(...(.(((.(((.....))).))).).)..((.((....)).)).....(((.....)))..((...))..,17,-4.149,6,0,0.000015
5102,..........(((.(((.....)))..))).......((((...))))...............(....).......,11,-4.148,28,0,0.000015
5103,..........(((.(((.....))).)))........((.(...).)).............(.(....).).....,11,-4.148,22,0,0.000015
5104,......((..(((.(((............)))...)))..))............(((.....)))..((...))..,13,-4.148,26,0,0.000015
5105,..........(((.(((.....))).)))......((.(......).))..........((..(....)...))..,12,-4.147,12,0,0.000015
5106,..((((.(........).))))..............(.(......).)......(((.....)))..((...))..,12,-4.147,23,0,0.000015
5107,..(.....).(((.((.......)).)))......((.((....)).)).....(((.....)))...........,13,-4.147,10,0,0.000015
5108,........(.(((.((.......)).))).)......((((...))))......(((.....)))..((...))..,15,-4.147,15,0,0.000015
5109,..(.....).(((.(((.....))).))).........((....)).((((...(((.....))))))).......,16,-4.147,16,0,0.000015
5110,..........(((.((.......)).))).........(((...)))((((...(((.....))))))).......,15,-4.147,20,0,0.000015
5111,..............(((.....)))............((((...))))......(((.....)))(....).....,11,-4.147,23,0,0.000015
5112,......(...(((.(((.....))).)))..)...((.(......).)).....(((.....)))..(.....)..,14,-4.147,4,0,0.000015
5113,..........(((..((.....))..)))........((((...))))..((..(((.....)))))((...))..,16,-4.147,17,0,0.000015
5114,..((...)).(((.(((.....))).)))......((.(......).))......(.....)..............,12,-4.146,15,0,0.000015
5115,..........(((.(((.....))).)))........((.......))(((..............)))........,11,-4.146,22,0,0.000015
5116,.....((.(((...(((.....)))....((((....))))))).)).......(((.....)))...(...)...,16,-4.146,29,0,0.000015
5117,..........((...(((.....)))..)).....((.((....)).)).....(((.....)))...(...)...,13,-4.146,19,0,0.000015
5118,...(...)..(((.(((.....))).)))......((.((....)).))............(.(....).).....,13,-4.145,16,0,0.000015
5119,..........(((.(((.....))).)))......(............).....(((.....)))...........,10,-4.145,8,0,0.000015
5120,..........((...(((.....)))..))..........(...)..((((...(((.....))))))).......,13,-4.145,31,0,0.000015
5121,..........(((.(((.....))).)))...........(........)....(((.....)))...........,10,-4.145,12,0,0.000015
5122,.(....)...(((..(((.....))).))).....((.(......).)).....(((.....)))..((...))..,15,-4.145,17,0,0.000015
5123,..........(((.(((.....))).))).........(......)...((...(((.....))))).........,12,-4.144,12,0,0.000015
5124,..........(((.(((.....))).)))......((...(....).)).....(((.....)))...........,12,-4.144,7,0,0.000015
5125,...(......(((.(((.....))).)))......((.(.(...)).))..)..(((.....)))..((...))..,16,-4.144,4,0,0.000015
5126,..........(((.(((.....))).)))......((.(.(...)).)).(...(((.....)))).((...))..,16,-4.144,4,0,0.000015
5127,..........(((.(((.....)))..))).....((..((...)).)).....(((.....)))..((...))..,15,-4.144,12,0,0.000015
5128,..........(((.(((.....))).))).........(.....)..(...)..(((.....)))..((...))..,13,-4.144,8,0,0.000015
5129,..............(((.....)))....(((......))).............(((.....)))...(...)...,10,-4.144,19,0,0.000015
5130,...(...)..(((.(((.....))).)))........((((...))))..((..((.......)))).........,15,-4.144,23,0,0.000015
5131,..........(((.(((.....))).)))((((....))))..(....)..(..(((.....))).).........,15,-4.143,20,0,0.000015
5132,..((...)).(((.(((.....))).)))((((....))))...(..((((...(((.....)))))))...)...,20,-4.143,26,0,0.000015
5133,..........(((.(((.....))).)))........((((...))))...(..(((.....))).)....(...),15,-4.143,19,0,0.000015
5134,..((...)).((..(((.....)))..))......((.((....)).)).....(((.....)))...(...)...,15,-4.143,10,0,0.000015
5135,..........((..(((.....)))...)).....((.(......).))..(..(((.....))).)((...))..,14,-4.143,9,0,0.000015
5136,..((...)).((..(((.....)))..))...........(...)..((((...(((.....))))))).......,15,-4.143,22,0,0.000015
5137,..........(((.(((.....))).)))..................(.((...(((.....))))).).......,12,-4.142,14,0,0.000015
5138,..........(((.(((.....))).)))................(((.......((.....))))).(...)...,12,-4.142,13,0,0.000015
5139,.........((((.(((.....))).)))....).((.((....)).)).....(((.....)))..((...))..,16,-4.142,4,0,0.000015
5140,......((..((((((((.(.....)..)))))..)))..)).....((((...(((.....))))))).......,18,-4.142,39,0,0.000015
5141,.....((...(((.(((.....))).))).......(.((....)).)..))..(((.....)))...........,14,-4.142,12,0,0.000015
5142,.(....)...(((.(((.....))).)))......((.(.(...)).))...........................,11,-4.142,14,0,0.000015
5143,......(...(((.(((.....))).))))......(.(......).)......(((.....)))..((...))..,14,-4.142,4,0,0.000015
5144,..(.....).(((.(((.....))).)))........(((...................))).....((...))..,12,-4.142,19,0,0.000015
5145,..........(((.(((.....))).)))......((...(....).((((...(((.....)))))))...))..,16,-4.142,15,0,0.000015
5146,...(......(((.(((.....))).)))((((....))))).....((((...(((.....))))))).......,18,-4.142,23,0,0.000015
5147,..........(((.(((.....))).))).........(.....).....((..(((.....))))).(...)...,13,-4.142,13,0,0.000015
5148,.(....)...(((.(((.....))).)))........((((...)))).......(.....).....((...))..,14,-4.141,20,0,0.000015
5149,..............((.......))....(((......)))......((((...(((.....))))))).......,12,-4.141,27,0,0.000015
5150,..((.((...(((.(((.....))).))).......))...))....((((..............)))).......,14,-4.141,27,0,0.000015
5151,..........(((.(((.....))).)))......(..((.....)).).....(((.....)))...........,12,-4.141,10,0,0.000015
5152,..........((..(((.....)))..))((((....))))......((((...((.......)))))).......,15,-4.141,25,0,0.000015
5153,..........(((.(((.....))).)))(((......)))..........................((...))..,11,-4.141,17,0,0.000015
5154,..........(((.(((.....)))..)))......(.(......).)..(...(((.....))).).........,12,-4.14,15,0,0.000015
5155,..........((..(((.....)))...)).....((.(......).)).....(((.....)))(....).....,12,-4.14,13,0,0.000015
5156,.....((...(((.(((.....))).))).......)).......(((((...........)).))).........,13,-4.14,24,0,0.000015
5157,..........(((.(((.....))).)))........((((...))))......((.(....)))...........,13,-4.14,18,0,0.000015
5158,..((...)).(((.(((.....))).)))........(((.....)))..((.............)).........,13,-4.14,27,0,0.000015
5159,..............(((.....)))..........((.((....)).))..(..(((.....))).)((...))..,13,-4.14,10,0,0.000015
5160,..((...)).(((.(((.....))).)))((((....))))....(.((((...(((.....)))))))...)...,20,-4.14,25,0,0.000015
5161,........(.(((.(((.....))).))).).........(...).........(((.....)))..((...))..,13,-4.14,10,0,0.000015
5162,..........(((.(((.....))).))).......(.(.(...)).)...(.(.....).).....((...))..,13,-4.14,14,0,0.000015
5163,...(...)..(((.(((.....))).)))......((.(.(...)).)).....((.......))...........,13,-4.14,10,0,0.000015
5164,.(...)..(.(((.(((.....))).))).)....((.(......).)).....(((.....)))..((...))..,16,-4.14,4,0,0.000015
5165,..........(.(.(((.....))).).)......((.((....)).)).....(((.....)))..((...))..,14,-4.139,4,0,0.000015
5166,..........(((.(((.....)))..))).....((.(.(...)).))............(.(....).).....,12,-4.139,21,0,0.000015
5167,.(....).(.(((.(((.....))).))).)......((((...))))......(((.....)))...(...)...,16,-4.139,17,0,0.000015
5168,..........(((.(((.....))).)))..((....))........(((((..(.....)..).)))).......,14,-4.139,25,0,0.000015
5169,..((.((.......(((.....)))...)).))..((.(......).)).....(((.....)))..((...))..,15,-4.139,13,0,0.000015
5170,..((...)).(((.(((.....))).)))..(........)......((((...(((.....))))))).......,16,-4.139,20,0,0.000015
5171,..............((((.(......).))))...((.(......).)).....(((.....)))..((...))..,13,-4.139,17,0,0.000015
5172,..............(((.....)))....((((....)))).(((..((((..............))))...))).,14,-4.139,37,0,0.000015
5173,..........(((.(((.....))).)))........(((.....)))......(((.....)))..(.......),13,-4.139,14,0,0.000015
5174,..........(((.(((.....)))..))).....((.((....)).))..............(....).......,11,-4.139,19,0,0.000015
5175,..........(((.(((.....))).))).........(((...)))...((..(((.....)))))((...))..,16,-4.139,14,0,0.000015
5176,..((...)).(((.(((.....))).)))........(((.....)))..((...((.....)).)).........,15,-4.139,23,0,0.000015
5177,..........(((.(((.....))).))).........(..........)....(((.....)))...(...)...,11,-4.138,9,0,0.000015
5178,...(...)..(((.(((.....))).)))................(((((...........)).))).........,12,-4.138,23,0,0.000015
5179,.....((.(.....(((.....))).).)).....((.(......).)).....(((.....)))...(...)...,13,-4.138,12,0,0.000015
5180,...............(((.....))).........((.(......).)).....(((.....)))..((...))..,11,-4.138,14,0,0.000015
5181,........(.(((.((.......)).))).)....((.((....)).)).....(((.....)))..((...))..,15,-4.138,6,0,0.000015
5182,..........(((.(((.....))).)))...........((.....................))..((...))..,10,-4.138,14,0,0.000015
5183,..((...)).(((.(((.....))).)))......((.(......).)).((..((.......)))).........,15,-4.138,14,0,0.000015
5184,..............(((.....)))..........((.((....)).)).....(((.....)))(....).....,11,-4.138,14,0,0.000015
5185,..........(((.(((.....))).))).......(.((....)).)...............(......).....,10,-4.137,15,0,0.000015
5186,..........(((.(((.....))).))).................(((..........))).(......).....,10,-4.137,21,0,0.000015
5187,..........(((.(((.....))).)))(((......))).(((..(((....(((.....))).)))...))).,18,-4.137,21,0,0.000015
5188,..........(((.(((.....))).)))(((......)))....(((..(..........)..))).(...)...,14,-4.137,24,0,0.000015
5189,..........(((.(((.....))).)))((((....)))).....(((..........))).(.....)......,14,-4.137,28,0,0.000015
5190,..........(((.(((.....))).)))........((.(...).))..((..((.......)))).........,13,-4.136,20,0,0.000015
5191,...........((.(((.....))).)).(((......))).............(((.....)))..((...))..,13,-4.136,13,0,0.000015
5192,..........(((.(((.....))).)))...........(....).....(..(((.....))).).........,11,-4.136,13,0,0.000015
5193,..........(((.(((.....))).))).......(((.....(..((..........))..)))).........,12,-4.136,22,0,0.000015
5194,.(....)...(((.(((.....))).))).(((....)))...((..((((...(((.....)))))))...))..,19,-4.136,23,0,0.000015
5195,..((...)).(((.(((.....))).))).......(((.(...).(((..........)))..))).........,15,-4.136,29,0,0.000015
5196,..........((..(((.....)))..))........((((...))))......((.......))...(...)...,12,-4.136,17,0,0.000015
5197,..........(((.((.......)).)))((((....)))).............(((.....)))..((...))..,14,-4.136,15,0,0.000015
5198,..........((..(((.....)))..))........(((.....)))..((..(((.....)))))((...))..,15,-4.136,15,0,0.000015
5199,..............(((.....))).............(.....)..((((..............)))).......,8,-4.135,27,0,0.000015
5200,..........(((.(((.....))).)))........(((.....)))......((.(....)))..((...))..,14,-4.135,12,0,0.000015
5201,..............(((.....)))..........((.(......).)).(...(((.....))).).........,10,-4.135,12,0,0.000015
5202,..((..(...(((.(((.....))).)))).))..((.(......).)).....(((.....)))...(...)...,16,-4.134,8,0,0.000015
5203,...(......(((.(((.....))).)))).....((.(......).)).((..(((.....))))).........,15,-4.134,10,0,0.000015
5204,...(((..............)))..............((((...))))...(..(((.....))).).........,11,-4.134,34,0,0.000015
5205,..........(((.(((.....))).)))...........(.(......).)..(((.....)))...(...)...,12,-4.134,12,0,0.000015
5206,..........(((.(((.....))).)))..(......)...........((..(((.....))))).........,12,-4.134,15,0,0.000015
5207,..((...)).(((.(((.....))).)))........((.(....)))......(((.....)))..((...))..,16,-4.134,13,0,0.000015
5208,..(.....).(((.(((.....))).)))((((....)))).....(((..........)))..............,14,-4.134,29,0,0.000015
5209,..(.....).(((.(((.....))).)))((((....))))......((((....((.....)).)))).......,17,-4.134,25,0,0.000015
5210,..........(((.(((.....))).)))......((.((....)).))..(..(((.....))).)....(...),15,-4.134,10,0,0.000015
5211,..........(((.(((.....))).)))..............((..(((....((.......)).)))...))..,13,-4.134,16,0,0.000015
5212,......(...(((.(((.....))).)))..).....((((...))))..((..(((.....))))).(...)...,17,-4.133,19,0,0.000015
5213,..........((..(((.....)))..))...........(((...(((..........))))))..((...))..,13,-4.132,21,0,0.000015
5214,..((...)).(((.(((.....))).)))........(((.....)))....................(...)...,12,-4.132,21,0,0.000015
5215,..((((............))))...............((((...)))).((...(((.....))))).........,13,-4.132,39,0,0.000015
5216,.(....)...(((.(((.....))).)))......((.((....)).))......(.....).....((...))..,14,-4.132,11,0,0.000015
5217,..((.((....((.(((.....))).)))).))....((((...))))..((..(((.....))))).........,18,-4.132,28,0,0.000015
5218,..((.(....(((.(((.....))).)))).))....((((...))))..((..(((.....))))).........,18,-4.132,25,0,0.000015
5219,..((((............))))...((.....)).((.(......).)).....(((.....)))...........,12,-4.132,27,0,0.000015
5220,..........((..(((.....)))..))...........(....).((((...(((.....))))))).......,13,-4.132,17,0,0.000015
