,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
11429,..((((....((((......))))........((((.......))))))))((((....)))).............,16,-3.58,17,0,0.000008
11430,..........((((......))))..........((.....)).........((......))...(....).....,9,-3.58,21,0,0.000008
11431,..........((((......))))((.....))......(..((..((((((.......)))))).))..).....,15,-3.58,35,0,0.000008
11432,......(((.(.....................).))).........(((((((....))).))))..((...))..,13,-3.58,38,0,0.000008
11433,...........(((......))).(((...))).............(((((.........)))))...........,11,-3.58,34,0,0.000008
11434,...(...)..((((......))))(((...))).(((.........)))...(((....)))..............,14,-3.58,23,0,0.000008
11435,...((((((.(((........)))(((...))).)))....)))..((((...........))))..((...))..,18,-3.58,36,0,0.000008
11436,.(............)....((.(((.....(.(((((.....))))).)..((((....)))).))).))......,16,-3.58,22,0,0.000008
11437,......((....)).....((.(((.....(.(((((.....))))).)...(((....)))..))).))......,16,-3.58,20,0,0.000008
11438,.....(....((((......))))........).............(((((((....))).))))...........,12,-3.58,32,0,0.000008
11439,.....((...............))..........(((.........)))...(((....)))..............,8,-3.579,27,0,0.000008
11440,..........((((......))))(((...)))........((.(.(((((((....))).))))....).))...,17,-3.579,38,0,0.000008
11441,..((...))....(......)..(((((....(((((.....)))))..........))))).....((...))..,15,-3.579,24,0,0.000008
11442,..((...)).((((......))))........((((.......))))..((((((....))))........))...,16,-3.579,17,0,0.000008
11443,........................(((...)))..(.....)....(((((((....))).))))...........,11,-3.579,44,0,0.000008
11444,...(((((((((((......)))).)........)))....)))..(((((((....))).))))...........,18,-3.579,40,0,0.000008
11445,.(...).............((.(((.....(.(((((.....))))).)...(((....)))..)))..)).....,15,-3.579,21,0,0.000008
11446,..........(((........)))..........(((.........)))......(((............)))...,9,-3.579,30,0,0.000008
11447,.....(....((((......))))...)....((....))......((((.((....))..))))..((...))..,15,-3.579,30,0,0.000008
11448,..........((((......))))..........(((.........)))...((.(.....)..))..........,10,-3.579,26,0,0.000008
11449,...(...)..(((........)))...((.....))..........(((((((....))).))))..((...))..,15,-3.579,33,0,0.000008
11450,..(.....).((((......))))........((....))......((((((......)).))))...........,13,-3.579,34,0,0.000008
11451,..........((((......))))...............((.......)).((((....))))....((...))..,12,-3.579,17,0,0.000008
11452,..........((.((...))..))......(.(((((.....))))).)..(((......)))....((...))..,15,-3.578,11,0,0.000008
11453,..........(((........)))......(((((((.....)))))...))(((....))).....((...))..,15,-3.578,7,0,0.000008
11454,.(....)...((((......)))).........(((.......)))......(((....))).....((...))..,13,-3.578,8,0,0.000008
11455,.(.........)...........(((((....(((((.....)))))..........)))))......(...)...,12,-3.578,25,0,0.000008
11456,.........(((((......)))).).........((.........))....(((....))).....((...))..,12,-3.578,15,0,0.000008
11457,..(.....).((((......))))........(((((.....)))))..(..(((....))).)...((...))..,16,-3.578,6,0,0.000008
11458,..................((...))..(((...)))..........(((((((....))).))))...........,12,-3.578,45,0,0.000008
11459,.(....)...((((......))))((.....)).((.....))...(((((.........)))))..((...))..,16,-3.578,30,0,0.000008
11460,..........(..((...))..).......(.((((.......)))).)...(((....))).....((...))..,13,-3.578,13,0,0.000008
11461,...........(((......))).((.....)).............(((.(((....)))..)))..((...))..,13,-3.578,31,0,0.000008
11462,..........((((......))))..........(((.....)))..((..((((....)))).))..(...)...,14,-3.578,13,0,0.000008
11463,..(.....).((((......))))......(.(((((.....))))).)...((.((.....))))..(...)...,16,-3.578,16,0,0.000008
11464,..((...)).((((......))))((.....)).............(.((.((((....))))...)).)......,15,-3.578,28,0,0.000008
11465,.........((..((........))..))...(((((.....)))))(((.((((....))))))).((...))..,18,-3.578,22,0,0.000008
11466,.........((..((........))..))...(((((.....)))))((((.(((....))))))).((...))..,18,-3.578,22,0,0.000008
11467,......((..((((......))))(((...)))..)).........(((.(((....)))..)))...........,15,-3.578,36,0,0.000008
11468,......((..(((((...)).)))..))..(.(((((.....))))).)...(((....)))...(....).....,17,-3.578,15,0,0.000008
11469,......((..(((((...).))))..))..(.(((((.....))))).)...(((....)))...(....).....,17,-3.578,12,0,0.000008
11470,..........((..........))........(((((.....)))))..(.((((....))))..)..........,12,-3.578,14,0,0.000008
11471,.........((..((........))..))...((....))......(.((.((((....))))...)).)......,13,-3.577,36,0,0.000008
11472,...........((........)).........((....))......(((((((....))).))))...........,11,-3.577,37,0,0.000008
11473,.......((.((((....((...(((((.(((..(((..(...)..))).)))....)))))..)))))).))...,20,-3.577,51,0,0.000008
11474,...(...)......................(.(((((.....))))).)...(((....))).....((...))..,12,-3.577,10,0,0.000008
11475,.......((.((((....((...(((((...((((((.....))))).........))))))..)))))).))...,19,-3.577,37,0,0.000008
11476,.......((.((((....((...((((((...(((((.....)))))).........)))))..)))))).))...,19,-3.577,37,0,0.000008
11477,.(....)..((..((........))..))...(((((.....))))).....(((....))).....((...))..,15,-3.577,17,0,0.000008
11478,(((...(((.((((......))))(((...))).))).)))..(..(((((((....))).)))).).........,21,-3.577,45,0,0.000008
11479,.(...)....((((......))))........(((((.....)))))..(.((((....))))..)..(...)...,16,-3.577,10,0,0.000008
11480,..(((((((.........................)))....)))).......(((....))).....((...))..,12,-3.577,28,0,0.000008
11481,.(....)...((((......))))......................(((.(((....)))..)))..((...))..,13,-3.577,28,0,0.000008
11482,...(...)..(((((...)).)))......(.(((((.....))))).)...(((....)))...(....).....,16,-3.576,13,0,0.000008
11483,...(...)..(((((...).))))......(.(((((.....))))).)...(((....)))...(....).....,16,-3.576,10,0,0.000008
11484,.............((...))...(((((.....((((.....))))...........))))).....((...))..,13,-3.576,27,0,0.000008
11485,.............((........))..((.....))..........((((.((....))..))))..((...))..,12,-3.576,38,0,0.000008
11486,.................................((((.....))))......(((....))).....((...))..,9,-3.576,12,0,0.000008
11487,..........((((......))))((.....))((((.....))))(((((.........)))))...........,15,-3.576,23,0,0.000008
11488,..((...))..(((......))).......(.((((.......)))).)...(((....)))......(...)...,14,-3.576,10,0,0.000008
11489,.......................(((((..(.(((((.....))))).)........)))))...(....).....,12,-3.576,26,0,0.000008
11490,(((((.....((((......))))..))))).((....))......(((((((....))).))))..((...))..,20,-3.576,38,0,0.000008
11491,..(.....).((((......))))......(.(((((.....))))).)..((((....))))(......).....,16,-3.576,10,0,0.000008
11492,..........((((......))))..........(((.........)))...(....).........((...))..,10,-3.576,20,0,0.000008
11493,..((((....((((......))))((.....))........)))).((((.((....))..))))...........,16,-3.576,38,0,0.000008
11494,.............((........)).......(((((.....)))))..(.((((....)))))............,12,-3.576,20,0,0.000008
11495,.............((........)).......(((((.....)))))..((.(((....)))))............,12,-3.576,20,0,0.000008
11496,..........((((.....).)))..........(((.....))).(((((((....))).))))..((...))..,16,-3.576,24,0,0.000008
11497,..........(((((...)).))).........((((.....))))......(((....)))...(....).....,13,-3.576,15,0,0.000008
11498,..........(((((...).)))).........((((.....))))......(((....)))...(....).....,13,-3.576,12,0,0.000008
11499,..........((((......))))(((...)))..............((..((((....)))).))..........,13,-3.575,25,0,0.000008
11500,..(.....).((((......))))((.....))...................(((....))).....((...))..,12,-3.575,17,0,0.000008
11501,..........((((......))))........((....))......((((....(.....)))))..((...))..,13,-3.575,25,0,0.000008
11502,..(((.....((((......))))..)))......(.....)....((((...........))))..((...))..,14,-3.575,30,0,0.000008
11503,..........((((......))))..........((...........))..((((....)))).............,10,-3.575,19,0,0.000008
11504,....(.((..((((......))))..)).)..(((((.....))))).....(((....))).....((...))..,17,-3.575,8,0,0.000008
11505,..........((((......))))((.....))......(..((..((...((((....)))))).))..).....,15,-3.575,27,0,0.000008
11506,..........(((........)))...((.....))...............((((....))))....((...))..,11,-3.575,18,0,0.000008
11507,..........(..((...))..).........((....))......(((((((....))).))))..((...))..,14,-3.575,40,0,0.000008
11508,..........((((......))))........(......)......((((((......)).))))...........,11,-3.575,31,0,0.000008
11509,..........((((......))))......(.(((((.....))))).)((((....))).).....((...))..,16,-3.575,11,0,0.000008
11510,......(((.((((......))))..........))).........((((...........))))..((...))..,13,-3.575,26,0,0.000008
11511,..........(((........))).........((((.....))))(((.(((....)))..)))...........,13,-3.575,24,0,0.000008
11512,..((...)).((((......))))........((((.......)))).....(((....))).....(.....)..,14,-3.575,10,0,0.000008
11513,......(...((((......))))...)..(.((((.......)))).)..((((....)))).............,14,-3.575,10,0,0.000008
11514,..........((((......))))(((...)))((((.....))))......(((....)))..............,14,-3.575,12,0,0.000008
11515,..........((((......))))((.....)).......((((..(((((((....))).)))).)....)))..,17,-3.574,38,0,0.000008
11516,..(((.....(((........)))..)))...(((((.....))))).....((......)).....((...))..,15,-3.574,12,0,0.000008
11517,......((..(((........)))..))..(.(((((.....))))).)..((((....)))).....(...)...,16,-3.574,10,0,0.000008
11518,..(((.....((((......))))..)))...(((((.....)))))..(((.((............)).)))...,17,-3.574,23,0,0.000008
11519,..(((.....((((......))))..)))...((....))......(((((((....))).))))..(.....)..,17,-3.574,37,0,0.000008
11520,......((..((((......))))..))..................(((((.........)))))...(...)...,12,-3.574,30,0,0.000008
11521,...((((((.........................)))....)))..(((((.........)))))..((...))..,13,-3.574,39,0,0.000008
11522,...(..............)....(((((....(((((.....)))))..........)))))......(...)...,12,-3.574,26,0,0.000008
11523,..(((((((..((((........))......)).)))....)))).((((.((....))..))))..((...))..,19,-3.574,45,0,0.000008
11524,..........((((......))))((.....)).............(((.............)))...........,9,-3.574,29,0,0.000008
11525,..........(((........)))........(((((.....)))))((.(((((....))))......).))...,15,-3.574,14,0,0.000008
11526,..........(.((......)).)........(((((.....))))).....(((....))).....((...))..,13,-3.573,4,0,0.000008
11527,..(((((((((..((........))..)).....)))....)))).((((((.......))))))..((...))..,19,-3.573,46,0,0.000008
11528,..........((((......))))........((((.......))))........(.....)..............,9,-3.573,15,0,0.000008
11529,................(((...(.((.....))..)...)))....(((((((....))).))))..((...))..,15,-3.573,44,0,0.000008
11530,.............((........)).......(((((.....)))))........(((............)))...,10,-3.573,27,0,0.000008
11531,..(.....)..(((......))).......................(((((((....))).))))..((...))..,13,-3.573,31,0,0.000008
11532,..(((..(..((((......))))).)))....((((.....))))(((((((....))).))))...........,19,-3.573,31,0,0.000008
11533,..(((..(..(((........))).))))...(((((.....))))).....(((....))).....((...))..,17,-3.573,12,0,0.000008
11534,...........(((......))).......(.(((((.....))))).)...(((....)))...(...)......,13,-3.573,8,0,0.000008
11535,..........(((.(...)..)))........(((((.....)))))....((((....)))).....(...)...,14,-3.573,10,0,0.000008
11536,...(...)..(((........)))......(.(((((.....))))).)..((((....)))).....(...)...,15,-3.573,8,0,0.000008
11537,..................(.....).........((.....))...(((((((....))).))))..((...))..,12,-3.573,38,0,0.000008
11538,..((...))..(((......)))..........((((.....))))(((((((....))).))))..((...))..,18,-3.573,25,0,0.000008
11539,..((...))..(((......))).........((....))......(((((((....))).))))...(...)...,15,-3.573,37,0,0.000008
11540,..(((.....((((......))))..))).....((.....))...((((((.......))))))..((...))..,17,-3.573,32,0,0.000008
11541,.........(.(((......)))...).....(((((.....))))).....(((....))).....((...))..,14,-3.573,6,0,0.000008
11542,.(....)...(((........)))........(((((.....)))))....((((....)))).............,13,-3.573,12,0,0.000008
11543,.(...)....(((((...)).)))......(.(((((.....))))).)...(((....)))..............,15,-3.573,11,0,0.000008
11544,.(...)....(((((...).))))......(.(((((.....))))).)...(((....)))..............,15,-3.573,8,0,0.000008
11545,...(...)..((((......))))......................(((((.........)))))...(...)...,11,-3.573,28,0,0.000008
11546,..(((((((.((((......))))(((...))).)))....))))..((..((((....)))).))..........,20,-3.573,33,0,0.000008
11547,..(((((((..(((......))).((.....)).)))....)))).(((((.........)))))...(...)...,18,-3.573,39,0,0.000008
11548,..........(((........)))((.....)).......(((...(.((.((((....))))...)).).)))..,15,-3.573,29,0,0.000008
11549,...((....(((((......)))).)))..(.(((((.....))))).)...(((....)))..............,16,-3.573,10,0,0.000008
11550,.............(((......))).....................(((((((....))).))))...(...)...,11,-3.573,40,0,0.000008
11551,..........((((......))))(((...)))..((.....))..(((.(((....)))..)))...........,15,-3.573,30,0,0.000008
11552,..........((((......))))(((...)))..((.........))....(((....))).(.....)......,13,-3.573,23,0,0.000008
11553,.(....)...((((......))))........((....))...........((((....))))....((...))..,13,-3.572,18,0,0.000008
11554,..((...)).((((......))))......(.((((((...)))))).)...(((....)))......(...)...,17,-3.572,8,0,0.000008
11555,..........(((........)))......(.((((.......)))).)..(((......))).............,11,-3.572,12,0,0.000008
11556,........................(((...))).............((((.((....))..))))..((...))..,11,-3.572,38,0,0.000008
11557,.....(....((((......))))...)......((.....))...(((((((....))).))))...(...)...,15,-3.572,32,0,0.000008
11558,..(((((((((..(((......)))..)).....)))....)))).(((((.........)))))...........,17,-3.572,50,0,0.000008
11559,...........((........))(((((....((((.......))))..........))))).....((...))..,13,-3.572,20,0,0.000008
11560,...........(..........).......(.(((((.....))))).)...(((....))).....((...))..,12,-3.572,6,0,0.000008
11561,..........(((........))).........((((.....)))).....((((....)))).....(...)...,12,-3.572,10,0,0.000008
11562,..((((....((((......))))........(((((.....)))))))))..(((..........))).......,16,-3.572,21,0,0.000008
11563,..........((((......))))......(.(((((.....))))).)((..((....)).))............,14,-3.572,10,0,0.000008
11564,.....((...............))........(((((.....)))))..(((.(((..........))).)))...,13,-3.572,29,0,0.000008
11565,...((((((.((((......))))(((...))).)))....)))........(((....)))...(....).....,17,-3.572,29,0,0.000008
11566,....................((....))..(.((((.......)))).)..((((....))))....((...))..,13,-3.572,14,0,0.000008
11567,...((((((....(((......))).........)))....)))..(((((((....))).))))...........,16,-3.572,49,0,0.000008
11568,..........((((.....).)))........((....))............(((....))).....((...))..,11,-3.572,17,0,0.000008
11569,..(((.....(((........)))..)))...((....))......(((((.........)))))..((...))..,15,-3.572,34,0,0.000008
11570,.............((...))....((.....)).(((.........)))...(((....)))...(....).....,11,-3.572,33,0,0.000008
11571,..........((((......))))((.....)).(((.........)))..((((....))))(.....)......,14,-3.572,24,0,0.000008
11572,.......((.((((.........(((((....((....)).................)))))....)))).))...,13,-3.572,43,0,0.000008
11573,.........((..((........))..)).(.(((((.....))))).)...(((....))).....(.....)..,14,-3.572,15,0,0.000008
11574,..........((((......))))..........(((.........)))..((((....)))).((....).)...,13,-3.572,22,0,0.000008
11575,..((...)).((((......))))........((((.......))))(((.((((....)))))))..........,17,-3.572,19,0,0.000008
11576,..((...)).((((......))))........((((.......))))((((.(((....)))))))..........,17,-3.572,19,0,0.000008
11577,.......((.((.((..(((.....(((....(((((.....)))))..........)))))).))..)).))...,17,-3.571,36,0,0.000008
11578,...(......((((......))))........).(((.........)))...(((....)))..............,11,-3.571,18,0,0.000008
11579,...................((.(((.(((((.(((((.....))))).))..........))).))).))......,15,-3.571,30,0,0.000008
11580,..((...)).((((......))))........(((((.....)))))(((..(((....))).))).((...))..,19,-3.571,11,0,0.000008
11581,.......................((((.....(((((.....)))))...........)))).....((...))..,11,-3.571,20,0,0.000008
11582,..(.....).......................(((((.....))))).....(((....)))..............,9,-3.571,16,0,0.000008
11583,..........((((......))))...((.....))...(...)..((((...........))))..((...))..,13,-3.571,26,0,0.000008
11584,..........((((......))))((.....)).((.....))....((..((((....)))).)).((...))..,16,-3.571,21,0,0.000008
11585,..(((((((.((((......))))((.....)).)))....)))).((....(((....))).))..((...))..,20,-3.571,26,0,0.000008
11586,..((...)).((((......))))..........(((.....))).((((.((....))..))))..((...))..,17,-3.571,24,0,0.000008
11587,.(....)...((((......))))........((((.......)))).((.((((....))))...))........,15,-3.571,14,0,0.000008
11588,..((...)).((((......))))...(((...)))..........(((.(((....)))..)))..((...))..,17,-3.571,33,0,0.000008
11589,..((...)).((((......))))........(((((.....)))))..((.(((....)))..)).((...))..,18,-3.571,10,0,0.000008
11590,..........(((........)))......(.((((.......)))).)..................((...))..,10,-3.571,10,0,0.000008
11591,..........((((......))))...........(.......)........(((....)))..............,8,-3.571,14,0,0.000008
11592,..(((((((.((((......))))((.....)).)))....)))).(((((.(....)..)))))...........,19,-3.571,40,0,0.000008
11593,..........((((......))))...........((.(....)..))....(((....)))......(...)...,11,-3.57,16,0,0.000008
11594,....((....(((........)))...))...((....))......(((((((....))).))))..((...))..,16,-3.57,35,0,0.000008
11595,..........((((......))))(((...))).......(((.(.(((((.........)))))....).)))..,16,-3.57,36,0,0.000008
11596,.......(...(((......))).).....(.(((((.....))))).)...(((....)))..............,13,-3.57,8,0,0.000008
11597,..........(((........)))......((..((.....)).))(((((((....))).))))...........,14,-3.57,35,0,0.000008
11598,..........(((........)))......(.((((((...)))))).)...(((....)))...(....).....,14,-3.57,10,0,0.000008
11599,..........(............)......(.(((((.....))))).)...(((....))).....((...))..,12,-3.57,6,0,0.000008
11600,..((......((((......))))...)).(.(((((.....))))).)..((((....))))....((...))..,18,-3.57,6,0,0.000008
11601,..(.....).((((......))))(((...)))..((.........))....(((....)))..............,13,-3.57,23,0,0.000008
11602,..........((((....((...(((((...((((((.....))))).)........)))))..))))))......,17,-3.57,33,0,0.000008
11603,............((......))..........(((((.....))))).....(((....))).....((...))..,12,-3.57,6,0,0.000008
11604,..........(((........)))................(((.(.(((((((....))).))))....).)))..,14,-3.57,37,0,0.000008
11605,..(((((((......(((.............))))))....)))).((((...........))))..((...))..,16,-3.57,43,0,0.000008
11606,.......(..((((......))))).....................(((((((....))).))))..((...))..,14,-3.57,29,0,0.000008
11607,..................(.....).....(.(((((.....))))).)..((((....)))).............,11,-3.569,16,0,0.000008
11608,..........(((((...)).)))........(((((.....)))))....((((....))))(....).......,15,-3.569,14,0,0.000008
11609,..........(((((...).))))........(((((.....)))))....((((....))))(....).......,15,-3.569,11,0,0.000008
11610,.............((........)).........(((.....))).(((((((....))).))))...........,12,-3.569,35,0,0.000008
11611,...........(((......)))............(.....)....(((((((....))).))))...(...)...,12,-3.569,32,0,0.000008
11612,..........(((((...)).)))........(((((.....))))).....((.((.....)))).((...))..,16,-3.569,19,0,0.000008
11613,..........(((((...).))))........(((((.....))))).....((.((.....)))).((...))..,16,-3.569,16,0,0.000008
11614,..........(((.(...)..)))........(((((.....)))))..(.((((....))))...).........,14,-3.569,14,0,0.000008
11615,..(.....).((((......))))...((.....))..........((((.((....))..))))...........,13,-3.569,34,0,0.000008
11616,.(....)...((((......))))......(.(((((.....))))).)...((((.....)).)).((...))..,17,-3.569,12,0,0.000008
11617,......((..((((......))))((.....))..)).........(((((((....))).))))(....).....,16,-3.569,38,0,0.000008
11618,...(((....((((......))))...(((...))).....)))..((((...........))))...........,14,-3.569,34,0,0.000008
11619,.(....)...((((......))))........((((.......))))..(.((((....))))..).((...))..,16,-3.569,10,0,0.000008
11620,..........((((......))))......((.....)).(((...(((((((....))).))))......)))..,16,-3.569,37,0,0.000008
11621,................................(((((.....))))).((.((((....))))...))........,11,-3.569,18,0,0.000008
11622,..........((((......))))........((....)).......((..(((......))).)).((...))..,13,-3.569,21,0,0.000008
11623,..(((((((..((.....((...))......)).)))....)))).(((((.........)))))...........,16,-3.569,48,0,0.000008
11624,.(........)..((........)).....(.(((((.....))))).)...(((....)))..............,12,-3.569,15,0,0.000008
11625,..((((...(((((......)))).)......(((((.....))))))))).(((....))).....((...))..,19,-3.569,11,0,0.000008
11626,.............(((.....).)).....(.(((((.....))))).)...(((....))).....((...))..,14,-3.569,11,0,0.000008
11627,.............(((.....)).).....(.(((((.....))))).)...(((....))).....((...))..,14,-3.569,11,0,0.000008
11628,..........((((......)))).(.....)..............((((...........))))..((...))..,11,-3.569,25,0,0.000008
11629,..((...)).((((......))))..........(((.........)))...((......))......(...)...,12,-3.569,21,0,0.000008
11630,..(((((((((..((........))..)).....)))....)))).((...((((....))))))..((...))..,19,-3.568,38,0,0.000008
11631,......(...((((......))))...)......(((.........)))...(((....)))...(....).....,12,-3.568,21,0,0.000008
11632,...((.....(((........)))..))....(((((.....)))))....((((....))))....((...))..,16,-3.568,10,0,0.000008
11633,......(((.((((......))))(((...))).)))..............((((....))))....((...))..,16,-3.568,21,0,0.000008
11634,..((((...((..((........))..))...((((.......)))))))).(((....))).....((...))..,17,-3.568,24,0,0.000008
11635,...................((.(((.(((((.(((((.....))))).)..........)))).)))..)).....,15,-3.568,30,0,0.000008
11636,..........((((......))))(((...)))..............((((((....))).)))...((...))..,15,-3.568,30,0,0.000008
11637,..........(((........))).........((((.....))))...(.((((....))))...).........,12,-3.568,14,0,0.000008
11638,..........((((......))))(.......).((.....))...(((((((....))).))))...........,14,-3.568,33,0,0.000008
11639,..(((.....((((......))))..))).....((.....))...((...((((....))))))..((...))..,17,-3.568,24,0,0.000008
11640,.............((.((...)))).......((....))...((((.((.((((....))))...)).))))...,16,-3.568,37,0,0.000008
11641,..........((((......)))).........((((.....))))((((.((....))..))))(....).....,15,-3.568,24,0,0.000008
11642,..........(((........)))......(.(((((.....))))).).(((....)))........(...)...,13,-3.568,14,0,0.000008
11643,..(.....).((((......))))........(((((.....)))))....(((......))).....(...)...,14,-3.568,10,0,0.000008
11644,.....(....((((......))))...)......(((.........)))..((((....))))....((...))..,14,-3.568,17,0,0.000008
11645,..........((((......))))(.....(.(((((.....))))).))..(((....))).....((...))..,16,-3.568,2,0,0.000008
11646,...((((((.((((......))))..........)))....)))..((((.((....))..))))..((...))..,18,-3.568,33,0,0.000008
11647,..........(((........)))...(((...)))..........((((.((....))..))))...(...)...,13,-3.568,33,0,0.000008
11648,..........(((........)))........((((.......))))((..((((....)))).))..(...)...,14,-3.568,13,0,0.000008
11649,......((..((((......))))..))..(.(((((.....))))).)..((((....))))....(.....)..,17,-3.568,8,0,0.000008
11650,..((...))..........((.(((.......(((((.....))))).....(((....)))..))).))......,15,-3.567,24,0,0.000008
11651,..((...)).((((......))))........(......)...((((.((.((((....))))...)).))))...,17,-3.567,28,0,0.000008
11652,..........((((......))))........((....))......(((((...(....))))))...........,12,-3.567,28,0,0.000008
11653,..(.....).((((......))))..........((.....))...((((.((....))..))))...(...)...,14,-3.567,31,0,0.000008
11654,................(.((...))..)....(((((.....))))).....(((....)))..............,11,-3.567,19,0,0.000008
11655,..((((....((((......))))..((...........)))))).(((((((....))).))))...........,17,-3.567,40,0,0.000008
11656,..........((((......))))...((.....))((((..((..(((.(((....)))..))).)).))))...,18,-3.567,39,0,0.000008
11657,................................(((((.....)))))..(.((((....))))..).((...))..,12,-3.567,14,0,0.000008
11658,..((((....(((((...)).)))........(((((.....))))))))).(((....)))..............,17,-3.567,18,0,0.000008
11659,..((((....(((((...).))))........(((((.....))))))))).(((....)))..............,17,-3.567,15,0,0.000008
11660,..((((....((((......))))((.....)).(((.....)))..)))).(((....))).....((...))..,18,-3.567,16,0,0.000008
11661,..........(((((...)).)))........((....))...(..(((((((....))).)))).).(...)...,16,-3.567,37,0,0.000008
11662,..........(((((...).))))........((....))...(..(((((((....))).)))).).(...)...,16,-3.567,34,0,0.000008
11663,...((..((..(((......))))).))..(.(((((.....))))).)...(((....))).....((...))..,18,-3.567,9,0,0.000008
11664,..(((..(..((((......))))).)))...(((((.....))))).....((......))..............,15,-3.567,16,0,0.000008
11665,..........((((......))))........(((((.....)))))........((...))..............,11,-3.567,14,0,0.000008
11666,..((...))..(((......))).........(((((.....))))).....((......)).....((...))..,14,-3.566,10,0,0.000008
11667,..........((((......))))...(((...)))....(((...((((...........))))......)))..,14,-3.566,33,0,0.000008
11668,.(....)...(((........)))......(.((((.......)))).)...(((....)))......(...)...,13,-3.566,8,0,0.000008
11669,...(...)..((((......))))......(.(((((.....))))).)..((((....))))....(.....)..,16,-3.566,6,0,0.000008
11670,..........(((........)))..........(((.........)))...((......))...(....).....,9,-3.566,23,0,0.000008
11671,...........(((......))).........(((((.....)))))..(.((((....))))...)((...))..,15,-3.566,8,0,0.000008
11672,..........(((.(...)..)))........((....))......((((...........))))..((...))..,12,-3.566,29,0,0.000008
11673,.............((........)).......((....))............(((....)))..............,7,-3.566,28,0,0.000008
11674,...((.......))....(.....).....(.(((((.....))))).)...(((....))).....((...))..,14,-3.566,12,0,0.000008
11675,..........((.((...))..))......................(((((((....))).))))...(...)...,12,-3.566,36,0,0.000008
11676,..(((((((.((((......))))(((...))).)))....))))..((((((....))).)))...((...))..,22,-3.566,38,0,0.000008
11677,.............((...))...............((.........))....(((....))).....((...))..,9,-3.566,24,0,0.000008
11678,.............((........)).......(((.........))).....(((....))).....((...))..,10,-3.565,16,0,0.000008
11679,..........((((......)))).........((((.....)))).....((((....))))....(.....)..,13,-3.565,8,0,0.000008
11680,..(.....)....((........)).....(.(((((.....))))).)...((......)).....((...))..,13,-3.565,14,0,0.000008
11681,..........((((......))))......(.(((((.....))))).)..(((......)))..(...)......,14,-3.565,10,0,0.000008
11682,.((...((..((((......))))((.....))..)).))......((((((......)).))))..((...))..,18,-3.565,35,0,0.000008
11683,......(((.........................))).........(((((((....))).))))...........,10,-3.565,42,0,0.000008
11684,.....(....((((......))))........)..........((((.((.((((....))))...)).))))...,15,-3.565,24,0,0.000008
11685,..........((((.........(((((...((((((.....)))).......))..)))))....))))......,15,-3.565,31,0,0.000008
11686,..........(((........)))...(((...)))...(..((..(((((((....))).)))).)).)......,16,-3.565,39,0,0.000008
11687,.......((.((((...(...).(((((....(((((.....)))))..........)))))....)))).))...,17,-3.565,32,0,0.000008
11688,..........(((((...)).)))......(.(((((.....))))).)..((((....)))).(.......)...,16,-3.565,12,0,0.000008
11689,..........(((((...).))))......(.(((((.....))))).)..((((....)))).(.......)...,16,-3.565,9,0,0.000008
11690,..........(((........)))...............(..((..(((((.........))))).))..).....,11,-3.565,33,0,0.000008
11691,..........((((......))))...............(..((..((((((.......)))))).)).)......,13,-3.565,32,0,0.000008
11692,..........((((......))))........((((.......))))..(.(.(((..........))).).)...,13,-3.565,19,0,0.000008
11693,...........(((......)))............((.........))...((((....))))....((...))..,11,-3.565,17,0,0.000008
11694,..........((((....((...(((((....(.(((.........)))..).....)))))..))))))......,15,-3.565,44,0,0.000008
11695,.......((.((((................(.(((((.....))))).)...(((....)))....)))).))...,15,-3.565,17,0,0.000008
11696,..........((..........))......(.(((((.....))))).)..(((......)))....((...))..,13,-3.564,8,0,0.000008
11697,...((((...............))..))....(((((.....))))).....(((....))).....((...))..,14,-3.564,16,0,0.000008
11698,..........((((......))))...(((...))).......((.(.((.(((......)))...)).).))...,15,-3.564,27,0,0.000008
11699,..((((....(((........)))(((...)))........)))).(((((((....))).))))..((...))..,19,-3.564,38,0,0.000008
11700,.......((.((((..(((.....(((...)))......)))....((((...........)))).)))).))...,16,-3.564,50,0,0.000008
11701,..((((((..((((......))))(((...)))..))....)))).(((.............)))..((...))..,18,-3.564,33,0,0.000008
11702,..........(((........)))........((....)).........(((.(((..........))).)))...,11,-3.564,33,0,0.000008
11703,..(((..(..((((......))))).)))...((....))......(((((.........)))))...........,15,-3.564,38,0,0.000008
11704,..(((.....((((.....).)))..))).(.(((((.....))))).)...(((....))).....((...))..,18,-3.564,9,0,0.000008
11705,..(.....)....(((......))).....(.((((.......)))).)...(((....))).....((...))..,14,-3.564,15,0,0.000008
11706,..((...))..(((......))).........((....))......(((((.........)))))..((...))..,14,-3.564,32,0,0.000008
11707,..........((((......))))((.....))..((.....))..(((((((....))).))))(....).....,16,-3.564,32,0,0.000008
11708,..(.....).((((......))))........(((((.....)))))..(.(((......)))...).........,14,-3.564,14,0,0.000008
11709,..........(((((...)).)))......................((((.((....))..))))...........,11,-3.564,35,0,0.000008
11710,..........(((((...).))))......................((((.((....))..))))...........,11,-3.564,32,0,0.000008
11711,..........((((......))))........(((((.....)))))........((.....)).(....).....,12,-3.564,18,0,0.000008
11712,.......((.(((.(........(((((....(((((.....)))))..........)))))..)..))).))...,16,-3.564,32,0,0.000008
11713,.............(((......))).....................(((((.........)))))..((...))..,10,-3.564,35,0,0.000008
