,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
4086,....((.((((.(((.....)....))))))..))...((.....)).(((..(((((...)))))..))).....,19,-5.463,10,0,0.000018
4087,.......(.(.((..........)).)...)........((....)).(((..(((((...)))))..))).....,14,-5.463,16,0,0.000018
4088,.......((((...(........)...))))......((.......))(((..(((((...)))))..))).....,15,-5.462,6,0,0.000018
4089,...............(((.............)))....((.....))......(((((...)))))..........,10,-5.462,20,0,0.000018
4090,...................(.....)...........(((.....)))(((..(((((...)))))..))).....,12,-5.461,12,0,0.000018
4091,...(((.((((((..........))..))))..))...).........(((..(((((...)))))..))).....,17,-5.461,13,0,0.000018
4092,....((.((((.(((........).))))))..))...((.....)).(((..(((((...)))))..))).....,19,-5.461,10,0,0.000018
4093,...((....................))...........((.....)).(((..((((.....))))..))).....,11,-5.461,14,0,0.000018
4094,.......((((.(((......)...)))))).......((.....))..((..(((((...)))))..))......,16,-5.46,8,0,0.000018
4095,.(..((.((((((.(.....)..))..))))..)).)(((.....)))(((..(((((...)))))..))).....,21,-5.46,14,0,0.000018
4096,.......(((..(..(........).).))).................(((..(((((...)))))..))).....,13,-5.46,10,0,0.000018
4097,.........((((..........)).))...........(......).(((..(((((...)))))..))).....,13,-5.46,17,0,0.000018
4098,.........((...........))................((...)).(((..(((((...)))))..))).....,12,-5.46,16,0,0.000018
4099,.......((((((..........))..))))......(((.....)))...(.(((((...)))))...)......,15,-5.46,13,0,0.000018
4100,.......(((.((..........))...)))........(......).(((..((((.....))))..))).....,13,-5.46,12,0,0.000018
4101,.......((((((..........))..))))...........((....(((..((((.....))))..)))))...,15,-5.459,14,0,0.000018
4102,..........(....).......(......).......((.....)).(((..(((((...)))))..))).....,12,-5.459,10,0,0.000018
4103,..(..............)....(((...................))).(((..(((((...)))))..))).....,12,-5.459,18,0,0.000018
4104,.......((((................))))..((....((....)).(((..(((((...)))))..)))..)).,16,-5.458,9,0,0.000018
4105,...........((.(.....)..)).....(.......).........(((..(((((...)))))..))).....,12,-5.458,18,0,0.000018
4106,...(((....(....)........)))..........(((.....)))(((..(((((...)))))..))).....,15,-5.458,17,0,0.000018
4107,...........((.(.....)..))....................(..(((..(((((...)))))..)))...).,12,-5.458,19,0,0.000018
4108,.....(.((((((..........))..))))..).........(((...))).(((((...)))))...(....).,16,-5.457,20,0,0.000018
4109,.......((((((..........))..))))..((..(((...(((...)))..((((...))))....))).)).,18,-5.457,25,0,0.000018
4110,..........................(......)...(((.....))).((..(((((...)))))..))......,11,-5.457,14,0,0.000018
4111,.......((((................))))..(.......).(((...))).(((((...)))))..........,13,-5.457,15,0,0.000018
4112,..............................(.......).........(((..(((((...)))))..))).....,9,-5.457,12,0,0.000018
4113,.............................................(..(((..(((((...)))))..)))...).,9,-5.457,13,0,0.000018
4114,....((.((((.((...........))))))..))....((....))..((..(((((...)))))..))......,17,-5.457,15,0,0.000018
4115,...........((.(......).))...(....)..............(((..(((((...)))))..))).....,12,-5.457,19,0,0.000018
4116,...((.....))..............(......)...(((.....)))(((..(((((...)))))..))).....,14,-5.456,15,0,0.000018
4117,.......((((.((...........))))))..((..(((.....)))(((..((((.....))))..)))..)).,18,-5.456,12,0,0.000018
4118,.......((((.(.(.....)..)...))))..............(..(((..(((((...)))))..)))...).,15,-5.456,9,0,0.000018
4119,.....(.((((....(........)..))))..)...(((.....)))(((..(((((...)))))..))).....,17,-5.456,6,0,0.000018
4120,.......(((((............)..))))..............(..(((..(((((...)))))..)))...).,14,-5.455,7,0,0.000018
4121,..(((.........))).....................((.....)).(((..((((.....))))..))).....,12,-5.455,16,0,0.000018
4122,.......((((((..........))..))))......(((.....)))..((((.....))))....((...))..,15,-5.455,29,0,0.000018
4123,.......((((((..........))..))))..(......)........((..(((((...)))))..))......,14,-5.455,12,0,0.000018
4124,.....(.(((.((..........))...)))..)....(....)....(((..(((((...)))))..))).....,15,-5.454,13,0,0.000018
4125,...(((...((...........))))).....................(((..((((.....))))..))).....,12,-5.454,22,0,0.000018
4126,.......((((..(..........)..))))......((.......)).((..(((((...)))))..))......,14,-5.454,8,0,0.000018
4127,....((.((((((.(.....)..))..))))..)).....(.....).(((..(((((...)))))..))).....,18,-5.454,15,0,0.000018
4128,....((.((((((..........))..))))..)).....((...)).(((..((((.....))))..))).....,17,-5.454,16,0,0.000018
4129,.......((((((..........))..))))..(.....((....)).(((..(((((...)))))..)))...).,17,-5.454,11,0,0.000018
4130,..(.....)..((..........))................(....).(((..(((((...)))))..))).....,12,-5.453,18,0,0.000018
4131,.......(((..................)))..................((..((((.....))))..))......,9,-5.453,10,0,0.000018
4132,.....(.((((((..........))..))))..)..........((..(((..(((((...)))))..)))))...,17,-5.453,13,0,0.000018
4133,.......((((..(...........).))))..(..........)...(((..(((((...)))))..))).....,14,-5.453,8,0,0.000018
4134,........((.((.(.....)..))...)).......(((.....)))(((..(((((...)))))..))).....,16,-5.453,12,0,0.000018
4135,..(((.........)))..........(.....)....((.....)).(((..(((((...)))))..))).....,14,-5.453,15,0,0.000018
4136,...................((.........)).......((....)).(((..(((((...)))))..))).....,12,-5.453,16,0,0.000018
4137,.......((((((.(....)...))..)))).........(.....).(((..(((((...)))))..))).....,16,-5.453,11,0,0.000018
4138,.........(.....)..........(...)......(((.....)))(((..(((((...)))))..))).....,13,-5.453,12,0,0.000018
4139,.......((((................))))......(((.....)))(((..(.(((...))).)..))).....,14,-5.452,4,0,0.000018
4140,.......((((((..........)).))....)).....((....)).(((..(((((...)))))..))).....,16,-5.452,20,0,0.000018
4141,.......((((...(...........))))).........(....)..(((..(((((...)))))..))).....,14,-5.452,7,0,0.000018
4142,.....(.((((................))))..)......(.....)..((..(((((...)))))..))......,13,-5.452,9,0,0.000018
4143,.......((((.((...........))))))......(((.....)))..((((.....))))......(....).,14,-5.452,27,0,0.000018
4144,.(..((.((((.((...........))))))..)).).((.....)).(((..((((.....))))..))).....,18,-5.452,12,0,0.000018
4145,.......((((................))))..........((((.....)..(((((...)))))..))).....,13,-5.452,14,0,0.000018
4146,.....(.((((((..........))..))))..).......(....).(((..((((.....))))..))).....,15,-5.452,13,0,0.000018
4147,.......((((........((...)).))))........((....)).(((..(((((...)))))..))).....,16,-5.451,9,0,0.000018
4148,..((...))..((..........))..(.....)....((.....)).(((..((((.....))))..))).....,14,-5.451,17,0,0.000018
4149,.......((((.(.............)))))..............(..(((..((((.....))))..)))...).,13,-5.451,9,0,0.000018
4150,.......((((((.(.....)..))..))))......(.........)(((..(((((...)))))..))).....,16,-5.451,12,0,0.000018
4151,.......((((((..........))..)))).......((.....))......(((((...))))).((...))..,15,-5.451,13,0,0.000018
4152,.......((((..((......)..)..))))......(((.....)))(((..(((((...)))))..))).....,17,-5.451,6,0,0.000018
4153,..((...))..((.(.....)..)).............((.....))..((..(((((...)))))..))......,14,-5.451,18,0,0.000018
4154,.......((((................))))......(((.....)))(((..(((((...)))))..)))(...),16,-5.451,4,0,0.000018
4155,..((...))..((..........))..............(.....)..(((..(((((...)))))..))).....,13,-5.451,16,0,0.000018
4156,.......((((((.(.......)))..))))......((.......))(((..(((((...)))))..))).....,17,-5.451,10,0,0.000018
4157,..........(((......(...........)..........)))...(((..(((((...)))))..))).....,12,-5.45,19,0,0.000018
4158,...(((...((..........)).)))..........(((.....))).((..((((.....))))..))......,14,-5.45,22,0,0.000018
4159,.......((((((.(......).))..))))..........(...)..(((..(((((...)))))..))).....,16,-5.45,11,0,0.000018
4160,.......((((((.(.....)..))..))))..(.....).....(..(((..(((((...)))))..)))...).,17,-5.45,12,0,0.000018
4161,...((.........))......................((.....)).(((..(((((...)))))..))).....,12,-5.45,12,0,0.000018
4162,..((...)).............................((.....))..((..(((((...)))))..))......,11,-5.45,12,0,0.000018
4163,.........((.(.......)))..............(((.....)))(((..(((((...)))))..))).....,14,-5.45,14,0,0.000018
4164,......(((((((.(.....)..))..))))..).....((....)).(((..(((((...)))))..))).....,18,-5.449,13,0,0.000018
4165,.......((((................))))..((...((.....)).(((..((((.....))))..)))..)).,15,-5.449,6,0,0.000018
4166,.......(.((((..........)).))..)......(((.....)))(((..((((.....))))..))).....,15,-5.449,15,0,0.000018
4167,.....(.((((.((...........))))))..)...........((.(((..(((((...)))))..)))..)).,17,-5.449,12,0,0.000018
4168,.......((((.((...........))))))......(((.....)))..(..(((((...)))))..).......,15,-5.449,10,0,0.000018
4169,..........(((.(....((............))...)...)))...(((..(((((...)))))..))).....,14,-5.449,22,0,0.000018
4170,.........(.((..........)).).............(.....).(((..((((.....))))..))).....,11,-5.448,20,0,0.000018
4171,.......((((...((........).))))).................(((..(((((...)))))..))).....,14,-5.448,8,0,0.000018
4172,.......((((.....(........).))))......(((.....)))(((..((((.....))))..))).....,15,-5.448,6,0,0.000018
4173,........(((................)))..........(.....).(((..(((((...)))))..))).....,12,-5.448,7,0,0.000018
4174,......(.....)..(((.(.........).)))....((.....)).(((..(((((...)))))..))).....,15,-5.447,17,0,0.000018
4175,...........(.....................)...(((.....)))(((..(((((...)))))..))).....,12,-5.447,12,0,0.000018
4176,.......(((..((...........)).)))............(((...)))..((((...))))...........,12,-5.446,21,0,0.000018
4177,.......((((..((........))..))))......((.......)).((..(((((...)))))..))......,15,-5.446,10,0,0.000018
4178,..............(...........)..........(((.....)))(((..(((((...)))))..))).....,12,-5.446,12,0,0.000018
4179,.........(.((..........)).).............((...))..((..(((((...)))))..))......,12,-5.446,21,0,0.000018
4180,.......((((.((...........))))))..(.....)..((.....))..(((((...)))))..........,14,-5.446,17,0,0.000018
4181,.......((((...(........)...)))).............(...(((..(((((...)))))..))).)...,14,-5.446,8,0,0.000018
4182,..(((.(.....).))).....(((...................))).(((..(((((...)))))..))).....,15,-5.445,24,0,0.000018
4183,.......((((((.(.....)..)).).))).......((.....))..((..(((((...)))))..))......,16,-5.445,11,0,0.000018
4184,.......((((((.(.....)..)).)).)).......((.....))..((..(((((...)))))..))......,16,-5.445,13,0,0.000018
4185,.......(((..(((.....)....)).)))........((....)).(((..(((((...)))))..))).....,16,-5.445,13,0,0.000018
4186,...............((..((.........))))....((.....)).(((..(((((...)))))..))).....,14,-5.445,15,0,0.000018
4187,.......((((((..........)).)).))........(.....)..(((..(((((...)))))..))).....,15,-5.445,11,0,0.000018
4188,.......((((((..........)).).)))........(.....)..(((..(((((...)))))..))).....,15,-5.445,9,0,0.000018
4189,.........(..((...........)).)........(((.....)))(((..(((((...)))))..))).....,14,-5.444,12,0,0.000018
4190,...........((..........))..................(((...)))..((((...))))...........,9,-5.444,27,0,0.000018
4191,.........((.((..((.((.........))..)).)).))......(((..(((((...)))))..))).....,16,-5.444,24,0,0.000018
4192,.......((((((..........))..))))..(....((.....)).(((..((((.....))))..)))...).,16,-5.444,8,0,0.000018
4193,.......((((................))))..(......)...((..((((((.....)))).))..))......,13,-5.444,27,0,0.000018
4194,.......(((..................)))......(((...(((...))).(((((...)))))...)))....,14,-5.444,17,0,0.000018
4195,.....(....)((..........)).......................(((..(((((...)))))..))).....,11,-5.444,17,0,0.000018
4196,.......((((((.(.....)..))..))))..(......)..(((...))).(((((...)))))..........,16,-5.443,21,0,0.000018
4197,.......((((.(.(....)..)....))))......(((.....)))(((..(((((...)))))..))).....,17,-5.443,6,0,0.000018
4198,...........((.(......).)).......................(((..((((.....))))..))).....,10,-5.443,20,0,0.000018
4199,.......(((..(((........).)).)))........((....)).(((..(((((...)))))..))).....,16,-5.443,13,0,0.000018
4200,....((.((((((..........))..))))..))...(.......).(((..(((((...)))))..))).....,17,-5.443,10,0,0.000018
4201,.........((...........))..(......)..............(((..(((((...)))))..))).....,11,-5.443,16,0,0.000018
4202,.......(((..................)))........((....))..((..((((.....))))..))......,11,-5.443,11,0,0.000018
4203,.......(....)..(((.............))).....((....)).(((..(((((...)))))..))).....,14,-5.442,20,0,0.000018
4204,...........((..........))...(....)....(....)....(((..(((((...)))))..))).....,12,-5.442,18,0,0.000018
4205,.......((((.(..........)...))))............(((...)))..((((...))))...........,12,-5.442,17,0,0.000018
4206,.......((((((..........))..)))).................(((...((((...))))...))).....,13,-5.442,10,0,0.000018
4207,.......................(.........).....((....)).(((..(((((...)))))..))).....,11,-5.442,15,0,0.000018
4208,.......(((.(............)...))).......((.....))..((..(((((...)))))..))......,13,-5.442,6,0,0.000018
4209,.......((((.(((.....)....))))))......(((.....))).((..((((.....))))..))......,16,-5.442,12,0,0.000018
4210,.........((.(.......).)).............(((.....)))(((..(((((...)))))..))).....,14,-5.441,14,0,0.000018
4211,........((..................))..................(((..(((((...)))))..))).....,10,-5.441,8,0,0.000018
4212,.......((((.(........).....))))......(((.....))).((..(((((...)))))..))......,15,-5.441,6,0,0.000018
4213,...........((.(......).))..(.....)..............(((..(((((...)))))..))).....,12,-5.441,19,0,0.000018
4214,.......((((.(.(......).)...)))).................(((..((((.....))))..))).....,13,-5.441,10,0,0.000018
4215,..(((..(....).))).....................((.....)).(((..(((((...)))))..))).....,14,-5.441,15,0,0.000018
4216,.......(((.((.(.....)..))..).)).......((.....)).(((..(((((...)))))..))).....,16,-5.44,10,0,0.000018
4217,...............(((.....(......))))...(((.....)))(((..(((((...)))))..))).....,15,-5.44,17,0,0.000018
4218,.......(((.((..........))...))).............((...))..(((((...)))))..........,12,-5.44,17,0,0.000018
4219,.......((((.(((........).))))))......(((.....))).((..((((.....))))..))......,16,-5.44,12,0,0.000018
4220,.........((.(..........)...))........(((.....)))(((..(((((...)))))..))).....,14,-5.44,8,0,0.000018
4221,.......(((.((.(.....)..))...)))..(..........)...(((..(((((...)))))..))).....,15,-5.44,14,0,0.000018
4222,.......((((................))))......((..(((((...))..(((((...)))))..))).))..,16,-5.439,17,0,0.000018
4223,...(((...((.........))..))).(....)..............(((..(((((...)))))..))).....,14,-5.439,21,0,0.000017
4224,........(((.((...........)))))........((.....))..((..(((((...)))))..))......,14,-5.439,8,0,0.000017
4225,.......((((.((...........))))))............(((...)))..((((...))))..(.....)..,14,-5.438,21,0,0.000017
4226,..(.....)......(((.............))).........(((...))).(((((...)))))..........,12,-5.438,28,0,0.000017
4227,.......((((.((...........))))))..........(((....(.((((.....))))..)..))).....,14,-5.438,31,0,0.000017
4228,......(.(((.((...........)))))...)..............(((..(((((...)))))..))).....,14,-5.437,12,0,0.000017
4229,......(((((.((...........))))))..)..............(((..((((.....))))..))).....,14,-5.437,12,0,0.000017
4230,.......((((................))))........(.(((....((((((.....)))).))..))).)...,14,-5.437,28,0,0.000017
4231,.........((................)).................(.(((..(((((...)))))..)))...).,11,-5.436,9,0,0.000017
4232,....((.((((................))))..))...((.....))......(((((...)))))..........,13,-5.436,10,0,0.000017
4233,.......((((((..........))..))))..(.....)...(((...)))..((((...))))...........,14,-5.436,20,0,0.000017
4234,.......((((................))))......(((.....)))((...(((((...)))))...)).....,14,-5.436,4,0,0.000017
4235,.......((((((.(......).))..))))..(.....)........(((..((((.....))))..))).....,15,-5.435,13,0,0.000017
4236,..(.....).....(.....).................((.....)).(((..(((((...)))))..))).....,12,-5.435,11,0,0.000017
4237,..............(......)...............(((.....)))(((..(((((...)))))..))).....,12,-5.434,12,0,0.000017
4238,.......((((................))))..((..(..........(((..(((((...)))))..)))).)).,15,-5.434,10,0,0.000017
4239,.......((((((.(.......)))..)))).............(...(((..(((((...)))))..))).)...,16,-5.434,12,0,0.000017
4240,.(..((.((((................))))..)))..((.....)).(((..(((((...)))))..))).....,17,-5.434,6,0,0.000017
4241,.......((((.((...........))))))..........(....)..((..((((.....))))..))......,13,-5.434,13,0,0.000017
4242,.......(((.((..........))...)))...........((....(((..(((((...)))))..)))))...,15,-5.434,14,0,0.000017
4243,.....(..(((................)))).......((.....)).(((..(((((...)))))..))).....,14,-5.434,3,0,0.000017
4244,.......(((..................)))..(...(((.....)))(((..(((((...)))))..)))...).,15,-5.433,6,0,0.000017
4245,.......((((................))))......(((.((..(.((.((....)).)).).))...)))....,14,-5.433,28,0,0.000017
4246,...............((............)).........((...)).(((..(((((...)))))..))).....,12,-5.432,16,0,0.000017
4247,............(.......).(((...................))).(((..(((((...)))))..))).....,12,-5.432,18,0,0.000017
4248,.........(.((.(......).)).)..........(((.....)))(((..((((.....))))..))).....,14,-5.432,19,0,0.000017
4249,.......((((.((...........))))))......(((.....))).....(((((...))))).(.....)..,15,-5.432,14,0,0.000017
4250,.....(.((((...(......).....))))..)....((.....)).(((..(((((...)))))..))).....,16,-5.432,4,0,0.000017
4251,.......((((................))))....(...........)(((..(((((...)))))..))).....,13,-5.432,6,0,0.000017
4252,.......((((................))))...........(...)..((..(((((...)))))..))......,12,-5.432,7,0,0.000017
4253,........................(...)...................(((..(((((...)))))..))).....,9,-5.432,13,0,0.000017
4254,.......((((..(..........)..))))............((.....)).((((.....))))..........,11,-5.431,17,0,0.000017
4255,.......(((..((...........)).))).......(....)....(((..((((.....))))..))).....,13,-5.431,13,0,0.000017
4256,......(((((((..........))..))))..)...(((.....))).((..(((((...)))))..))......,17,-5.431,10,0,0.000017
4257,.......((((((.(.....)..))..))))............(....(((..((((.....))))..)))...).,15,-5.431,14,0,0.000017
4258,.........(.((.(.....)..)).).............((...)).(((..((((.....))))..))).....,13,-5.43,23,0,0.000017
4259,.......((((................)))).............((...))..(((((...)))))...(....).,12,-5.43,12,0,0.000017
4260,.......((((.((...........))))))......(((.....))).....(((((...)))))....(...).,15,-5.43,13,0,0.000017
4261,..(((.........)))...........(....)...(((.....)))(((..(((((...)))))..))).....,15,-5.43,17,0,0.000017
4262,.......((((((.(.....)..))..))))..(.....).(....).(((..(((((...)))))..))).....,17,-5.43,12,0,0.000017
4263,..........(((..(((.(.........).)))........)))...(((..(((((...)))))..))).....,15,-5.43,24,0,0.000017
4264,......((..((((.(((.............))).)......))))).(((..(((((...)))))..))).....,17,-5.43,26,0,0.000017
4265,....((.(((..................)))..))...((.....)).(((..((((.....))))..))).....,14,-5.43,8,0,0.000017
4266,.......((((..((.......)..).)))).......((.....)).(((..(((((...)))))..))).....,16,-5.43,4,0,0.000017
4267,.......(((..(((......)...)).))).......((.....)).(((..(((((...)))))..))).....,16,-5.43,8,0,0.000017
4268,.......((((...............)).)).................(((..((((.....))))..))).....,11,-5.43,11,0,0.000017
4269,.......((((...............).))).................(((..((((.....))))..))).....,11,-5.43,9,0,0.000017
4270,..(.....)................(((.................)))(((..(((((...)))))..))).....,12,-5.43,16,0,0.000017
4271,.......((((.(.(........)..))))).................(((..((((.....))))..))).....,13,-5.429,10,0,0.000017
4272,.......(((..(.............).)))........(.....)..(((..(((((...)))))..))).....,13,-5.429,6,0,0.000017
4273,.......((((.((...........))))))......((.(....)))(((..(((((...)))))..))).....,17,-5.429,9,0,0.000017
4274,.......((((.((...........))))))......(.((....)))(((..(((((...)))))..))).....,17,-5.429,11,0,0.000017
4275,...........((..........)).............(....)....(((..((((.....))))..))).....,10,-5.429,19,0,0.000017
4276,.......((((.((...........)))))).......(..(((......((((.....)))).....))).)...,14,-5.429,32,0,0.000017
4277,..((...))..((..........))...(....)...(((.....)))(((..((((.....))))..))).....,15,-5.429,19,0,0.000017
4278,.......((((((..........))..))))............(((..(((..(((((...)))))..))))).).,17,-5.429,13,0,0.000017
4279,....((.(((.((..........))...)))..)).....((...)).(((..(((((...)))))..))).....,17,-5.428,16,0,0.000017
4280,.......((((................))))..........(((((...))).(((((...)))))...)).....,14,-5.428,15,0,0.000017
4281,..((...........))...((.((.................)).)).(((..(((((...)))))..))).....,14,-5.428,22,0,0.000017
4282,.......((((((..........))..))))..(.......)....(.(((..(((((...)))))..)))...).,16,-5.428,11,0,0.000017
4283,.......((((((..........))..)))).................(((..((.((...)).))..))).....,13,-5.428,10,0,0.000017
4284,.......(.((((..........))..)).).................(((..(((((...)))))..))).....,13,-5.428,10,0,0.000017
4285,.....(.((((.((...........))))))..).....(.....)..(((..((((.....))))..))).....,15,-5.427,10,0,0.000017
4286,.......((((.(..(........).)))))............(((...))).(((((...)))))..........,14,-5.427,17,0,0.000017
4287,.(..((.((((((.(.....)..))..))))..)).)..((....)).(((..(((((...)))))..))).....,20,-5.427,17,0,0.000017
4288,...........((..........))..(.....)....(....)....(((..(((((...)))))..))).....,12,-5.427,18,0,0.000017
4289,.......((((...(........)...))))......(((.....))).....(((((...)))))..........,13,-5.427,10,0,0.000017
4290,.......((((.(..........)...)))).......(....)....(((..((((.....))))..))).....,13,-5.427,9,0,0.000017
4291,.....(.(((.((..........))...)))..).......(....).(((..(((((...)))))..))).....,15,-5.426,13,0,0.000017
4292,.........((.........))........................(.(((..(((((...)))))..)))...).,11,-5.426,15,0,0.000017
4293,....((.(((..((...........)).)))..))....((....)).(((..(((((...)))))..))).....,17,-5.426,15,0,0.000017
4294,.....(.((((................))))..)....(.......).(((..((((.....))))..))).....,13,-5.426,6,0,0.000017
4295,...(((...((..(....)..)).))).....................(((..(((((...)))))..))).....,14,-5.425,22,0,0.000017
4296,.......((.(((.(.....)..)).)..))......(((.....)))(((..(((((...)))))..))).....,17,-5.425,13,0,0.000017
4297,...................((...))...........(((.....)))(((..(((((...)))))..))).....,13,-5.425,14,0,0.000017
4298,...........((.(.....)..))...................((..((((((.....)))).))..))......,11,-5.425,39,0,0.000017
4299,....((.((((.(((.....)....))))))..))..(((.....)))(((..(((((...)))))..))).....,20,-5.425,12,0,0.000017
4300,..((...))..((.(......).)).......................(((..(((((...)))))..))).....,13,-5.424,20,0,0.000017
4301,...............((...............))......(.....).(((..(((((...)))))..))).....,11,-5.424,17,0,0.000017
4302,.......((((..((........))..))))............((.....)).((((.....))))..........,12,-5.424,19,0,0.000017
4303,............................................((..((((((.....)))).))..))......,8,-5.423,33,0,0.000017
4304,..(.....)......(((.............))).....((....)).(((..((((.....))))..))).....,13,-5.423,22,0,0.000017
4305,....((.((((.(((........).))))))..))..(((.....)))(((..(((((...)))))..))).....,20,-5.423,12,0,0.000017
4306,.........(..........).................((.....)).(((..(((((...)))))..))).....,11,-5.423,9,0,0.000017
4307,...((....................))..........(((.....)))(((..((((.....))))..))).....,12,-5.423,16,0,0.000017
4308,....((.((((.((...........))))))..))..(((.....))).((..((((.....))))..))......,17,-5.423,14,0,0.000017
4309,.........((..........))...(...).................(((..(((((...)))))..))).....,11,-5.423,15,0,0.000017
4310,....((.((((...(........)...))))..)).............(((..(((((...)))))..))).....,15,-5.422,10,0,0.000017
4311,.......((((.(.(.....)..)...)))).............((..((((((.....)))).))..))......,14,-5.422,29,0,0.000017
4312,.....(.((((.(.............)))))..)............(.(((..(((((...)))))..)))...).,15,-5.422,9,0,0.000017
4313,.......(......).................................(((..(((((...)))))..))).....,9,-5.422,13,0,0.000017
4314,.......((((((..........))..))))......((.......)).((..((((.....))))..))......,14,-5.422,12,0,0.000017
4315,.......(((((............)..)))).............((..((((((.....)))).))..))......,13,-5.422,27,0,0.000017
4316,...............(((.............))).........((.....)).(((((...)))))..........,10,-5.422,27,0,0.000017
4317,....((.((((.(..........)...))))..))....((....)).(((..(((((...)))))..))).....,17,-5.422,11,0,0.000017
4318,...........((((....((..(......)..)).......))))..(((..(((((...)))))..))).....,15,-5.422,24,0,0.000017
4319,.......((((..(....)........)))).......((.....)).(((..(((((...)))))..))).....,15,-5.421,2,0,0.000017
4320,.........((...............)).....(.....)........(((..(((((...)))))..))).....,11,-5.421,14,0,0.000017
4321,.......((((.((...........))))))........((....)).(((..(((.......)))..))).....,14,-5.421,13,0,0.000017
4322,..........(....).......(......)......(((.....)))(((..(((((...)))))..))).....,13,-5.421,12,0,0.000017
4323,........................(((..........(((.....)))(((..(((((...)))))..))).))).,14,-5.421,16,0,0.000017
4324,.......((((...(...........)))))..................((..(((((...)))))..))......,12,-5.42,8,0,0.000017
4325,.......((((................))))..(...(((.....))).((..(((((...)))))..))....).,15,-5.42,6,0,0.000017
4326,.........(.((.(.....)..)).)...........(.......).(((..(((((...)))))..))).....,13,-5.42,17,0,0.000017
4327,...........((..........)).(......).....((....)).(((..(((((...)))))..))).....,13,-5.42,19,0,0.000017
4328,..........(((.(.((.((.........))...))..)..)))...(((..(((((...)))))..))).....,16,-5.42,25,0,0.000017
4329,.........((((.(.....)..))..))...................(((..((((.....))))..))).....,12,-5.419,16,0,0.000017
4330,.......((((................))))......(((...(((...)))..((((...))))....)))....,14,-5.419,17,0,0.000017
4331,.......(((.((..........))...)))..(....((.....)).(((..(((((...)))))..)))...).,16,-5.419,8,0,0.000017
4332,.......((((................))))......(((.....)))..((((.....))))..(........).,12,-5.419,23,0,0.000017
4333,.......((((((.(.....)..))..)))).................((((((.....)))).))..........,13,-5.419,30,0,0.000017
4334,..........(((.(.(...................)..)..)))...(((..(((((...)))))..))).....,13,-5.419,20,0,0.000017
4335,.......((((..(...........).))))............(....(((..(((((...)))))..)))...).,14,-5.418,8,0,0.000017
4336,.......((((((.(......).)).)).)).................(((..(((((...)))))..))).....,15,-5.418,15,0,0.000017
4337,.......((((((.(......).)).).))).................(((..(((((...)))))..))).....,15,-5.418,13,0,0.000017
4338,.........((..........))....((................)).(((..(((((...)))))..))).....,12,-5.418,14,0,0.000017
4339,..........(((.(.((.((............)).)))...)))...(((..(((((...)))))..))).....,16,-5.418,26,0,0.000017
4340,.......((((.(......(.....))))))........((....)).(((..(((((...)))))..))).....,16,-5.417,9,0,0.000017
4341,.......((((................))))............(((...))).(((((...))))).(...)....,13,-5.417,15,0,0.000017
4342,..(((.........)))....................(((.....)))(((..((((.....))))..))).....,13,-5.417,18,0,0.000017
4343,.......(....)..(((.(.........).)))....((.....)).(((..(((((...)))))..))).....,15,-5.417,16,0,0.000017
4344,.......((((((.(.....)..))..))))..(.....)....((..((((((.....)))).))..))......,16,-5.416,32,0,0.000017
4345,.......((((................)))).......((.....))...((((.....))))....(.....)..,11,-5.416,22,0,0.000017
4346,.....(.((((.(..(........).)))))..)..............(((..(((((...)))))..))).....,15,-5.415,10,0,0.000017
4347,.......((((................))))........(...)..(.(((..(((((...)))))..)))...).,14,-5.415,6,0,0.000017
4348,.......((((................))))..........(((((...))..((((.....))))..))).....,13,-5.415,16,0,0.000017
4349,..((...........))....................(((.....))).((..(((((...)))))..))......,12,-5.415,16,0,0.000017
4350,.......((((((.(.......)))..))))......(((.....))).....(((((...)))))..........,15,-5.415,14,0,0.000017
4351,.......((((.((..........).))))).......((.....)).(((..(((((...)))))..))).....,16,-5.415,4,0,0.000017
4352,..(((.........)))..........(.....)...(((.....)))(((..(((((...)))))..))).....,15,-5.415,17,0,0.000017
4353,.(..((.((((.((...........))))))..)).)...........(((..((((.....))))..))).....,16,-5.415,16,0,0.000017
4354,...((.....))........((.((.................)).)).(((..(((((...)))))..))).....,14,-5.415,21,0,0.000017
4355,.........((((..........)).))..........((.....))......(((((...)))))..........,11,-5.414,19,0,0.000017
4356,.......(((.((..........))...))).......((.....))......((((.....))))..........,11,-5.414,14,0,0.000017
4357,...........((..........))...(....).......(....).(((..(((((...)))))..))).....,12,-5.414,18,0,0.000017
4358,.........((.........))....(......).....((....)).(((..(((((...)))))..))).....,13,-5.414,17,0,0.000017
4359,.......((((.(.............)))))..((..(((.....)))(((..(((((...)))))..)))..)).,18,-5.413,8,0,0.000017
4360,.......((((................))))...........((.....))...((((...))))...........,10,-5.413,14,0,0.000017
4361,..((...))..((..........))..(.....)...(((.....)))(((..((((.....))))..))).....,15,-5.413,19,0,0.000017
4362,.......((((................))))..(.......).......((..(((((...)))))..))......,12,-5.413,8,0,0.000017
4363,.......((((.(..(........).)))))........((....)).(((..((((.....))))..))).....,15,-5.412,11,0,0.000017
4364,.......(((((((....)....))..)))).........((...)).(((..(((((...)))))..))).....,17,-5.412,12,0,0.000017
4365,.....(.(((..((...........)).)))..)....((.....))..((..(((((...)))))..))......,15,-5.412,10,0,0.000017
