,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
8271,.......((((((.((((.(...)..))))...))))..))....(((..(((..((.......))..))).))).,19,-3.205,18,0,0.000010
8272,.........((((.(((((......)))))...)))).(...).......(((.((........))..))).....,15,-3.205,12,0,0.000010
8273,.........((((.((((........))))...))))...(((....)))...((((........)...)))....,15,-3.205,15,0,0.000010
8274,..((((.((((((.(((((......)))))...)))).....)).)))).(((..((.......))..))).....,20,-3.205,15,0,0.000010
8275,..(.....).....(((((......)))))......(...)...(((...(((..((.......))..)))..))),15,-3.205,22,0,0.000010
8276,..............(((((......)))))...........((....)).(((.(((....)..))..))).....,13,-3.205,16,0,0.000010
8277,.....(...((((.((((........))))...))))...)....(((.((..(((........)))..)).))).,17,-3.205,27,0,0.000010
8278,(...)....((((.((((........))))...))))...(((....)))(((..((.......))..))).....,17,-3.204,4,0,0.000010
8279,.........(((.((((..........))).)..))).............((((((........))).))).....,13,-3.204,21,0,0.000010
8280,.........(((.((((..........)).))..))).............((((((........))).))).....,13,-3.204,24,0,0.000010
8281,..............(((((......)))))...((.((..(((....))).))...))......(...).......,13,-3.204,20,0,0.000010
8282,..((...))(((..((((........))))....)))....((....)).((((((........))).))).....,17,-3.204,17,0,0.000010
8283,.......(.(((..(((((......)))))....))))...((....))..((..((.......))..))......,15,-3.204,8,0,0.000010
8284,.........(((...((((......)))).....))).............((((((........))).))).....,13,-3.204,17,0,0.000010
8285,.........(((.(.((((......))))..)..)))...(((....))).((..((.......))..))......,15,-3.204,8,0,0.000010
8286,.........(((................))).....(...)............(((........))).........,7,-3.204,38,0,0.000010
8287,.....(..(((((.((((((...).)))))...)))))..)....(((..((((((........))).))).))).,21,-3.204,23,0,0.000010
8288,.........(((..(((((......)))))....)))....((....)).............(.(...).).....,12,-3.204,15,0,0.000010
8289,......(.((((..(((((......)))))....))))..)........((((.((........))..))).)...,16,-3.204,17,0,0.000010
8290,...(.......)..(((((......)))))......((..(((....))).)).........(.(...).).....,13,-3.204,21,0,0.000010
8291,.........((((.(((((......)))))...))))..(....).......(((((............)).))).,15,-3.204,23,0,0.000010
8292,.....(..((((................))))..)......((....)).(((.((........))..))).....,12,-3.203,29,0,0.000010
8293,..............(((((......)))))....(.((..(((....))).)).).....(.(.(...)).)....,14,-3.203,23,0,0.000010
8294,.........(((..((((.(...)..))))....)))...(((....))).((.((........))..))......,15,-3.203,13,0,0.000010
8295,......(...((..(((((......)))))....)).)..(((....)))((((((........))).))).....,17,-3.203,13,0,0.000010
8296,.........(((.(.(((........)))..)..)))...(((....)))(((.((........))..))).....,15,-3.203,13,0,0.000010
8297,.........(((.(((((........)))).)..))).............((.(((........)))..)).....,13,-3.203,21,0,0.000010
8298,.........(((.(((((........))).))..))).............((.(((........)))..)).....,13,-3.203,24,0,0.000010
8299,.........((((.(((..........)))...))))....((....))..((.((........))..))......,13,-3.203,13,0,0.000010
8300,.......(..(((.((((........))))...))).)............(((.((........))..))).....,13,-3.203,17,0,0.000010
8301,.((.....((((..(((((......)))))....)))))).....(((..(((..((.......))..))).))).,19,-3.202,19,0,0.000010
8302,..............((((........))))......((..(((....))).))...(.......)...........,10,-3.202,19,0,0.000010
8303,.........(((..(((((......)))))....)))...(((....)))(((...(.......)...))).....,15,-3.202,4,0,0.000010
8304,.....(.((((((.(((((......)))))...))))..))....)....(((..((.......))..))).....,17,-3.202,11,0,0.000010
8305,.........(((..(((..........)))....)))...(((....)))...((..........)).........,11,-3.202,19,0,0.000010
8306,.....(...((((.(((((......)))))...)))))......((((..(((..((.......))..))).)))),19,-3.202,15,0,0.000010
8307,.........(((................)))....(....).........(((...............))).....,7,-3.202,29,0,0.000010
8308,..(.....).....(((((......))))).....(((..(((....)))...((((....)..))).))).....,16,-3.202,25,0,0.000010
8309,..(.....)..((.(....)..))....((....))....(((....)))(((..((.......))..))).....,14,-3.202,23,0,0.000010
8310,.....(..((((..(((((......)))))....))))..)..(.....)((((((........))).))).....,17,-3.202,19,0,0.000010
8311,.........((((.(((..........)))...)))).............(((.(((....)..))..))).....,13,-3.202,16,0,0.000010
8312,..((...)).....(((((......))))).....((((.(((....)))((..(......)..)).)))).....,17,-3.202,27,0,0.000010
8313,.........((.(.(((((......)))))..)..))...(((....))).(((((........))).))......,16,-3.201,14,0,0.000010
8314,......((((.(..(((((......)))))....(.((..(((....))).))...)..)..))))..........,16,-3.201,25,0,0.000010
8315,.........(((...(.......)....)))....((((((((....)))................))))).....,12,-3.201,35,0,0.000010
8316,.........(((..(((((......)))))....)))...(((....)))..(.((........))..).......,14,-3.201,11,0,0.000010
8317,..............(((((......)))))......(........)....(((...............))).....,9,-3.201,19,0,0.000010
8318,.........(((..(((((......)))))....)))...(((....)))..(((.......(.(...).).))).,16,-3.201,18,0,0.000010
8319,..(.....).....(((((......)))))......((..(((....))).))...((.(........)..))...,14,-3.201,25,0,0.000010
8320,..((...)).....(((((......)))))......(........)....((((((........))).))).....,14,-3.201,26,0,0.000010
8321,..............(((((......)))))...((.((..(((....))).))...))..(.(.(...)).)....,15,-3.201,23,0,0.000010
8322,.........((((.(((((......)))))...))))...(((....))).(.......)..((.......))...,15,-3.2,15,0,0.000010
8323,.........(((..(((((......)))))....)))....((....)).((............))..........,12,-3.2,14,0,0.000010
8324,.......((((((.(((((......)))))...))))..))....((...(((.(..........)..)))..)).,17,-3.2,18,0,0.000010
8325,.........((((.(((((......)))))...))))...(((....)))...........((.........).).,14,-3.2,14,0,0.000010
8326,............(..(((........))).)....((((((((....)))................))))).....,12,-3.2,28,0,0.000010
8327,.........((((.((((........))))...))))........((..(((((((........))).))).))).,17,-3.2,20,0,0.000010
8328,.........(((..(((((......)))))....)))...(((....)))....((..(.......)..)).....,14,-3.2,15,0,0.000010
8329,..............((((........))))......(...)....((..((..(((........)))..))..)).,12,-3.2,33,0,0.000010
8330,..((...)).....(((((......))))).....((((.(((....)))...((((....)..))))))).....,18,-3.2,29,0,0.000010
8331,..........(((.(((((......)))))...)))(...)....(((..((.(((........)))..)).))).,17,-3.2,22,0,0.000010
8332,.......(.((((.(((((......)))))...)))))..(((....)))..(((((...(.....)..)).))).,19,-3.2,19,0,0.000010
8333,..(.....).....(((((......)))))......(...).(....)..((((((........))).))).....,14,-3.2,21,0,0.000010
8334,.........(((................)))....(((((.((....)).((............))))))).....,12,-3.2,36,0,0.000010
8335,..........(((.(((((......)))))...))).....((....)).(((((((....)..))).))).....,17,-3.2,12,0,0.000010
8336,.....(...((((.(((((......)))))...))))...)........((((.((........))..))).)...,16,-3.199,13,0,0.000010
8337,..(.....)(((..(((((......)))))....))).......((((..((((((........))).))).)))),19,-3.199,24,0,0.000010
8338,..((...)).....(((((......)))))....................(((..(.........)..))).....,11,-3.199,20,0,0.000010
8339,.....(...((((.((((........))))...)))))............(((.((........))..))).....,14,-3.199,15,0,0.000010
8340,........((((.(............).))))....((..(((....))).))..............((...))..,12,-3.199,36,0,0.000010
8341,..........((..(((((......)))))....))....(((....)))..(((......((.(...).))))).,16,-3.199,22,0,0.000010
8342,.....(..((((................))))..).(...)....(((..(((..((.......))..))).))).,14,-3.199,33,0,0.000010
8343,.........(((.(((((........))).))..)))...(((....)))(((((..........)).))).....,16,-3.199,16,0,0.000010
8344,.........(((.(((((........)))).)..)))...(((....)))(((((..........)).))).....,16,-3.199,13,0,0.000010
8345,.........(((..((............))....)))........(((..(((..((.......))..))).))).,13,-3.199,19,0,0.000010
8346,.........(((.((((((......))))).)..)))...(((....))).........((.(.(...).)..)).,16,-3.199,19,0,0.000010
8347,.........(((.((((((......)))).))..)))...(((....))).........((.(.(...).)..)).,16,-3.199,22,0,0.000010
8348,........((((................))))........(((....)))....((.............)).....,9,-3.199,32,0,0.000010
8349,........((((................))))..........(....)..(((.((........))..))).....,10,-3.198,30,0,0.000010
8350,.....(..((((.(............).))))..).((..(((....))).)).......................,11,-3.198,34,0,0.000010
8351,.........((((.(((((......)))))...))))....((....))..........((............)).,13,-3.198,16,0,0.000010
8352,.........(((..(((((......)))))....)))...(((....))).........((.(.......)..)).,14,-3.198,17,0,0.000010
8353,.........((((.((((........))))...))))....((....))......((.......))..........,12,-3.198,10,0,0.000010
8354,....((...(((..(((((......)))))....)))...))........(((...............))).....,13,-3.198,14,0,0.000010
8355,...(...)......(((((......)))))......((..(((....))).))..((............)).....,13,-3.198,21,0,0.000010
8356,.........(((..(((((......)))))....)))..(....).....(((((..........)).))).....,14,-3.198,17,0,0.000010
8357,........((((....(((......)))))))....((..(((....))).)).........(.(...).).....,14,-3.198,27,0,0.000010
8358,.......(.(((..(((((......)))))....))))......((((..((.(((........)))..)).)))),18,-3.198,26,0,0.000010
8359,......(.(((((.(((((......)))))...)))))..)....(((.((..((..........))..)).))).,18,-3.197,27,0,0.000010
8360,.........((((.((((........))))...))))...(((....)))...((((.......))....))....,15,-3.197,11,0,0.000010
8361,.........((((.((((........))))...))))...(((....)))...((((.......)....)))....,15,-3.197,13,0,0.000010
8362,.........((((.(((((......)))))...))))..(..........(((..((.......))..))))....,15,-3.197,8,0,0.000010
8363,.....(....)...((((........))))...............(((..(((..((.......))..))).))).,13,-3.197,22,0,0.000010
8364,..((...)).....(((((......)))))..........(((....))).....((............)).....,12,-3.197,22,0,0.000010
8365,..(.....).....(((((......)))))....(.((..(((....))).))..)....................,12,-3.197,21,0,0.000010
8366,.......(((((..(((((......)))))....))))..)....(((..((.(((........)))..)).))).,18,-3.197,25,0,0.000010
8367,.........(((..(((..........)))....)))...((......))((((((........))).))).....,14,-3.197,15,0,0.000010
8368,..............(((((......)))))......(((....)))....((((((........))).))).....,14,-3.196,26,0,0.000010
8369,.........(....(((((......))))))....((((.(((....)))....((........)).)))).....,15,-3.196,23,0,0.000010
8370,........((((................))))...(((((........((.........)).....))))).....,11,-3.196,44,0,0.000010
8371,..............(((((......))))).....((((((((....)))....(((....)..))))))).....,16,-3.196,25,0,0.000010
8372,.....(....)...((((........))))......(...)....(((..((((((........))).))).))).,15,-3.196,29,0,0.000010
8373,..(.....)((((.(((((......)))))...))))...(((....)))..........(.(......).)....,15,-3.196,15,0,0.000010
8374,...(...).((((.((((........))))...))))...(((....)))(((...............))).....,15,-3.196,8,0,0.000010
8375,.......((((((.((((........))))...))))..))..........((.((........))..))......,14,-3.196,18,0,0.000010
8376,......(((..(..(((((......)))))..(((.((..(((....))).))...)))..).)))..........,17,-3.196,27,0,0.000010
8377,..((...))((((.(((((......)))))...))))...(((....)))..............(...).......,15,-3.196,14,0,0.000010
8378,.........(((..((((........))))....)))...(((....)))..(((.........(...)...))).,14,-3.196,19,0,0.000010
8379,.........((((.((((........))))...))))....((....)).(((.(.........)...))).....,14,-3.196,9,0,0.000010
8380,.........((((.(((((......)))))...))))........((..((.((((........))).)))..)).,17,-3.196,21,0,0.000010
8381,.........((((.(((((......)))))...))))........((..(.(((((........))).)))..)).,17,-3.196,19,0,0.000010
8382,.........(((..(((((......)))))....)))...(((....)))(((.(.(.......))..))).....,16,-3.195,5,0,0.000010
8383,.........(((..((((........))))....)))...((......))((.(((........)))..)).....,14,-3.195,15,0,0.000010
8384,..((...))((((.(((((......)))))...))))..(....).....(((..((.......))..))).....,17,-3.195,12,0,0.000010
8385,.........((.(((((((......))))).))..))....((....)).((((((........))).))).....,17,-3.195,16,0,0.000010
8386,.........((.(((((((......)))).)))..))....((....)).((((((........))).))).....,17,-3.195,19,0,0.000010
8387,.....(...(((..(((((......)))))....)))........)....((((((........))).))).....,15,-3.195,17,0,0.000010
8388,.....(..((((.(............).))))..)...............(((..((.......))..))).....,11,-3.195,29,0,0.000010
8389,.........(((....(((......)))))).....(...)....(((..(((..((.......))..))).))).,15,-3.195,24,0,0.000010
8390,.....(....)...(((((......)))))..(((.((..(((....))).))...))).(.(.(...)).)....,17,-3.195,26,0,0.000010
8391,.......((((((.(((((......)))))...)))))..)........(((((((........))).))).)...,18,-3.195,17,0,0.000010
8392,...((.....))..((((........))))......((..(((....))).)).((........))..........,13,-3.195,24,0,0.000010
8393,..((...)).....(((((......)))))...................((..(((........)))..)).....,12,-3.194,31,0,0.000010
8394,......((((....((((........))))......((..(((....))).)).(....)..))))..........,14,-3.194,28,0,0.000010
8395,.........(((.((..........)).))).....((..(((....))).))......((.(.(...).)..)).,14,-3.194,36,0,0.000010
8396,.....(....)...(((((......)))))......((..(((....))).))......(.((.(...).))..).,15,-3.194,25,0,0.000010
8397,.........((((.(((((......))))))...))).....(....)..((((((........))).))).....,16,-3.194,14,0,0.000010
8398,..(.....)((((.(((((......)))))...))))........((..((..(((........)))..))..)).,17,-3.194,25,0,0.000010
8399,.........((((.(((((......)))))...))))...(((....)))....(......).......(....).,14,-3.194,13,0,0.000010
8400,..........((..(((..........)))....))..............(((..((.......))..))).....,10,-3.194,14,0,0.000010
8401,..............(((((......)))))......(...)...((((..(((((..........)).))).)))),15,-3.194,28,0,0.000010
8402,...(...).(((..(((((......)))))....)))........(((..((((((........))).))).))).,18,-3.194,22,0,0.000010
8403,..........((..(((((......)))))....))((..(((....))).)).......(.(......).)....,14,-3.193,18,0,0.000010
8404,........((((................))))...((((.(((....)))..(.........)....)))).....,12,-3.193,35,0,0.000010
8405,......(.....).(((((......)))))......((..(((....))).))..((............)).....,13,-3.193,20,0,0.000010
8406,.......(.((((.((((((...).)))))...)))))..(((....)))...(((........))).........,17,-3.193,17,0,0.000010
8407,.........(((..(((((......)))))....)))..............((((..........)).))......,12,-3.193,17,0,0.000010
8408,..(.....).....(((((......)))))..........(((....)))((.((..........))..)).....,13,-3.193,19,0,0.000010
8409,.......(..(((.((((........))))...))).)..(((....)))(((...............))).....,14,-3.193,10,0,0.000010
8410,..........(...(((((......)))))).....(...).........(((..((.......))..))).....,12,-3.193,15,0,0.000010
8411,........((((((....))........))))........(((....)))(((.((........))..))).....,14,-3.193,28,0,0.000010
8412,..((...))((((.(((((......)))))...))))....((....)).(((((..........)).))).....,18,-3.193,13,0,0.000010
8413,...........(..(((((......)))))....).....(((....)))(((..((.......))..))).....,14,-3.193,6,0,0.000010
8414,...((.....))..(((((......)))))......((..(((....))).))...........(.........).,13,-3.192,22,0,0.000010
8415,.......(.((((.((((........))))...)))))...(.....)..(((..((.......))..))).....,15,-3.192,10,0,0.000010
8416,..((...)).....(((((......)))))..........(((....)))..(((((.......))......))).,15,-3.192,23,0,0.000010
8417,..((...))((((.(((((......)))))...))))...(((....)))..........(.(.(...)).)....,17,-3.192,17,0,0.000010
8418,..............(((.(......).)))......((..(((....))).)).......................,9,-3.192,21,0,0.000010
8419,.........((((.(((((......)))))...))))...(((....)))...(.((............))..)..,15,-3.192,12,0,0.000010
8420,.........((((.(((((......)))))...))))...(((....)))...((.(............)..))..,15,-3.192,14,0,0.000010
8421,.....(....)...(((((......))))).....(((((..............((........))))))).....,13,-3.192,31,0,0.000010
8422,...........((.........))..........................(((..((.......))..))).....,7,-3.192,26,0,0.000010
8423,.........((((.((((........))))..).))).............(((..((.......))..))).....,13,-3.192,11,0,0.000010
8424,..............((((........))))....................(((.(..........)..))).....,8,-3.192,21,0,0.000010
8425,.........((((.((((........))))...))))......(.....)(((...............))).....,12,-3.192,13,0,0.000010
8426,..(.....(((((.(((((......)))))...))))))......((...((((((........))).)))..)).,19,-3.192,21,0,0.000010
8427,(...)....((((.(((((......)))))...))))...(((....)))...(((........))).........,16,-3.192,15,0,0.000010
8428,...(..((((....((((........))))..(((.((..(((....))).))...)))...))))..).......,17,-3.192,30,0,0.000010
8429,.......(.(((..(((((......)))))....))))..(((....))).((((..........)).))......,16,-3.191,13,0,0.000010
8430,.........(((.((..........)).)))....(((..(((....)))....((........))..))).....,13,-3.191,32,0,0.000010
8431,..............((((........))))..............(((...(((..((.......))..)))..))),12,-3.191,22,0,0.000010
8432,.......((((((.(((((......)))))...)))).....))(((...((((((........))).)))..))),20,-3.191,22,0,0.000010
8433,.....(..(((((.(((((......))))))...))))..).........(((.((........))..))).....,16,-3.191,17,0,0.000010
8434,....((...((((.(((((......)))))...))))........))...(((..((.......))..))).....,16,-3.191,10,0,0.000010
8435,...........((.(((((......)))))...))...............((((((........))).))).....,13,-3.191,17,0,0.000010
8436,...........((.........))............(...).........((((((........))).))).....,9,-3.191,33,0,0.000010
8437,...((.....))..(((((......)))))......(...).........(((((..........)).))).....,13,-3.191,23,0,0.000010
8438,..((...))((((.(((((......)))))...))))..............((..((.......))..))......,15,-3.191,12,0,0.000010
8439,.......(..((..(((((......)))))....)).).......(((..((((((........))).))).))).,17,-3.191,24,0,0.000010
8440,.((.....(((((.((((........))))...)))))))(((....)))((((((........))).))).....,20,-3.19,15,0,0.000010
8441,..............(((((......)))))((((.(....).))))....((((((........))).))).....,16,-3.19,27,0,0.000010
8442,..(.....).....(((((......))))).....(....).........((.(((........)))..)).....,12,-3.19,25,0,0.000010
8443,..............(((((......)))))....((((..(((....))).))........)).(...).......,13,-3.19,21,0,0.000010
8444,..............((((........))))......(...)...(((...((((((........))).)))..))),14,-3.19,29,0,0.000010
8445,....((..((((..(((((......)))))....))))..))........(((..(.........)..))).....,15,-3.19,14,0,0.000010
8446,......(.(((((.((((.(...)..))))...)))))..)....(((..((((((........))).))).))).,20,-3.19,25,0,0.000010
8447,.........((((.(((((......)))))...)))).....(....)............................,10,-3.19,14,0,0.000010
8448,.........((((.(((((......)))))...))))........(....)..(((.............)))....,13,-3.19,20,0,0.000010
8449,..((...))((((.((((........))))...))))...(((....)))....((........))..........,15,-3.19,17,0,0.000010
8450,.........((((.(((((......)))))...))))...(((....)))......(....).....(.....)..,14,-3.19,13,0,0.000010
8451,.....(...((((.((((........))))...)))))..(((....)))(((...............))).....,15,-3.189,8,0,0.000010
8452,.........((((.(((.(......).)))...)))).......((((..((((((........))).))).)))),18,-3.189,22,0,0.000010
8453,..(.(..(.(((..(((((......)))))....)))...).).).....((((((........))).))).....,17,-3.189,19,0,0.000010
8454,.........((((.(((((......)))))...))))....((....))...(((.....(.(......).)))).,16,-3.189,20,0,0.000010
8455,.......(....).(((((......)))))...............(((..(((..((.......))..))).))).,14,-3.189,20,0,0.000010
8456,.((.....((((..(((((......)))))....)))))).((....)).(((..((.......))..))).....,18,-3.189,10,0,0.000010
8457,......(...)...(((((......))))).....((((.(((....)))....((........)).)))).....,15,-3.189,23,0,0.000010
8458,..............(((((......)))))......((..(((....))).))..((...(.....)..)).....,13,-3.189,21,0,0.000010
8459,.........(((..(((.(......).)))....)))...(((....))).((..((.......))..))......,14,-3.189,6,0,0.000010
8460,........((((.(............).))))........(((....)))..........................,8,-3.189,32,0,0.000010
8461,..((...)).....((((........))))......(...).........(((...............))).....,10,-3.189,24,0,0.000010
8462,......(..((((.(((((......)))))...)))))..(((....))).....((.......))..........,15,-3.189,8,0,0.000010
8463,.........((((.(((((......)))))...))))............(.(.(((........)))..)..)...,14,-3.189,18,0,0.000010
8464,.........(((.(............).))).....(...)....(((..((.(((........)))..)).))).,13,-3.189,40,0,0.000010
8465,..(.....).....(((..........)))......((..(((....))).)).........(.(...).).....,11,-3.189,26,0,0.000010
8466,...............((((......))))............((....)).(((..((.......))..))).....,11,-3.189,12,0,0.000010
8467,..............((.((......)).)).....((((((((....)))................))))).....,12,-3.188,25,0,0.000010
8468,.........((((.(((((......)))))...))))(..(((....))))..(((........))).........,16,-3.188,14,0,0.000010
8469,.......(.((((.(((((......)))))...))))...)............(((.............)))....,13,-3.188,20,0,0.000010
8470,.......(....).(((((......)))))......(...)....(((..((((((........))).))).))).,16,-3.188,27,0,0.000010
8471,......(..((((.(((((......)))))...)))))....(....)..(((..((.......))..))).....,16,-3.188,6,0,0.000010
8472,.........(((..(((((......)))))....)))........(((..((.((((....)..)))..)).))).,17,-3.188,23,0,0.000010
8473,..............(((..........)))....................(((...............))).....,6,-3.188,22,0,0.000010
8474,.........(((..(((((......)))))....)))...(((....))).....(...)..(.(...).).....,14,-3.188,14,0,0.000010
8475,.........((((.(((((......)))))...))))....((....))....(((........(...))))....,15,-3.188,15,0,0.000010
8476,.......(.(((..((((........))))....)))...).........(((...............))).....,11,-3.188,15,0,0.000010
8477,.......(((((..((((........))))....)))..))...((((..(((.((........))..))).)))),18,-3.188,25,0,0.000010
8478,..((...)).....(((..........)))....................((((((........))).))).....,11,-3.188,29,0,0.000010
8479,.........(((................)))........(....).....((((((........))).))).....,10,-3.187,34,0,0.000010
8480,.((.....(((((.(((((......)))))...))))))).....((...(((..((.......))..)))..)).,19,-3.187,16,0,0.000010
8481,..(.....).....(((((......)))))......((..(((....))).))..((.......)).((...))..,15,-3.187,20,0,0.000010
8482,.....(....)...(((((......)))))...........((....)).(((...............))).....,11,-3.187,15,0,0.000010
8483,.........((((.(((((......)))))...))))....((....))...((((..............).))).,15,-3.187,17,0,0.000010
8484,.........(((.((..........)).)))....(((((..........................))))).....,10,-3.187,41,0,0.000010
8485,..........((..((((........))))....))....(((....)))..(((.................))).,12,-3.187,21,0,0.000010
8486,.........(((.((((((......))))).)..)))...(((....)))(((.(((....)..))..))).....,18,-3.187,10,0,0.000010
8487,.........(((.((((((......)))).))..)))...(((....)))(((.(((....)..))..))).....,18,-3.187,13,0,0.000010
8488,..((...)).....(((((......)))))......((..(((....))).))..(.........)..........,13,-3.187,21,0,0.000010
8489,.....(...(((..(((((......)))))....)))).......(((..((((((........))).))).))).,18,-3.187,22,0,0.000010
8490,...((.....))..(((((......))))).....((((..((....))....(((........))))))).....,16,-3.187,28,0,0.000010
8491,.......((((((.(((((......)))))...)))).....))......(((((((....)..))).))).....,18,-3.187,17,0,0.000010
8492,.......(.((((.(((..........)))...)))))..(((....)))(((..(.........)..))).....,15,-3.186,8,0,0.000010
8493,..(.....)((((.((((........))))...))))...(((....)))(((..(.........)..))).....,16,-3.186,6,0,0.000010
8494,..........(((.((((........))))...)))..............(((((..........)).))).....,12,-3.186,17,0,0.000010
8495,....((...((((.(((..........)))...))))...))........(((..((.......))..))).....,14,-3.186,12,0,0.000010
8496,..(.....).....(((((......)))))......(......)......((((((........))).))).....,13,-3.186,24,0,0.000010
8497,..(.....)(((..(((((......)))))....)))...(((....)))(((.(..........)..))).....,16,-3.186,9,0,0.000010
8498,..........(((.(((((......)))))...)))....(((....)))(((.(.........)...))).....,15,-3.186,7,0,0.000010
8499,......(..(((..(((..........)))....)))...).........(((..((.......))..))).....,12,-3.186,13,0,0.000010
8500,.......(.((((.(((((......)))))...)))))..(((....)))............(.(...))......,15,-3.186,13,0,0.000010
8501,..((...)).....((((........))))....................((.(((........)))..)).....,11,-3.186,29,0,0.000010
8502,......................((....((..(((.((..(((....))).))...)))..)).....))......,12,-3.186,36,0,0.000010
8503,....((..(((((.(((..........)))...)))))..))...(((..(((.((........))..))).))).,18,-3.186,24,0,0.000010
8504,..(.....).(((.(((((......)))))...)))..............(((...............))).....,12,-3.186,14,0,0.000010
8505,.........(((..(((..........)))....)))...(((....)))..((.((............))..)).,13,-3.186,19,0,0.000010
8506,.........(((..(((..........)))....)))...(((....)))..(((.(............)..))).,13,-3.186,21,0,0.000010
8507,.........((((.((((........))))...))))....((....))((((.((........))..))).)...,16,-3.186,10,0,0.000010
8508,.........((((.(((((......)))))...))))............((((((((....)..))).))).)...,17,-3.186,15,0,0.000010
8509,(.......).....(((((......))))).....((((((((....)))................))))).....,14,-3.186,25,0,0.000010
8510,....((..((((..(((((......)))))....))))..)).......((..(((........)))..)).....,16,-3.185,25,0,0.000010
8511,...........((.(((((......)))))......))..(((....))).((.((........))..))......,14,-3.185,16,0,0.000010
8512,.........((((.((((........)))))...)))...(((....))).(((((........))).))......,16,-3.185,14,0,0.000010
8513,...((.....))..(((((......)))))......((..(((....))).))......(..............).,13,-3.185,23,0,0.000010
8514,........((((.(............).))))....(...)....((...(((..((.......))..)))..)).,13,-3.185,32,0,0.000010
8515,.........((((((((((......)))).))).)))...(((....))).(((((........))).))......,18,-3.185,17,0,0.000010
8516,.........((((((((((......))))).)).)))...(((....))).(((((........))).))......,18,-3.185,14,0,0.000010
8517,.........((((((((((......)))).)).))))...(((....))).(((((........))).))......,18,-3.185,14,0,0.000010
8518,.........((((((((((......))))).).))))...(((....))).(((((........))).))......,18,-3.185,11,0,0.000010
8519,........((((................))))........((......))(((..((.......))..))).....,11,-3.185,23,0,0.000010
8520,.........((((.(((((......)))))...))))...(((....)))...............(.(.....)).,14,-3.185,13,0,0.000010
8521,.........(((..(((((......)))))....)))...............(((......((.(...).))))).,14,-3.185,26,0,0.000010
8522,.....(...)....(((((......)))))....................(((.((........))..))).....,11,-3.184,20,0,0.000010
8523,.....(....)...((((........)))).....((((.(((....))).....((.......)).)))).....,14,-3.184,20,0,0.000010
8524,.....(....)...(((((......))))).....((((.(((....)))....(....).......)))).....,14,-3.184,24,0,0.000010
8525,..(.....)((((.(((((......)))))...)))).......(((...((((((........))).)))..))),19,-3.184,21,0,0.000010
8526,.........((((.(((((......)))))...))))...((......))((.((..........))..)).....,15,-3.184,11,0,0.000010
8527,......(.((((................))))..).....(((....))).(((((........))).))......,13,-3.184,31,0,0.000010
8528,..(.....(((((.(((((......)))))...))))))..((....)).((.(((........)))..)).....,18,-3.184,15,0,0.000010
8529,..(.....).((..(((((......)))))....))....(((....)))((.(((........)))..)).....,16,-3.184,15,0,0.000010
8530,.........((((.((............))...))))........((...(((..((.......))..)))..)).,13,-3.184,16,0,0.000010
8531,.........(....(((((......)))))).....(...).........(((..((.......))..))).....,12,-3.184,15,0,0.000010
8532,..(.....).....(((((......))))).....(.........)....((((((........))).))).....,13,-3.183,24,0,0.000010
8533,........((((................))))...((((.(((....))).(............)..)))).....,12,-3.183,34,0,0.000010
8534,......(.(((((.(((..........)))...)))))..)....(((..((.(((........)))..)).))).,17,-3.183,27,0,0.000010
8535,.......((((((.(((((......)))))...))))..)).(.....).(((..((.......))..))).....,17,-3.183,9,0,0.000010
8536,.........(((.(............).)))....(....)....(((..(((..((.......))..))).))).,13,-3.183,31,0,0.000010
8537,..((...)).....(((((......)))))......((..(((....))).))..(...)................,13,-3.183,24,0,0.000010
8538,.........(((................)))....................(((((........))).))......,8,-3.183,34,0,0.000010
8539,..(.....)...(.(((((......)))))).....((..(((....))).)).........(.(...).).....,14,-3.183,23,0,0.000010
8540,..((...)).....(((((......)))))......(...).(....)..(((..((.......))..))).....,14,-3.183,16,0,0.000010
8541,.........((((.(((((......)))))...))))...(((....)).)..(((........))).........,15,-3.183,15,0,0.000010
8542,.......((((((.((............))...))))..)).........(((..((.......))..))).....,13,-3.183,15,0,0.000010
8543,.......(.((((.(((((......)))))...)))))......(((...((.(((........)))..))..))),18,-3.183,23,0,0.000010
8544,...(...)......(((((......)))))......((..(((....))).))......((.(.(...).)..)).,15,-3.182,26,0,0.000010
8545,..((...))(((..(((((......)))))....))).......((((..(((..((.......))..))).)))),19,-3.182,19,0,0.000010
8546,..........(....)............((..(((.((..(((....))).))...)))..)).............,11,-3.182,34,0,0.000010
8547,.......((((((.(((((......)))))...)))))..)....((...((.(((........)))..))..)).,18,-3.182,22,0,0.000010
8548,............(.(((((......))))))...................(((...............))).....,9,-3.182,19,0,0.000010
8549,..((...))..((.........))....((....))....(((....)))(((.((........))..))).....,14,-3.182,29,0,0.000010
8550,..((...)).....((((........))))..........(((....)))(((((..........)).))).....,14,-3.182,21,0,0.000010
8551,.........(((.......(...)....)))....((((((((....)))................))))).....,12,-3.182,36,0,0.000010
8552,..((...)).....(((((......)))))......((..(((....))).)).....(.(.(......).).)..,15,-3.182,28,0,0.000010
8553,..((...)).....(((((......)))))..........(((....))).........((.(.(...).)..)).,14,-3.182,27,0,0.000010
8554,......(.(((((.(((((......)))))...)))))..).........(((.(.........)...))).....,15,-3.182,14,0,0.000010
