,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
3747,...........((((.(.(....)).))))..(((((...(((...)))...((((......))))..)))))...,18,-4.767,6,0,0.000022
3748,..((...))..((((...........))))................(.(..(((((......)))))..).)....,13,-4.766,27,0,0.000022
3749,...........((((.(((....)))))))..((((.(..((.....))...((((......)))))..))))...,18,-4.766,4,0,0.000022
3750,.........(.((((..(......).))))..).......(((...)))...((((......))))..........,13,-4.766,17,0,0.000022
3751,...........((((..((....)).))))....((..............))((((......))))..........,12,-4.766,18,0,0.000022
3752,...........((((..(.......)))))..(((((...((.....))...((((......))))..)))))...,16,-4.765,6,0,0.000022
3753,..(.....)..((((.(((....)))))))..(((((.((.(.(((.............))).).)).)))))...,19,-4.765,23,0,0.000022
3754,..((...)).(..((((....)))).).....(((((...(((...)))...((((......))))..)))))...,19,-4.765,24,0,0.000022
3755,...........((((((....)))...))).((((((......(((...)))((((......))))..))))))..,19,-4.765,23,0,0.000022
3756,..(((...(..((((.(((....))))))).).)))...(((.((.....))((((......)))).)))......,20,-4.764,25,0,0.000022
3757,.......(((.((..((((........(((.........)))......))))..)).)))....(.........).,13,-4.764,48,0,0.000022
3758,...........((((..((....)).)))).((((((.((.(.....................).)).))))))..,15,-4.764,19,0,0.000022
3759,...........((((.(((....))))))).((((.(...........)...((((......))))....))))..,16,-4.764,10,0,0.000022
3760,..((...))..((((.(((....)))))))...(..((....)).)......((((......))))..........,16,-4.764,22,0,0.000022
3761,..((...))..(((((......))...))).((((((...(((...)))...((((......))))..))))))..,20,-4.764,18,0,0.000022
3762,...........((...............)).((((((...((.....))...((((......))))..))))))..,14,-4.764,12,0,0.000022
3763,...........((((..((....)).))))..(((((..((((...)))..)((((......))))..)))))...,19,-4.763,6,0,0.000022
3764,......((((.((((...........))))....(((....................)))..))))..........,11,-4.763,35,0,0.000022
3765,..((...)).....(((....))).....((((.......))))..(.(..(((((......)))))..).)....,16,-4.763,42,0,0.000022
3766,...........((((...........))))..........((.....))..((...))..................,8,-4.763,27,0,0.000022
3767,..((...))..((((.(((....))))))).((((....((..((.....))((((......))))..))))))..,21,-4.763,19,0,0.000022
3768,.........(.((((.(((....)))))))..).(.....)...........((((......))))..........,13,-4.763,15,0,0.000022
3769,...........((((.(((....)))))))..........(((...)))...(((.((...)))))...(....).,16,-4.762,18,0,0.000022
3770,...........((((.(((....)))))))..........(((...)))...((((.(...)))))...(....).,16,-4.762,15,0,0.000022
3771,..(.....)..((((...........))))...((((...(((...)))...((((......))))..))))....,16,-4.762,12,0,0.000022
3772,...........((((.(((....)))))))..(((((.....(.......).((((......))))..)))))...,17,-4.762,6,0,0.000022
3773,...........((((..(......).))))..(((((...(((...)))...(((........)))..)))))...,16,-4.762,8,0,0.000022
3774,...........((((.(((....))))))).........(((.......(..((((......))))))))......,15,-4.762,18,0,0.000022
3775,...........((((..((....)).)))).((((((...............((((......))))..))))))..,16,-4.761,8,0,0.000022
3776,...........((((.(((....))))))).......(.(((..((...)).((((......)))).))).)....,17,-4.761,21,0,0.000022
3777,...........((((((....)))...)))..(((((...((.....))....(((......)))...)))))...,16,-4.761,13,0,0.000022
3778,........((.((((...........))))..)).(((.(((.........(((((......))))))))...))),17,-4.761,30,0,0.000022
3779,..((...))..((((.(((....)))))))..((.....(((.........(((((......)))))))).))...,19,-4.761,18,0,0.000022
3780,...........((((..((....)).))))....(.....)......((..(((((......)))))...))....,14,-4.761,18,0,0.000022
3781,.......(((.(..(((((...(.....)((((.......))))....)))))..).)))..(.(...))......,16,-4.761,51,0,0.000022
3782,.........(...(((......))).).....(((((...((.....))...((((......))))..)))))...,15,-4.76,17,0,0.000022
3783,...........((((...........))))...((.....)).....((..(((((......)))))...))....,13,-4.76,22,0,0.000022
3784,......(.((.((((.(((....)))))))..))..)..........((..(((((......)))))...))....,17,-4.76,19,0,0.000022
3785,...........((((.(((....))))))).......(......).......((((......))))..........,12,-4.76,16,0,0.000022
3786,............(((((....)))).)..((((.......))))....(..(((((......)))))..)......,15,-4.76,37,0,0.000022
3787,............(((((....))).))..((((.......))))....(..(((((......)))))..)......,15,-4.76,37,0,0.000022
3788,.......(((.((....)).))).................(((...)))...((((......))))..........,12,-4.759,32,0,0.000022
3789,...(...)...((((.(((....)))))))..(...)...((.....))...((((......))))..........,15,-4.759,12,0,0.000022
3790,..............(((....))).....(((.........)))....(..(((((......)))))..)......,12,-4.758,37,0,0.000022
3791,...........((((.(.......).))))..(((....(((.........(((((......)))))))))))...,16,-4.758,18,0,0.000022
3792,.................(((((.(...(((.........))).((.....))((((......))))...).))))),15,-4.758,39,0,0.000022
3793,........((.((((.(((....)))))))..))......((.....))...((((......))))..(...)...,16,-4.758,12,0,0.000022
3794,..(.....)..((((...........))))......((....))....((.(((((......)))))....))...,14,-4.758,28,0,0.000022
3795,...........((((.(((....)))))))..........((.....)).......(.....).............,10,-4.758,19,0,0.000022
3796,..(.....)..((((.(((....)))))))......((....))....(...((((......))))....).....,15,-4.758,19,0,0.000022
3797,..(.....)..((((((....)))...))).((((....(((.........(((((......))))))))))))..,19,-4.757,27,0,0.000022
3798,..((...))..((((.(((....))))))).......((.....))..(..(((((......)))))..)......,17,-4.757,24,0,0.000022
3799,...........((((..((....)).))))..........(((...)))..((...))..................,11,-4.757,25,0,0.000022
3800,..((...))..((((.(((....)))))))..(((((..(((.....))..)((((......))))..)))))...,21,-4.757,6,0,0.000022
3801,..........(..(((......))).)..((((.......))))....(..(((((......)))))..)......,14,-4.757,37,0,0.000022
3802,...........((((.(((....)))))))..(((....(((.........((((.(.....)))))))))))...,18,-4.757,15,0,0.000022
3803,..(.....)..((((..((....)).)))).....((...........))..((((......))))..........,13,-4.756,19,0,0.000022
3804,...........((((.(((....)))))))..........(((...))).(.((((......))))).........,15,-4.756,14,0,0.000022
3805,.......(((.(..(((((.........((.........)).......)))))..).))).......(.....)..,12,-4.756,49,0,0.000022
3806,..((...))..((((.((......))))))..(((((...((.....))...(((........)))..)))))...,18,-4.756,8,0,0.000022
3807,.......(((.(......).)))......((((.......))))..(.(..(((((......)))))..).)....,15,-4.755,41,0,0.000022
3808,...........((((.(((....))))))).(((((..((.(.((...............)).).))..)))))..,17,-4.755,23,0,0.000022
3809,..((...)).....(((....)))............((....))........((((......))))..........,11,-4.754,38,0,0.000022
3810,...........((((...........)))).((((((.((.............(((......))))).))))))..,15,-4.754,17,0,0.000022
3811,.......(((.(..(((((...(...)..((((.......))))....)))))..).))).....(........).,15,-4.754,52,0,0.000022
3812,...........((((((....)))...))).((((.....((.....))...((((......))))....))))..,16,-4.754,17,0,0.000022
3813,..(.....)..((((..((....)).))))......((....))........((((......)))).(.....)..,14,-4.754,23,0,0.000022
3814,..(.....)..((((...........))))..(((((...(((...)))....(((......)))...)))))...,16,-4.753,12,0,0.000022
3815,...........((((...........))))..((((....((.........(((((......)))))))))))...,15,-4.753,15,0,0.000022
3816,........((.(((..(((....))).)))..))..((....))........((((......))))..........,14,-4.753,21,0,0.000022
3817,..(.....)..((((..((....)).))))..((.((...((.....))...((((......))))..)).))...,17,-4.753,6,0,0.000022
3818,......(.((.((((((....))))...))..))..)...((.....))...((((......))))..........,15,-4.753,26,0,0.000022
3819,..(.....)..((((...........))))..(((....(((.((.....))((((......)))).))))))...,17,-4.753,22,0,0.000022
3820,....................(((...........)))...............((((......))))..........,7,-4.753,31,0,0.000022
3821,...(((............))).......((.........))...........((((......))))..........,9,-4.753,34,0,0.000022
3822,.........(.((((..((....)).))))..)..............((..(((((......)))))...))....,14,-4.753,19,0,0.000022
3823,...(...)...((((((....))))...))..(((((...(((...)))...((((......))))..)))))...,19,-4.752,17,0,0.000022
3824,...((..(((.((.(((((........(((.........)))......)))))).).))).)).............,15,-4.752,50,0,0.000022
3825,...........((((.(((....))))))).((((((......((.....))(((.((...)))))..))))))..,20,-4.752,15,0,0.000022
3826,...........((((.(((....))))))).((((((......((.....))((((.(...)))))..))))))..,20,-4.752,12,0,0.000022
3827,...........((((.((......)))))).................((..(((((......)))))...))....,13,-4.752,18,0,0.000022
3828,...........((((...........))))..........((.....)).......((...)).............,8,-4.752,27,0,0.000022
3829,...........((((.(((....))))))).......((.....)).(((.(((((......)))))....)))..,17,-4.752,22,0,0.000022
3830,..(.....)..((((..((....)).))))......((....))........((((......))))....(...).,14,-4.752,22,0,0.000022
3831,..((...))..(((.............)))......((....))........((((......))))..........,11,-4.751,29,0,0.000022
3832,...........((((.(((....)))))))(((.......))).....(..(((((......)))))..)......,16,-4.751,19,0,0.000022
3833,..............(((....)))................((.....))...((((......))))...(....).,10,-4.751,28,0,0.000022
3834,.....(.(((.(..(((((........(((.........)))......)))))..).)))....)...........,13,-4.751,48,0,0.000022
3835,..((...))..((((.(((....)))))))..........((.....))..((...))..................,13,-4.751,25,0,0.000022
3836,...(...)...((((...........))))......................((((......))))..........,9,-4.751,22,0,0.000022
3837,........((.((((.(((....)))))))..(((((...(((...)))...((((......))))..))))).)),21,-4.75,6,0,0.000022
3838,.......(((.(..(((((.......(.........)...........)))))..).)))................,10,-4.75,46,0,0.000022
3839,...........((((...........))))..(((....(((.........((((.((...))))))))))))...,16,-4.75,23,0,0.000022
3840,...........((((...........))))..(((....(((.........(((((.(...))))))))))))...,16,-4.75,20,0,0.000022
3841,...........((((..((....)).)))).............((.....)).(((......)))...........,11,-4.75,22,0,0.000022
3842,...........((((.(((....)))))))........((............((((......))))....))....,13,-4.75,16,0,0.000022
3843,............((((......))).)....((((((...((.....))...((((......))))..))))))..,16,-4.75,18,0,0.000022
3844,............((((......)).))....((((((...((.....))...((((......))))..))))))..,16,-4.75,18,0,0.000022
3845,...........((((.(((....)))))))......((....)).........(((......)))..(.....)..,13,-4.749,21,0,0.000022
3846,..............(((....)))...(((.........)))......((.(((((......)))))....))...,13,-4.749,35,0,0.000022
3847,.......(((.((.(((((.....(((.((.....))...))).....))))).)).)))................,15,-4.749,47,0,0.000021
3848,...........((((((....))))...))..(...)...(((...)))...((((......))))..........,14,-4.749,25,0,0.000021
3849,...........((((.(((....)))))))..........((.....))...(((........))).(.....)..,13,-4.749,14,0,0.000021
3850,...........((((.(((....)))))))....(((..((..(((...)))..)).)))....(...).......,16,-4.748,32,0,0.000021
3851,...........((.(((....)))....))......................((((......))))..........,9,-4.748,27,0,0.000021
3852,..(.....)..((((((....))...)))).........(((.........(((((......))))))))......,15,-4.748,29,0,0.000021
3853,...(...)...((((.(((....))))))).....(((.(((.........(((((......))))))))...))),19,-4.748,24,0,0.000021
3854,.......(((.(..(((((..(..(((.............)))..)..)))))..).)))..((.......))...,15,-4.748,49,0,0.000021
3855,.......(((.(..(((((..((....((...........)).))...)))))..).)))................,13,-4.748,50,0,0.000021
3856,...........((((..(......).))))......((....))....(..(((((......)))))..)......,13,-4.748,23,0,0.000021
3857,...(...)......(((....))).....((((.......))))........((((......))))..........,12,-4.748,37,0,0.000021
3858,...((..(((.((..((((..........((((.......))))....))))..)).))).)).............,15,-4.748,53,0,0.000021
3859,..(.....)..((((..((....)).))))..(((((...((.....))...((..((...)).))..)))))...,18,-4.748,11,0,0.000021
3860,...........(((.............)))..........((.....))...((((......))))...(....).,10,-4.748,19,0,0.000021
3861,..((...))..((((.(((....)))))))...((.....)).....((..(((((......)))))...))....,18,-4.748,20,0,0.000021
3862,.........(.((((...........))))..)...((....))...(((.(((((......)))))....)))..,15,-4.748,28,0,0.000021
3863,.......(((.(..(((((..((.(((.............))).))..)))))..).)))................,14,-4.747,51,0,0.000021
3864,.......(((.((....)).)))......((((.......))))..(.(..(((((......)))))..).)....,16,-4.747,41,0,0.000021
3865,...(...)...(((..(((....))).))).((((((...(((...)))...((((......))))..))))))..,20,-4.747,8,0,0.000021
3866,...........((((.(((....)))))))......................((..........))..........,9,-4.747,18,0,0.000021
3867,..(.....)..((((..((....)).))))..(((....(((.(((...)))((((......)))).))))))...,20,-4.747,20,0,0.000021
3868,.............................((((.......))))........((((......))))..........,8,-4.747,32,0,0.000021
3869,...........((((.(((....)))))))..........((.....))...(((........)))....(...).,13,-4.747,13,0,0.000021
3870,...........((((..((....)).))))..(((((...((.....))..(((.....).)).....)))))...,16,-4.747,13,0,0.000021
3871,.......(((.(......).))).............((....))........((((......))))..........,10,-4.746,37,0,0.000021
3872,..(.....)..((((...........))))..........((.....))...((((......))))..(...)...,12,-4.746,18,0,0.000021
3873,..(.....)..((((...........)))).((((.....(((...)))...((((......))))....))))..,16,-4.746,16,0,0.000021
3874,...........((((.(((....))))))).((((((.((.(.((.............))...).)).))))))..,18,-4.746,21,0,0.000021
3875,..((...))..((((..((....)).))))..(((((..(...........)((((......))))..)))))...,18,-4.746,12,0,0.000021
3876,..............(((....))).......((((((......(((...)))((((......))))..))))))..,16,-4.746,29,0,0.000021
3877,...........((((...(....)..)))).........(((.........(((((......))))))))......,13,-4.746,22,0,0.000021
3878,(...)......((((.(((....))))))).((((((...(((...)))...((((......))))..))))))..,21,-4.746,6,0,0.000021
3879,.......(((.(..(((((..((....................))...)))))..).)))....(...).......,12,-4.746,50,0,0.000021
3880,...........((((..((....)).))))..........(((...))).......((...)).............,11,-4.746,25,0,0.000021
3881,...........((((..((....)).))))......(......)....(..(((((......)))))..)......,13,-4.746,19,0,0.000021
3882,.....(....)...(((....)))....((.........))...........((((......))))..........,10,-4.746,34,0,0.000021
3883,...........((((.(((....))))))).((((((...((.....))..((...))..........))))))..,17,-4.745,13,0,0.000021
3884,.......(((.((((..((....)).))))..))..)..(((.........(((((......))))))))......,17,-4.745,23,0,0.000021
3885,.........(.((((..(......).))))..)...((....))........((((......))))..........,12,-4.745,22,0,0.000021
3886,.......(((.(..(((((...(.(((.............)))..)..)))))..).)))................,13,-4.745,49,0,0.000021
3887,...((...((.((((.(((....)))))))..))....))((.....))...((((......))))..........,17,-4.745,16,0,0.000021
3888,..((...)).....((......)).......((((((...(((...)))...((((......))))..))))))..,17,-4.745,24,0,0.000021
3889,..(.....)..((((.(((....)))))))...((.....)).((.....))((((......))))..........,16,-4.745,20,0,0.000021
3890,...((.....)).((((....))))...((.........))...........((((......))))..........,12,-4.744,35,0,0.000021
3891,..(.....)..((((.(((....)))))))...((.....)).....(((.(((((......)))))....)))..,18,-4.744,20,0,0.000021
3892,.....(....)((((.(((....)))))))..(((((......((.....))((((......))))..)))))...,19,-4.744,10,0,0.000021
3893,...........((((..((....)).))))..((((................((((......))))...))))...,14,-4.744,8,0,0.000021
3894,......(.....).(((....))).....((((.......))))........((((......))))..........,12,-4.743,36,0,0.000021
3895,...........((((...........))))..(((....(((..........((((......)))).))))))...,14,-4.743,16,0,0.000021
3896,.........(.((((..((....)).))))..)...(......)........((((......))))..........,12,-4.743,18,0,0.000021
3897,.......(((.(..(((((..........(((.........)))....)))))..).)))........(...)...,13,-4.743,50,0,0.000021
3898,...........((((.((......))))))......(......)........((((......))))..........,11,-4.742,17,0,0.000021
3899,.....(..((.((((.(((....)))))))..))..)...(((...)))...(((........)))..........,16,-4.742,17,0,0.000021
3900,...........((((..((....)).)))).((((((.((((.....))..((........))..)).))))))..,18,-4.742,17,0,0.000021
3901,...........((((..((....)).))))......((.(((.........((((........)))))))...)).,15,-4.742,25,0,0.000021
3902,...........((((.(((....)))))))......((....))........(((.((...)))))...(....).,15,-4.742,23,0,0.000021
3903,...........((((.(((....)))))))......((....))........((((.(...)))))...(....).,15,-4.742,20,0,0.000021
3904,..((....((.((((.(((....)))))))..))))((....))........((((......))))..........,17,-4.742,21,0,0.000021
3905,..((...))..((((.(((....))))))).((((((.((.............(((......))))).))))))..,20,-4.742,15,0,0.000021
3906,...........((((.(((....))))))).....................((...))....(.(...).).....,11,-4.741,25,0,0.000021
3907,...........((((.(((....))))))).................((..((........))..)).........,11,-4.741,25,0,0.000021
3908,..(.....)..((((.((......))))))..(((((......((.....))((((......))))..)))))...,18,-4.741,12,0,0.000021
3909,.......(((.(..(((((.............................)))))..).)))..(.(...))......,11,-4.741,46,0,0.000021
3910,..(.....)..((((.(((....)))))))..(((((...(((...))).(.((((......))))).)))))...,21,-4.741,6,0,0.000021
3911,..((...))..((((.(((....)))))))..((((....((.........(((((......)))))))))))...,20,-4.741,13,0,0.000021
3912,...........((((((....))))...)).......((.....))......((((......))))..........,12,-4.74,31,0,0.000021
3913,..............((......))................(((...)))...((((......))))..........,9,-4.74,28,0,0.000021
3914,..(.....)..((((..((....)).))))..........(((...)))...((((......))))..(...)...,15,-4.74,16,0,0.000021
3915,...........((((.(((....)))))))..(.......).....(.(..(((((......)))))..).)....,15,-4.74,17,0,0.000021
3916,...........((((.(((....)))))))..(...)...........((.(((((......)))))....))...,15,-4.74,17,0,0.000021
3917,......(.((.((((((....)))...)))..))..)...((.....))...((((......))))..........,15,-4.74,24,0,0.000021
3918,........((.((((.(((....)))))))..)).....(((.........((((........)))))))......,16,-4.739,22,0,0.000021
3919,.....(..((.((((.(((....)))))))..))..)...(((...)))...((((......)))).((...))..,19,-4.739,17,0,0.000021
3920,..((...))..((((.(((....)))))))..........((.....)).......((...)).............,13,-4.739,25,0,0.000021
3921,...........((((...........))))....(.....)...........((((......))))...(....).,10,-4.739,21,0,0.000021
3922,...(...)...((((((....)))...)))..(((((...(((...)))...((((......))))..)))))...,19,-4.739,15,0,0.000021
3923,..(.....)..((((..((....)).))))..(((((.((.(.((...............)).).)).)))))...,17,-4.739,23,0,0.000021
3924,..(.....).....(((....))).......((((....(((.........(((((......))))))))))))..,16,-4.739,33,0,0.000021
3925,..........((((.....)).))................((.....))...((((......))))..........,10,-4.739,28,0,0.000021
3926,......((((.((.(((((........(((.........)))......))))).)).))).)..............,14,-4.739,49,0,0.000021
3927,...........((((.(.....)...))))......................((((......))))..........,9,-4.738,21,0,0.000021
3928,.......(((.((....)).))).............((....))........((((......))))..........,11,-4.738,37,0,0.000021
3929,...........((((..((....)).))))...((.....))......((.(((((......)))))....))...,15,-4.738,19,0,0.000021
3930,...........((((..((....)).))))..(...)..(((.((.....))((((......)))).)))......,16,-4.738,22,0,0.000021
3931,...........(((..(((....))).)))..(((.(...((.....))...((((......))))..).)))...,16,-4.738,4,0,0.000021
3932,..((...))..((((..((....)).)))).......(.(((.((.....))((((......)))).))).)....,18,-4.738,27,0,0.000021
3933,..((...))..((((.(((....)))))))..(((....(((.........((((.((...))))))))))))...,21,-4.738,21,0,0.000021
3934,..((...))..((((.(((....)))))))..(((....(((.........(((((.(...))))))))))))...,21,-4.738,18,0,0.000021
3935,...((..(((.(..(((((..(.....(((.........)))...)..)))))..).))).)).............,15,-4.737,52,0,0.000021
3936,...........((((..((....)).))))...((....(((.........(((((......))))))))..))..,16,-4.737,21,0,0.000021
3937,.......(((.((.(((((..((....(((.........))).))...))))).)).)))..(......)......,16,-4.737,51,0,0.000021
3938,...........((((..((....)).))))......((....)).......((...))..................,10,-4.736,30,0,0.000021
3939,........((.((((.((......))))))..))......(((...)))...((((......))))..........,15,-4.736,16,0,0.000021
3940,..............(((....)))..(.........)..(((.........(((((......))))))))......,12,-4.736,35,0,0.000021
3941,...........((((((....)))...)))..(...)...(((...)))...((((......))))..........,14,-4.735,23,0,0.000021
3942,..............(((....))).......((((.....((.....))...((((......))))....))))..,13,-4.735,23,0,0.000021
3943,.......(.(.((((.(((....)))))))..)...)..(((.........(((((......))))))))......,17,-4.735,20,0,0.000021
3944,.....(..((.((((.(((....)))))))..))..)...((.....))....(((......)))...........,15,-4.734,15,0,0.000021
3945,...........((((.(((....))))))).((((((...((.....)).......((...)).....))))))..,17,-4.734,13,0,0.000021
3946,.......(((.((.(((((........(((.........)))......))))).)).))).(............).,14,-4.734,49,0,0.000021
3947,..((...))..((((..((....)).))))......((....))...((...((((......))))....))....,16,-4.733,23,0,0.000021
3948,.......(((.((..((((........(((.........)))......))))..)).)))..(......)......,13,-4.733,47,0,0.000021
3949,.......(..(..((((....)))).)..).((((((...((.....))...((((......))))..))))))..,18,-4.732,21,0,0.000021
3950,..((...))..((((...(....)..))))..(((((...((.....))...((((......))))..)))))...,18,-4.732,8,0,0.000021
3951,...........((((..((....)).)))).((((((.((.((((.............)))..).)).))))))..,18,-4.732,25,0,0.000021
3952,..((....((.((((.(((....)))))))..))))............(..(((((......)))))..)......,17,-4.732,20,0,0.000021
3953,..(.....)....((((....))))...((.........))...........((((......))))..........,11,-4.732,34,0,0.000021
3954,.........(...((((....)))).).............(((...)))...((((......))))..........,12,-4.732,30,0,0.000021
3955,..((...))..((((...........)))).............((.....))((((......))))..........,12,-4.732,28,0,0.000021
3956,...........((((.((......)))))).((((((...((.....))....(((......)))...))))))..,17,-4.731,6,0,0.000021
3957,.........(.((((...........))))..)...................((((......))))...(....).,10,-4.731,22,0,0.000021
3958,.......(((.((..((((...(...)..((((.......))))....))))..)).)))................,14,-4.731,51,0,0.000021
3959,..((...))..((((.(((....)))))))..(((....(((..........((((......)))).))))))...,19,-4.73,14,0,0.000021
3960,...........((((.(((....)))))))...((((...(((...)))...(((........)))..))))....,17,-4.73,6,0,0.000021
3961,...........(((..(((....))).)))..........(((...)))...(((........)))..........,12,-4.73,16,0,0.000021
3962,..((.......((((.(((....)))))))....))...(((.........(((((......))))))))......,17,-4.73,20,0,0.000021
3963,.........(.(((.............)))..)......(((.........(((((......))))))))......,12,-4.73,27,0,0.000021
3964,...........((((.(((....))))))).((((.....((.........(((((......))))))).))))..,18,-4.73,13,0,0.000021
3965,...........((((.(((....))))))).((((((.(.....).......((((......))))..))))))..,18,-4.729,8,0,0.000021
3966,.......(((.((.(((((...(......((((.......)))))...))))).)).)))................,15,-4.729,52,0,0.000021
3967,...........(((..(((....))).)))..(((.................((((......))))....)))...,13,-4.729,10,0,0.000021
3968,..(.....)..((((.(((....))))))).((((.((....))........((((......))))....))))..,18,-4.729,15,0,0.000021
3969,.........(.((((.(((....)))))))..)......(((.....((..((........))..)))))......,15,-4.728,28,0,0.000021
3970,..............((......)).....((((.......))))..(.(..(((((......)))))..).)....,13,-4.728,37,0,0.000021
3971,.......(((.((.(((((..((....(((.........))).))...))))).)).)))..(.........)...,16,-4.728,51,0,0.000021
3972,..(((......((((.(((....)))))))...)))((....))........((((......))))..........,16,-4.728,20,0,0.000021
3973,..(.....)..((((.(((....)))))))..(((((.((.........................)).)))))...,15,-4.728,17,0,0.000021
3974,..(((....(.((((.(((....)))))))..))))((....))........((((......))))..........,17,-4.728,21,0,0.000021
3975,...........((((..((....)).))))..(((....(((.....((..((........))..))))))))...,16,-4.728,23,0,0.000021
3976,.......(((.(..(((((..((....(((.........))).))...)))))..).)))(.(.(...)).)....,17,-4.728,52,0,0.000021
3977,.....(..((.((((.(((....)))))))..))..)..........(((.(((((......)))))....)))..,18,-4.727,21,0,0.000021
3978,..(.....)..((((...........)))).........(((.........((((........)))))))......,12,-4.727,28,0,0.000021
3979,...........(((..(((....))).)))..........(((...)))...((((......)))).((...))..,15,-4.727,16,0,0.000021
3980,.......(((.((..((((..........(((.........)))....))))..)).)))..(.(...).).....,14,-4.727,50,0,0.000021
3981,.......(((.(..(((((..((....(((.........))).))...)))))..).))).......(...)....,15,-4.727,52,0,0.000021
3982,.....(....)((((...........))))..........(((...)))...((((......))))..........,12,-4.727,20,0,0.000021
3983,...........((((((....)))...))).......((.....))......((((......))))..........,12,-4.727,29,0,0.000021
3984,...(...)...((((.(((....)))))))..(((((...((.....))...(((.((...)))))..)))))...,20,-4.727,7,0,0.000021
3985,...(...)...((((.(((....)))))))..(((((...((.....))...((((.(...)))))..)))))...,20,-4.727,4,0,0.000021
3986,.......(((.(..(((((.........(.......)...........)))))..).)))................,10,-4.727,46,0,0.000021
3987,...........((((..((....)).)))).((((((...((.....))...(((..(...).)))..))))))..,18,-4.726,8,0,0.000021
3988,..((...))..((((.(((....)))))))....(.....)...........((((......))))...(....).,15,-4.726,19,0,0.000021
3989,.......(((.((.(((((.....(..(((.........)))..)...))))).)).)))....(...).......,15,-4.726,48,0,0.000021
3990,...........((((.(((....)))))))......((....))....((.((((........))))....))...,15,-4.726,22,0,0.000021
3991,..((...))..((((..((....)).)))).............(((...)))((((......))))..........,15,-4.726,26,0,0.000021
3992,..(.....)..(((..(((....))).)))..........((.....))...((((......))))...(....).,14,-4.725,15,0,0.000021
3993,...........((((..((....)).))))......((....))............((...)).............,10,-4.725,30,0,0.000021
3994,.......(((.(..(((((...(.....)((((.......))))....)))))..).)))....(.........).,15,-4.725,52,0,0.000021
3995,..(.....)..((((.(((....)))))))......((....))...(((.(((((......))))..)..)))..,18,-4.725,22,0,0.000021
3996,.........(.((((.(((....)))))))..).......((.....))..((........)).............,12,-4.724,21,0,0.000021
3997,.......(((.((..((((........(((.........)))......))))..)).)))..(.........)...,13,-4.724,47,0,0.000021
3998,..(((...(..((((.(((....))))))).).)))((....))........((((......))))..........,17,-4.724,22,0,0.000021
3999,...........((((.(((....)))))))..(...)...((.....))...(((.((...)))))..........,15,-4.723,15,0,0.000021
4000,...........((((.(((....)))))))..(...)...((.....))...((((.(...)))))..........,15,-4.723,12,0,0.000021
4001,...........(((..(((....))).)))..(...)...............((((......))))..........,11,-4.723,16,0,0.000021
4002,.......(((.((.(((((..((.(((.............)))))...))))).)).)))....(...).......,16,-4.723,51,0,0.000021
4003,........((.((.(((((........(((.........)))......))))).)).)).................,12,-4.723,45,0,0.000021
4004,..(.....)..((((.(((....))))))).((((((...(((...)))..((........)).....))))))..,19,-4.723,16,0,0.000021
4005,...((..(((.(......).)))..))..((.(((((...(((...)))...((((......))))..))))))).,20,-4.723,27,0,0.000021
4006,...((..(((.(......).)))..))..(.((((((...(((...)))...((((......))))..))))))).,20,-4.723,27,0,0.000021
4007,...........((((.(.......).))))......................((((......))))..........,9,-4.723,20,0,0.000021
4008,........((.((((.(((....)))))))..)).............((..(((((......)))))...))....,16,-4.723,18,0,0.000021
4009,...........(((..(((....))).)))..........((.....))....(((......)))...........,11,-4.722,14,0,0.000021
4010,...........((((.(((....))))))).....(((.............(((((......)))))......))),15,-4.722,20,0,0.000021
4011,..........(..((.....)).).....((((.......))))........((((......))))..........,11,-4.722,35,0,0.000021
4012,..(.....)..((((.(........))))).((((((...((.....))...((((......))))..))))))..,18,-4.722,8,0,0.000021
4013,..(.....)..((((.(((....))))))).......(.((..(((...)))((((......))))..)).)....,18,-4.722,24,0,0.000021
4014,...........((((.(((....)))))))..(((((.((...((.....)).(((......))))).)))))...,19,-4.722,13,0,0.000021
4015,...........((((.(((....)))))))..(((((...(((...)))....((........))...)))))...,17,-4.721,6,0,0.000021
4016,...(...)...((((.(((....)))))))..(((((...(.......)...((((......))))..)))))...,18,-4.721,4,0,0.000021
4017,...........((((.(((....)))))))......................(((.(.....))))..........,11,-4.721,17,0,0.000021
4018,...........((((.(((....)))))))..(((....(((.((.....))(((........))).))))))...,18,-4.721,16,0,0.000021
4019,...........((((((....))))...))......((....))...(((.(((((......)))))....)))..,16,-4.721,34,0,0.000020
4020,...........((((.(((....)))))))....(((..((..((.....))..)).)))..((.......))...,16,-4.72,30,0,0.000020
4021,.........(...((((....)))).)..((((.......))))..(.(..(((((......)))))..).)....,16,-4.72,39,0,0.000020
4022,...........((((.(((....)))))))..........(((...)))...(((..(...).)))..........,14,-4.72,16,0,0.000020
4023,.......(((..........))).........(((((...(((...)))...((((......))))..)))))...,15,-4.719,22,0,0.000020
4024,.........(.((((((....))...))))..).......((.....))...((((......))))..........,13,-4.719,20,0,0.000020
4025,..............((......))............((....))........((((......))))..........,8,-4.719,33,0,0.000020
4026,..(.....)..((((..((....)).))))......((....))........((((......))))..(...)...,14,-4.719,21,0,0.000020
4027,..(.....)..((((.(((....)))))))......((.(((.(((...)))((((......)))).)))...)).,20,-4.719,27,0,0.000020
