,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
5815,...........((......)).........(((....(((.......(((....)))...........))).))).,11,-2.983,8,0,0.000014
5816,.......((.(((......))).)).....(((.(((.............))).)))........(........).,12,-2.983,27,0,0.000014
5817,.......((.(((......))).))..............(.......(((....))))..................,9,-2.983,15,0,0.000014
5818,.......((((((((((..........((((.......))))))))))........)))).......((...))..,16,-2.982,49,0,0.000014
5819,.......(((((((((((..........(((.......))))))))))........)))).......((...))..,16,-2.982,49,0,0.000014
5820,..........(((......)))..(.......)..............(((....)))...................,7,-2.982,18,0,0.000014
5821,.......((.(((......)))...))...(((.(((.((......))..))).)))..((.(.(...).)..)).,17,-2.982,37,0,0.000014
5822,...(((.((.(((......))).)).....)))..............(((....)))..........(...)....,12,-2.982,18,0,0.000014
5823,.......((.(((.....).)).)).....(((.(((.((......))..))).)))..((.(.(...).)..)).,17,-2.982,34,0,0.000014
5824,...(((.....(((......))).......)))..............(((....)))...................,9,-2.982,29,0,0.000014
5825,..........(((......)))..........(......).......(((....))).....(.(...).).....,9,-2.982,20,0,0.000014
5826,..........(((......))).......(.........).......(((....)))...................,7,-2.982,19,0,0.000014
5827,...(((.((.(((......)))...))...)))....(((........((....))............))).....,13,-2.982,19,0,0.000014
5828,......((..((.(((.....(((....)))((.((....)).))..(((....)))....))).))..)).....,17,-2.982,42,0,0.000014
5829,......(((.(((......))).)).).(((.......)))......(((....)))...(.(......).)....,14,-2.982,21,0,0.000014
5830,.......((.(((......))).)).........((.....))....(((....)))....(............).,11,-2.982,19,0,0.000014
5831,..(.....)..((((....))))....((((.......))))...(((.((.................)).)))..,14,-2.981,42,0,0.000014
5832,.....................(((....))).......(....)...(((....))).....(.........)...,8,-2.981,29,0,0.000014
5833,..........(((......)))...(.((((.......))))..)..(((....)))..((.((.......)))).,15,-2.981,29,0,0.000014
5834,.....................(((....))).....((.........(((....))).......))..........,8,-2.981,30,0,0.000014
5835,..........(((......))).....((((.......)))).....(((......................))).,10,-2.981,29,0,0.000014
5836,...........((((....)))).....(((.......)))......(((....))).....(.........)...,11,-2.981,31,0,0.000014
5837,.....................(((....)))................(((....)))...........(...)...,7,-2.981,27,0,0.000014
5838,.......((.(((......))).))...(((...............)))(....).....................,9,-2.981,21,0,0.000014
5839,.......((.(((......))).)).....((((...((.........................)).....)))).,11,-2.981,14,0,0.000014
5840,.......((.(((......))).))..((((.......))))((((((((....)))........))))..)....,17,-2.981,27,0,0.000014
5841,.......((.(((......))).))....((.......)).......(((....)))...(............)..,11,-2.981,16,0,0.000014
5842,.........(.....).....(((....))).......(....)...(((....))).....((.......))...,10,-2.981,32,0,0.000014
5843,.......((.(((......))).)).....((((..((((......)).....................)))))).,13,-2.98,14,0,0.000014
5844,.......((.(((......))).)).....(((((...((....(((..................)))))))))).,15,-2.98,15,0,0.000014
5845,......((..((.((((..........((((((.((....)).))....)))).......)))).))..)).....,16,-2.98,53,0,0.000014
5846,.......((.(((......))).))......((..........))..(((....))).(.(.(.(...)).).)..,14,-2.98,20,0,0.000014
5847,...((((((.(((......))).)).)...))).....(....)...(((....)))...(.(.(...)).)....,16,-2.98,23,0,0.000014
5848,..............................((((...(((....((((((....)))........)))))))))).,13,-2.98,16,0,0.000014
5849,.......((.(((......))).))....((.......)).........(....)..........(........).,9,-2.98,20,0,0.000014
5850,.......((.(((......))).))......((.((....)).))....(....).((...........)).....,12,-2.98,25,0,0.000014
5851,..(.....)..(((......)))......((.......)).......(((....)))..((.(.(...).)..)).,13,-2.98,32,0,0.000014
5852,...........(((((((..........(((.......))))))))))...........((.(.(...).)..)).,14,-2.979,48,0,0.000014
5853,...........((((((..........((((.......))))))))))...........((.(.(...).)..)).,14,-2.979,48,0,0.000014
5854,...........(.(((....))).).....((((....((.......(((....)))...........)).)))).,13,-2.979,16,0,0.000014
5855,.......((.(((......))).)).....((((....(........(((....))).......)......)))).,13,-2.979,7,0,0.000014
5856,..........(((......))).......((.......)).......(((....))).............(...).,9,-2.979,19,0,0.000014
5857,...........((((....))))...............((.........)).....((......))..........,8,-2.979,37,0,0.000014
5858,...((.....))..................((((...(((.......(((....)))...........))))))).,12,-2.979,12,0,0.000014
5859,.......((.(((......))).)).....(((((...((.........(....).((......))..))))))).,15,-2.978,10,0,0.000014
5860,.......((..((......))..)).....(((((...((.......(((....)))...........))))))).,14,-2.978,5,0,0.000014
5861,..........(((......)))........((((((...........(((....)))............)))))).,12,-2.978,12,0,0.000014
5862,...(((.((.(((......))).)).....)))..........(...(((....))))..................,12,-2.978,19,0,0.000014
5863,.......((.((........)).))......((..........))..(((....))).....(.(...).).....,11,-2.978,20,0,0.000014
5864,.......((.(((......))).))..((((.......)))).(((.(((....))).........))).......,15,-2.978,24,0,0.000014
5865,.......((.(((......))).)).....((((((.((.......((((....)))..)....))...)))))).,17,-2.978,12,0,0.000014
5866,.......((.((........)).)).....((((...(.....(((((((....)))........))))).)))).,16,-2.978,15,0,0.000014
5867,.......((.(((......))).))..(((.........))).((((..................)))).......,12,-2.978,32,0,0.000014
5868,............(.....)..(((....))).......(....)...(((....))).....(.(...).).....,10,-2.977,31,0,0.000014
5869,..........(((......)))....(.....).....(....)...(((....)))...(.(......).)....,10,-2.977,22,0,0.000014
5870,...(((.((..((((....))))..))...)))..............(((....)))...(.....).........,13,-2.977,34,0,0.000014
5871,.......((.(((......))).)).....((((...((((...)..(((....)))...........))))))).,16,-2.977,2,0,0.000014
5872,.....(....)..........(((....))).......(....)...(((....))).....(.(...).).....,10,-2.977,31,0,0.000014
5873,.......((.(((......))).)).(.....)...(......)...(((....)))...................,10,-2.977,17,0,0.000014
5874,.......((.(((......))).)).((...))............(((((....)))........)).........,12,-2.977,20,0,0.000014
5875,.......((.(((......))).)).....((((...(((..(.(........).)((......))..))))))).,16,-2.977,12,0,0.000014
5876,.......((.(((......))).))..((((.......))))...((.......))........(...).......,12,-2.977,28,0,0.000014
5877,..(.....)..((((....)))).......((((...(((.....(((((....)))........)).))))))).,17,-2.977,18,0,0.000014
5878,.......((.(((......))).)).............(....)..((((....)))..).......((...))..,12,-2.977,18,0,0.000014
5879,......(((.(((......))).)).)...((((...(((.....(((((....)))........)).))))))).,18,-2.977,6,0,0.000014
5880,...........((((....)))).......(((.(((.((......))..))).))).....(((...)..))...,15,-2.976,43,0,0.000014
5881,...........(.((((((..((....((((.......))))....))..))........)))).)..........,13,-2.976,50,0,0.000014
5882,.......((.(((......))).)).....(((.(((.((......))..))).)))(...........)......,14,-2.976,28,0,0.000014
5883,...........(((((((.(((((....))).......)).)))))))((....))......(.(...).).....,16,-2.976,42,0,0.000014
5884,.......((.(((......))).)).....((((......................((...........)))))).,11,-2.976,13,0,0.000014
5885,.......((.(((......))).))......((.((....)).))...((....))...........(.....)..,12,-2.976,23,0,0.000014
5886,.........(.((.((((......)))).)).)..............(((....)))...................,10,-2.976,33,0,0.000014
5887,.......((.(((......))).))..............(.......(((....))).....).............,9,-2.976,15,0,0.000014
5888,.......((.(((......))).))..((((.......)))).....(((....)))..(..(.(...)...).).,15,-2.976,22,0,0.000014
5889,...........(((......))).........(......).......(((....)))...................,7,-2.976,26,0,0.000014
5890,.......((.(((......))).))....(.........).......(((....))).......(.........).,10,-2.976,16,0,0.000014
5891,.......((.(((......))).))..(((.........))).....((((.....((......)).....)))).,14,-2.976,29,0,0.000014
5892,...(((.((.(((......))).)).....)))..............(((....))).(.(.(.(...)).).)..,15,-2.976,21,0,0.000014
5893,..............................(((....(((.......(((....)))...........))).))).,9,-2.976,12,0,0.000014
5894,.......(((((((((((.((.................)).)))))))........))))....(...).......,14,-2.975,46,0,0.000014
5895,..((...))..(.(((....))).)..((((.......)))).....(((....)))...................,13,-2.975,35,0,0.000014
5896,......(((.(((......))).)).)((((.......)))).....(((....)))..........(.....)..,14,-2.975,22,0,0.000014
5897,...........((........))......((.......)).......(((....)))..((.(.(...).)..)).,11,-2.975,30,0,0.000014
5898,.......((.(((......))).))..((((.......)))).....(.(....).)...................,11,-2.975,21,0,0.000014
5899,...(((.((.(((......))).)).....))).....(....)..((.((.................)).))...,13,-2.975,26,0,0.000014
5900,.......((.((..(...).)).))...(((.......)))......(((....)))...................,11,-2.975,21,0,0.000014
5901,.......((.(((......))).)).....((((...(((..............(.......).....))))))).,13,-2.974,7,0,0.000014
5902,..........(((......))).........((.(((.((......))..))).))....................,10,-2.974,31,0,0.000014
5903,...(((.((.((........)).)).....)))..............(((....))).....(.(...).).....,12,-2.974,21,0,0.000014
5904,.......((.(((......))).))............(((.(....((((....)))....)....).))).....,13,-2.974,12,0,0.000014
5905,..(.....)..((((....)))).......((((...((........(((....))).......)).....)))).,14,-2.973,22,0,0.000014
5906,..(.((....(((......)))..)).)(((.......)))......(((....)))...................,12,-2.973,26,0,0.000014
5907,...........((((((..........((((.......)))))))))).((.................))......,12,-2.973,45,0,0.000014
5908,...........(((((((..........(((.......)))))))))).((.................))......,12,-2.973,45,0,0.000014
5909,......(((.(((......))).)).)...((((...((........(((....))).......)).....)))).,15,-2.973,10,0,0.000014
5910,.......((.(((......))).))..((((.......)))).......(....).......(.......).....,11,-2.973,24,0,0.000014
5911,..........(((......))).....((((.......))))....((....................))......,9,-2.973,30,0,0.000014
5912,.......((.(((......))).))..((((.......))))...((.......))....(.(.(...)).)....,14,-2.973,30,0,0.000014
5913,.......((.(((......))).)).....((((...(((....((((((....)).).......)))))))))).,18,-2.973,9,0,0.000014
5914,.......((.(((......))).)).....((((...(((....((((((....))).......).))))))))).,18,-2.973,6,0,0.000014
5915,..........(((......))).....((((.......)))).....((((....................)))).,11,-2.973,30,0,0.000014
5916,...........((((((..((.................))..))))))........((......))..........,10,-2.973,42,0,0.000014
5917,.....................(((....)))...((....)).....(((....)))............(....).,9,-2.972,31,0,0.000014
5918,.......((.(((......))).))....((.......))...(..((((....)))..)..).............,12,-2.972,19,0,0.000014
5919,.......((.((........)).))...(((.......)))......(((....)))..........(.....)..,11,-2.972,20,0,0.000014
5920,.......(..(((......)))..)..((((.......)))).....(((....)))..(.((.(...).))..).,15,-2.972,25,0,0.000014
5921,.......((.(((......))).))(.((((.......))))..)..(((....))).....(((...)..))...,16,-2.972,24,0,0.000014
5922,.......((.(((......))).))...(((.......)))..(...(((....))))....((.......))...,14,-2.972,21,0,0.000014
5923,.......((.(((......))).)).(.........)......(((((((....)))........)))).......,13,-2.972,23,0,0.000014
5924,.......((.(((......))).)).......(..(....)..)...(((....)))..((.(.(...).)..)).,14,-2.972,21,0,0.000014
5925,.......((.(((......))).)).....((((.(..(........(((....))).......)..)...)))).,14,-2.972,9,0,0.000014
5926,..(.....).(((......)))........((((...((....(((((((....)))........)))))))))).,17,-2.972,14,0,0.000014
5927,...................(....).....(((.(((.((......))..))).)))...................,9,-2.972,37,0,0.000014
5928,...(((.((.(((......))).)).....)))....(.....)...(((....))).....((.......))...,14,-2.972,20,0,0.000014
5929,...(((.((.(((......)))...))...)))....(((......((((....)))....)......))).....,15,-2.972,19,0,0.000014
5930,...(((.((..((((....))))..))...))).....(....)...(((....))).....(((...)..))...,16,-2.972,36,0,0.000014
5931,..........(((......))).........((.((....)).))..(((....)))..........(.....)..,11,-2.971,25,0,0.000014
5932,..((...)).(((......))).........................(((....)))...................,8,-2.971,20,0,0.000014
5933,.........(.....).....(((....)))................(((....)))............(....).,8,-2.971,29,0,0.000014
5934,...(((.((.(((......))).)).....))).....((......))..............((.......))...,12,-2.971,26,0,0.000014
5935,..((...))..((((....))))...((...)).....(....)...(((....)))...................,12,-2.971,32,0,0.000014
5936,...........((((....))))..(.((((.......))))..)..(((....))).....(((...)..))...,15,-2.971,37,0,0.000014
5937,.......((.(((......))).))...(((((.((....)).))....)))........................,12,-2.97,30,0,0.000014
5938,......((..((.((((....(((....)))((.(((.((......))..))).))....)))).))..)).....,18,-2.97,51,0,0.000014
5939,.......((.(((......))).)).((...))..............(((....)))...(.....).........,11,-2.97,18,0,0.000014
5940,...(((.((..((((....))))..))...))).....((......)).(....).....................,12,-2.97,37,0,0.000014
5941,.......((.(((......))).)).....((((....((.(.((..(((....)))....))...).)).)))).,17,-2.97,8,0,0.000014
5942,...........((((....)))).......(((((........(((((((....)))........)))).))))).,16,-2.97,27,0,0.000014
5943,.......((.(((......))).)).....(((.....((......)).((.....((......))..))..))).,14,-2.969,19,0,0.000014
5944,.......(..(((......)))..)....((.......)).......(((....))).....((.......))...,11,-2.969,19,0,0.000014
5945,...........((((....))))...........((....)).....(((....)))...(.(......).)....,11,-2.969,33,0,0.000014
5946,.......((.(((......))).))....(.........).......(((....)))..(..............).,10,-2.969,16,0,0.000014
5947,.......((.((........)).)).............(....)...(((....))).....((.......))...,10,-2.969,19,0,0.000014
5948,.......((.(((......))).))...(((..................))).......((.(.(...).)..)).,12,-2.969,28,0,0.000014
5949,.......((.(((......))).))......((.(((.((......))..))).))........(.........).,13,-2.969,28,0,0.000014
5950,..........(((......)))...(.((((.......))))..)...((....))....................,10,-2.969,27,0,0.000014
5951,.......((.(((......))).))...(((.......)))..(((....................))).......,11,-2.968,28,0,0.000014
5952,.......((.(((......))).))......((.((....)).)).((((....))............))......,13,-2.968,23,0,0.000014
5953,...(((.((..((((....))))..))...)))....(((..(.(.((((....)))....)..).).))).....,18,-2.968,32,0,0.000014
5954,.......(((((((((((.((...((((.....)))).)).)))))))........))))................,17,-2.968,51,0,0.000014
5955,...........((((((..(((((....))).......))..)))))).(....).((......))..........,14,-2.968,43,0,0.000014
5956,.........(.....).....(((....)))......(((.(.....(((....))).........).))).....,11,-2.968,25,0,0.000014
5957,.......((.(((......))).))............(.....)...(((....))).....(((...)..))...,12,-2.968,18,0,0.000014
5958,..........(((......))).....((((.......))))..............((......))..........,9,-2.968,32,0,0.000014
5959,.......((.(((......))).)).....(((.....(....)..((....................))..))).,11,-2.968,16,0,0.000014
5960,.......((.(((......))).))..((((.......)))).....(((......(........)......))).,13,-2.967,26,0,0.000014
5961,.......((.(((......))).))....((.......))...(.(((((....)))........)).).......,13,-2.967,20,0,0.000014
5962,.......((.(((......))).))....((.......))...((.((((....)))........).)).......,13,-2.967,20,0,0.000014
5963,.......((.(((......))).)).....................((.(....).((......))..))......,10,-2.967,22,0,0.000014
5964,.......((.(((......))).)).....((...))..........(((....))).....(.(...))......,12,-2.967,18,0,0.000014
5965,.......((.(((......))).))..(.((.......)).).(((((((....)))........)))).......,15,-2.967,24,0,0.000014
5966,...........((((....)))).......((((...(((.(.(...(((....))).....)...).))))))).,16,-2.967,17,0,0.000014
5967,.......((.(((......))).))..........((.((......))..))........................,9,-2.967,25,0,0.000014
5968,...........(.((((....(((....)))((..........))..(((....)))...)))).)..........,13,-2.967,38,0,0.000014
5969,...(((.((.(((......))).)).....))).....(....)...(((....)))....(((.......)).).,15,-2.967,21,0,0.000014
5970,.......((.(((......))).)).............((......))..............(((...)..))...,10,-2.967,24,0,0.000014
5971,.......((.(((......))).)).........((.....))....(((......((......))......))).,12,-2.967,27,0,0.000014
5972,.......((.(((......))).))..((((.......))))......((....))((..(.....)..)).....,14,-2.967,24,0,0.000014
5973,.......((.(((......))).)).....((..(((.((......))..)))..))..(.((.(...).))..).,16,-2.966,31,0,0.000014
5974,..(.....)..(((......))).......((((...(((......((((....)))..)........))))))).,15,-2.966,15,0,0.000014
5975,.......((.(((......))).))......((.((.....))))..(((....)))..........(.....)..,13,-2.966,21,0,0.000014
5976,...(((.((.(((......)))...))...))).......(..(((((((....)))........))))..)....,16,-2.966,31,0,0.000014
5977,.......((.(((......))).))......((.((....)).))....(....)....((............)).,12,-2.966,26,0,0.000014
5978,.....(.((.(((......))).)).)...(((((..((........(((....))).......))....))))).,16,-2.966,11,0,0.000014
5979,.......((..((((....))))..))...(((((..((........(((....))).......))....))))).,16,-2.966,24,0,0.000014
5980,..((...))............(((....)))................(((....))).....((.......))...,10,-2.965,31,0,0.000014
5981,.......((.(((......))).)).....(((...((..(......(((....))).........)..)).))).,14,-2.965,11,0,0.000014
5982,.......(((((((((((.(((((....))).......)).)))))))........))))..........(...).,17,-2.965,48,0,0.000014
5983,.......((.(((......))).)).....(((((...(((......(((....))).........).))))))).,16,-2.965,5,0,0.000014
5984,.......((.(((......))).)).....(((((...((....(..(((....)))....)......))))))).,16,-2.965,5,0,0.000014
5985,.....................(((....))).((...(((.......(((....)))...........)))))...,11,-2.965,17,0,0.000014
5986,.......((.(((......))).)).....(......).........(((....)))...(.(......).)....,11,-2.965,16,0,0.000014
5987,.......((.(((......))).))..((((.......)))).......(....)...(.(.(.(...)).).)..,14,-2.965,27,0,0.000014
5988,.......((.(((......))).)).............((....(..(((....)))..)........))......,11,-2.965,12,0,0.000014
5989,.......((.(((......))).)).....((((..((.(.......(((....))).........)..)))))).,15,-2.965,8,0,0.000014
5990,...(((.((..((((....))))..))...)))..............(((....))).....(.......).....,13,-2.965,33,0,0.000014
5991,.......((.(((......))).)).((...)).....(....)...(((....))).....(((...)..))...,14,-2.965,20,0,0.000014
5992,.....(..(.(((......))).)..)..((.......)).......(((....)))...................,10,-2.965,19,0,0.000014
5993,...(((.((.(((.....).)).)).....)))....(((.......(((....)))...........))).....,14,-2.964,14,0,0.000014
5994,.......((..((......))..))......................(((....))).....(.(...).).....,9,-2.964,18,0,0.000014
5995,.......((.(((......))).))...((.((.(((.((......))..))).))...))...............,14,-2.964,31,0,0.000014
5996,.......((.(((......))).))...(.(((.(((.((......))..))).)))...)...............,14,-2.964,29,0,0.000014
5997,..((...))..(((......)))....((((.......)))).....(((....)))..((............)).,14,-2.964,35,0,0.000014
5998,...........(.((((....(((....)))...(((.((......))..))).......)))).)..........,13,-2.964,49,0,0.000014
5999,.......((.(((......))).)).....(((.((..((......))..))..)))...................,12,-2.964,25,0,0.000014
6000,.....(...)...........(((....)))......(((.......(((....)))...........))).....,10,-2.964,23,0,0.000014
6001,..(.((....(((......)))..)).)..((((...((....(((((((....)))........)))))))))).,19,-2.964,18,0,0.000014
6002,..........(((......)))........(((.(((.((......))..))).))).......(.........).,12,-2.964,32,0,0.000014
6003,..........(....).....(((....))).......(....)...(((....)))...(.(......).)....,10,-2.964,31,0,0.000014
6004,.......((.(((......))).)).............((......))........((......))..(...)...,10,-2.964,24,0,0.000014
6005,.......((.(((......))).))......(............)..(((....)))...(.(......).)....,11,-2.964,17,0,0.000014
6006,...........((((....))))......................(((.((.................)).)))..,9,-2.964,36,0,0.000014
6007,.......((.(((......))).)).........((....)).....(((....))).(.(.(......).).)..,13,-2.964,21,0,0.000014
6008,..(.....)..((........)).......((((...(((....((((((....)))........)))))))))).,16,-2.963,18,0,0.000014
6009,......((..((.((((((..((..(.((((.......))))..).))..)))........))).))..)).....,17,-2.963,54,0,0.000014
6010,.......((.(((......))).)).............(....)...(((....((...........))...))).,11,-2.963,22,0,0.000014
6011,.......((.(((......))).)).((...)).....((......)).(....).....................,10,-2.963,21,0,0.000014
6012,.......((.(((......))).)).............(....)...(((....)))....((((...)..)).).,13,-2.963,19,0,0.000014
6013,.........(.(((((....)))......)).).....(....)...(((....)))...................,10,-2.963,31,0,0.000014
6014,.....(.((.(((......))).)).)...(((.(((.((......))..))).)))..((............)).,16,-2.963,31,0,0.000014
6015,..........(((......)))..............((.....(((((((....)))........)))))).....,12,-2.963,26,0,0.000014
6016,.......((..((((....))))..))...(((.(((.((......))..))).)))..((............)).,16,-2.963,44,0,0.000014
6017,...........((((....)))).........(.((....)).)...(((....)))..((.(.(...).)..)).,14,-2.962,36,0,0.000014
6018,.......((.(((.(...)))).)).....(((.(((.((......))..))).)))..........((...))..,16,-2.962,30,0,0.000014
6019,.......((.(((......))).)).....((((...(((...............(.....)......))))))).,13,-2.962,7,0,0.000014
6020,.......((.(((......))).))..((((.......))))......((......((......))....))....,13,-2.962,28,0,0.000014
6021,...........((((((..(((((....))).......))..))))))...........((............)).,13,-2.962,44,0,0.000014
6022,.......((.(((......))).))..((............))....(((....)))...................,10,-2.962,18,0,0.000014
6023,...........((........)).......((((...(((......((((....)))..)........))))))).,13,-2.962,13,0,0.000014
6024,.......((.(((......))).))..................(.(((.((.................)).)))).,11,-2.962,24,0,0.000014
6025,...........(((((((.(((((....))).......)).))))))).((.....((......))..))......,16,-2.962,48,0,0.000014
6026,.......((.(((......))).))..(((.........))).....(((....)))....(......).......,12,-2.962,20,0,0.000014
6027,.......((.(((......))).)).............((.........))...((...........)).......,9,-2.962,22,0,0.000014
6028,.......((.(((......))).))......((.(((.((......))..))).))...(..............).,13,-2.962,28,0,0.000014
6029,........(.(((......))).).......((.((....)).))..(((....))).....(.(...).).....,13,-2.962,24,0,0.000014
6030,.........(.((.(((........))).)).)..............(((....))).......(...).......,10,-2.962,33,0,0.000014
6031,.......((.(((......))).)).(.....).....((.........))...........(.(...).).....,10,-2.961,24,0,0.000014
6032,...........((((....)))).............((((.......(((....)))...........))).)...,11,-2.961,22,0,0.000014
6033,.......((.(((......))).))..((((.(..............).))))......((............)).,12,-2.961,28,0,0.000014
6034,.......((.(((......))).))..((...........)).....(((....)))..((.(.(...).)..)).,14,-2.961,22,0,0.000014
6035,.......((.(((......))).))......................(((....)))..((.(.(...)...))).,12,-2.961,18,0,0.000014
6036,...........(((......)))........((.((....)).))..(((....))).....((.......))...,12,-2.961,34,0,0.000014
6037,...........(((......)))....((((.......))))...(((((....)))........)).........,12,-2.961,35,0,0.000014
6038,.......((.(((......))).)).((...))....(((..(.(.((((....)))....)..).).))).....,16,-2.961,16,0,0.000014
6039,......((((.(..((((.((((..(.((((.......))))..).)).)).))))...)..))))..........,18,-2.961,53,0,0.000014
6040,..........(((......)))...............((........(((....))).......))..........,8,-2.961,20,0,0.000014
6041,.......((.((........)).))..((((.......)))).....(((....)))....(............).,12,-2.961,22,0,0.000014
6042,.......((.(((......))).)).....(((....(((..(.......................).))).))).,12,-2.961,10,0,0.000014
6043,.......((.(((......))).)).........(((.((......))..)))............(........).,11,-2.961,28,0,0.000014
6044,...........((..((........))..))......(((.......(((....)))...........))).....,10,-2.96,23,0,0.000014
6045,...........(((((((.(((((....))).......)).))))))).(....)....((.(.(...).)..)).,17,-2.96,46,0,0.000014
6046,..............((....))........((((.............(((....)))..............)))).,9,-2.96,18,0,0.000014
6047,.........((.......)).(((....)))................(((....))).....((.......))...,10,-2.96,31,0,0.000014
6048,.......((.(((......))).)).........((.....))......(....).....................,8,-2.96,22,0,0.000014
6049,......((((.(...(((.((((....((((.......))))....)).)).)))....)..))))..........,16,-2.96,50,0,0.000014
6050,..((...........))....(((....)))................(((....)))...(.(......).)....,10,-2.96,33,0,0.000014
6051,...........((......))(((....)))................(((....)))...(.(......).)....,10,-2.96,25,0,0.000014
6052,..((...))..(((......))).......((((...(((..(....(((....))).........).))))))).,16,-2.959,16,0,0.000014
6053,.......((.(((......))).))..((((.......))))......((....))...(........).......,12,-2.959,22,0,0.000014
6054,.......((.(((......))).)).....(((.....................))).....(.(...).).....,10,-2.959,22,0,0.000014
6055,.......((.(((......))).))..................(...(((....))))..(.(......).)....,11,-2.959,18,0,0.000014
6056,.......((.((........)).))......................(((....)))............(....).,8,-2.959,16,0,0.000014
6057,.......((.(((......))).)).....((((....((...((.((((....)))..).)).....)).)))).,17,-2.959,8,0,0.000014
6058,..(.....)..((........)).......(((....(((.......(((....)))...........))).))).,12,-2.959,14,0,0.000014
6059,..(.....).(((......))).........((.((....)).))..(((....)))...................,11,-2.959,25,0,0.000014
6060,.......((.(((......))).))...(((((.((....)).)).))).............(.(...).).....,14,-2.959,31,0,0.000014
6061,...........((((....))))....((((.......)))).....(((....))).(.(.(......).).)..,14,-2.959,35,0,0.000014
6062,.......((.(((.(...)))).))....((.......)).......(((....)))..(.((.(...).))..).,15,-2.959,21,0,0.000014
6063,.......((.((........)).)).....(((.(((.((......))..))).)))..(.((.(...).))..).,16,-2.959,33,0,0.000014
6064,.......((.((........)).)).....(((....(((....(..(((....)))..)........))).))).,14,-2.958,6,0,0.000014
6065,...........(.(((....))).).....((((...((....(((((((....)))........)))))))))).,17,-2.958,23,0,0.000014
6066,.......((.((........)).)).....((((....((....((((((....)))........))))).)))).,16,-2.958,10,0,0.000014
6067,.......((.(((......))).)).....((((...(((.(.....(((....)).)........).))))))).,16,-2.958,5,0,0.000014
6068,..........(((......)))...(.((((.......))))..)..(((....))).......(.........).,12,-2.958,26,0,0.000014
6069,...........(((......)))...........((....)).....(((....))).....(.(...).).....,10,-2.958,32,0,0.000014
6070,...(((.((.(((......))).)).....))).((....)).....(((....)))..((............)).,15,-2.958,23,0,0.000014
6071,.........(.((.(((........))).)).)..............(((....)))...(.(.(...)).)....,12,-2.958,35,0,0.000014
6072,.......((.(((......))).)).((...))..............(((....))).....(.......).....,11,-2.958,17,0,0.000014
6073,.......((.(((......))).)).........(......).....(((....)))..((.(.(...).)..)).,13,-2.958,20,0,0.000014
6074,...........((((....))))......((.......))...((((..................)))).......,10,-2.958,41,0,0.000014
6075,.......((.(((......))).))............((.....(..(((....))).).....))..........,11,-2.957,18,0,0.000013
6076,..........(((......)))........(((((...((....((((((....)))........)))))))))).,16,-2.957,13,0,0.000013
6077,.........(.((................)).)..........(((((((....)))........)))).......,10,-2.957,33,0,0.000013
6078,.........(.((.(((........))).)).)....(((....((((((....)))........)))))).....,15,-2.957,32,0,0.000013
6079,......((((.(((((((...((...............)).))))))).(....).......))))..........,14,-2.957,46,0,0.000013
6080,..........(((......)))........(((.(((.((......))..))).)))..(..............).,12,-2.957,32,0,0.000013
6081,...(((.((..((((....))))..))...)))...(......)...(((....)))...................,13,-2.957,34,0,0.000013
6082,..((...........))....(((....))).......(....)...(((....)))..((.(.(...).)..)).,13,-2.956,36,0,0.000013
6083,..(.....)..((((....))))......((.......)).......(((....)))............(....).,11,-2.956,29,0,0.000013
6084,...........((......))(((....))).......(....)...(((....)))..((.(.(...).)..)).,13,-2.956,28,0,0.000013
6085,......(((.(((......))).)).)..((.......)).......(((....)))............(....).,12,-2.956,17,0,0.000013
6086,.......((.((........)).))............(((.(.....(((....))).........).))).....,11,-2.956,12,0,0.000013
6087,.......((.(((......))).))......((..........))...((....))...((.(.(...).)..)).,13,-2.956,22,0,0.000013
6088,.......((.(((......))).)).....(((((..(.........(((....)))............)))))).,14,-2.956,7,0,0.000013
6089,...........(((((((..((((....))).......)..))))))).(....).....................,12,-2.955,42,0,0.000013
6090,.......((.(((......))).)).............((......))..((....((......)).......)).,11,-2.955,26,0,0.000013
6091,...........(((......))).......(((.(((.((......))..))).)))..........(.....)..,12,-2.955,40,0,0.000013
6092,.......((.(((......))).)).....((((....((......)).((.....((......))..)).)))).,15,-2.955,17,0,0.000013
6093,.......((.(((......))).)).............(....)...((......))...................,8,-2.955,17,0,0.000013
6094,.......((.(((......))).))..((((.......)))).(...(((....)))).......(........).,14,-2.955,22,0,0.000013
6095,..........(((......))).....((((.......)))).....(((....)))..(........).......,11,-2.955,24,0,0.000013
6096,.......((.(((......)))...))....((.((....)).))..(((....))).....(.(...).).....,14,-2.954,28,0,0.000013
6097,.....(.((.(((......))).)).)((((.......)))).....(((....)))..(.((.(...).))..).,17,-2.954,25,0,0.000013
6098,...........(((......)))....((((.......)))).....(((....)))...(.....).........,11,-2.954,33,0,0.000013
6099,.......((..((((....))))..))((((.......)))).....(((....)))..(.((.(...).))..).,17,-2.954,38,0,0.000013
6100,.......((.(((......))).))...(((.......)))......((......)).....(.(...).).....,12,-2.954,21,0,0.000013
6101,..........(((......))).....(((.........))).(((((((....)))........)))).......,13,-2.954,30,0,0.000013
6102,.......((.(((.....).)).))......((.((....)).))..(((....))).....(.(...).).....,14,-2.954,25,0,0.000013
6103,......((((.((((....))))....((((.......))))....((((....)))..)..))))..........,16,-2.954,40,0,0.000013
