,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
2069,..(((..(((.((.((.........))...)).))).)))......((((......(((.......)))))))...,17,-6.575,16,0,0.000038
2070,.......(((((.(((......((......)))))..)))))..((((((.((............))..)))))).,18,-6.575,28,0,0.000038
2071,.......(((.((.(((.......)))...)).)))........((((((.....))..............)))).,14,-6.575,8,0,0.000038
2072,.((((..(((.((.(((.......)))...)).))).))))...((((((.(.(..(.....)..))..)))))).,21,-6.575,16,0,0.000038
2073,..(((..(((.((.(((.......)))...)).))).))).....(((((......(((.......))))))))..,19,-6.574,16,0,0.000038
2074,.......(((.((.(((.......)))...)).)))..(....)((((((.....(......)......)))))).,16,-6.574,6,0,0.000038
2075,..(((..(((.((.((.........))...)).))).)))....((((((..(...........)....)))))).,17,-6.573,8,0,0.000038
2076,.((((..(((.((.(...........)...)).))).))))...((((((..............(...))))))).,17,-6.573,12,0,0.000038
2077,...(((((((((.(((......(((....))))))..))))).)))).((.....))..(.((.(...).))..).,21,-6.573,50,0,0.000038
2078,..((.(.(((.((.((.........))...)).))).)))....((((((.....(......)......)))))).,17,-6.572,8,0,0.000038
2079,.......(((.(.(((.........)).)..).)))........((((((......(((.......))))))))).,16,-6.572,10,0,0.000038
2080,..(((..(((.((.((.........))...)).))).)))....((((((.........(.(....).))))))).,18,-6.572,10,0,0.000038
2081,.........(.((.(((.......)))...)).)..........(((((.....................))))).,11,-6.572,8,0,0.000038
2082,.......(((.((................).).)))........((((((...................)))))).,11,-6.571,7,0,0.000038
2083,.......(((.((.(((.......)))...)).)))..(....)((((((...(..(.....)..)...)))))).,17,-6.57,8,0,0.000038
2084,.......(((.((.(((.......)))...)).)))........(.((((...................)))).).,13,-6.57,4,0,0.000038
2085,...(((((((((.(((......(((....))))))..))))).))))..((....)).....(.......).....,18,-6.57,47,0,0.000038
2086,.((((..(((.((.((.........))...)).))).))))....(((((......((.........)))))))..,18,-6.57,14,0,0.000038
2087,..((.(.(((.((.((.........))...)).))).)))....((((((...(..(.....)..)...)))))).,18,-6.569,10,0,0.000038
2088,...........(((.......)))........((...)).....((((((...................)))))).,11,-6.568,21,0,0.000038
2089,.......(((.((.((.(.....).))...)).)))........(((((((....).............)))))).,15,-6.568,4,0,0.000038
2090,.......(((.((.((.(.....).))...)).)))........(((((((....)).............))))).,15,-6.568,7,0,0.000038
2091,..((...(((.((.(((.......)))...)).)))..))....((((((.((..(......)..))..)))))).,19,-6.568,12,0,0.000038
2092,..(((..(((.((.((.........))...)).))).)))....((((((..(..(......)....).)))))).,18,-6.567,10,0,0.000037
2093,.......(((.((.(((.......)))...)).)))........((((((.(.(.......)....)..)))))).,16,-6.566,6,0,0.000037
2094,.......(((((.((((......((....))))))..)))))..(((((.....................))))).,16,-6.566,28,0,0.000037
2095,.......(((.((.((.(.....).))...)).)))........((((((...(.(......)..)...)))))).,16,-6.566,6,0,0.000037
2096,.......(((.((.((.........))...)).)))........((((((.((.....).......)..)))))).,15,-6.566,4,0,0.000037
2097,..(((..(((.((.(..............))).))).)))....(((((.....................))))).,14,-6.566,13,0,0.000037
2098,.......(((.((.((.........))...)).)))........((((((.(((...(.....))))..)))))).,17,-6.565,8,0,0.000037
2099,...((((..(((.(((......(((....))))))..)))...))))..((....)).....(.(...).).....,17,-6.565,47,0,0.000037
2100,...((..(((.((.((.........))...)).))).)).....(((((((..........).......)))))).,16,-6.564,6,0,0.000037
2101,.......(((.((.((.........))...)).)))..(....)(((((((.....)............)))))).,15,-6.564,4,0,0.000037
2102,..(((..(((.((.((((.....))))...)).))).)))....(((((((..(.....).).......)))))).,20,-6.563,14,0,0.000037
2103,.......(((.((.((.........))...)).))).........(((((.....(......)......)))))..,13,-6.563,4,0,0.000037
2104,.......(((.((.((.........))...)).)))........((((((.......(.........).)))))).,14,-6.562,2,0,0.000037
2105,.......(((.((.((.........))...)).)))........((((((..((..((...))..).).)))))).,17,-6.562,8,0,0.000037
2106,.......(((.((.((.........))...)).)))........((((((..(...((...))..)...)))))).,16,-6.562,6,0,0.000037
2107,.......(((.((.(((.......)))...)).)))........((((((.....)))..............))).,14,-6.561,11,0,0.000037
2108,.((((..(((.((.(((.......)))...)).))).))))...((((((..((..((...)).))...)))))).,22,-6.561,18,0,0.000037
2109,.......(((.((.((.........))...)).)))..(....)((((((...(..........)....)))))).,15,-6.561,4,0,0.000037
2110,.......(((.((.(((.......)))..).).)))........((((((......(((.......))))))))).,17,-6.561,11,0,0.000037
2111,.((((...((.((.(((.......)))...)).))..))))...((((((...................)))))).,17,-6.56,12,0,0.000037
2112,...((((..(((.(((......(((....))))))..)))...))))(((.....)))..................,16,-6.56,44,0,0.000037
2113,...((..(((.((.................)).))).)).....((((((..............(...))))))).,14,-6.559,10,0,0.000037
2114,.............(((......(((....)))))).........((((((...................)))))).,12,-6.559,20,0,0.000037
2115,.......(((.((.((.........))...)).)))........(((((((....)).......(...).))))).,15,-6.559,7,0,0.000037
2116,.(((.(.(((.((.(((.......)))...)).))).))))...((((((..............(...))))))).,19,-6.559,12,0,0.000037
2117,.....(.(((.((.(((.......)))...)).))).)......(((((.....................))))).,14,-6.559,6,0,0.000037
2118,.......(((.((.((.........))...)).))).........(((((...(..(.....)..)...)))))..,14,-6.559,6,0,0.000037
2119,..(((..(((.((.................)).))).)))....((((((.......(.....).....)))))).,15,-6.559,12,0,0.000037
2120,..(((..(((.((.................)).))).)))....((((((...........(......))))))).,15,-6.558,12,0,0.000037
2121,.......(((.((.((((.....))))...)).)))........((((((...(.....).........)))))).,16,-6.557,6,0,0.000037
2122,.........(.((.(((.......)))...)).)..........((((((......(.....)......)))))).,13,-6.557,8,0,0.000037
2123,..((...(((.((.((.........))...)).)))..))....((((((.......(...).......)))))).,16,-6.557,6,0,0.000037
2124,.......(((.((.((.........))...)).)))...........(((.....)))....((.......))...,12,-6.557,17,0,0.000037
2125,...(((((((((.(((......(((....))))))..))))).))))..((....)).(.(.(......).).)..,20,-6.556,49,0,0.000037
2126,..(((..(((.(.((((.......))).)..).))).)))....((((((...................)))))).,17,-6.556,12,0,0.000037
2127,..............((((....(((....)))...)))).....((((((.(((..........)))..)))))).,16,-6.555,29,0,0.000037
2128,.......(((((..........(((....))).....)))))..((((((..............(...))))))).,15,-6.555,26,0,0.000037
2129,.......(((((.(((......((......)))))..)))))..(((((.....................))))).,15,-6.555,26,0,0.000037
2130,.......(((.((.((((.....))))...)).)))........((((((..((...........).).)))))).,17,-6.554,8,0,0.000037
2131,.....(....)...((((....(((....)))...)))).....((((((...................)))))).,14,-6.553,25,0,0.000037
2132,.......(((.((.((.(...)...))...)).)))........((((((.((............))..)))))).,16,-6.553,6,0,0.000037
2133,.......(((.((.(((.......)))...)).)))..(....).(((((...................)))))..,14,-6.553,6,0,0.000037
2134,..((...(((.((.((.........))...)).)))..))......((((...................))))...,13,-6.553,8,0,0.000037
2135,..(((..(((.((..(........).....)).))).)))....((((((...................)))))).,15,-6.553,11,0,0.000037
2136,.(((.(.(((.((.((.........))...)).))).))))...((((((...(...........)...)))))).,18,-6.553,10,0,0.000037
2137,.......(((((.((((......((....))))))..)))))..((((((......(.....)......)))))).,18,-6.552,28,0,0.000037
2138,..((...(((.((.(((.......)))...)).)))..)).....(((((...................)))))..,15,-6.551,8,0,0.000037
2139,..(((..(((.((.(..............))).))).)))....((((((......(.....)......)))))).,16,-6.551,13,0,0.000037
2140,.......(((.((((.......))......)).)))........((((((......(((.......))))))))).,16,-6.55,13,0,0.000036
2141,.......(((.(((....)...........)).)))........((((((...................)))))).,12,-6.55,6,0,0.000036
2142,.(((...(((.((.((((.....))))...)).)))..)))...((((((..((.....))........)))))).,20,-6.548,14,0,0.000036
2143,.((((..(((.((.((.........))...)).))).))))...((((((..((.....).......).)))))).,19,-6.546,12,0,0.000036
2144,.(((.(.(((.((.((((.....))))...)).))).))))...((((((......(((.......))))))))).,22,-6.546,18,0,0.000036
2145,..(((..(((.((.................)).))).)))....((((((...(..((...))..)...)))))).,17,-6.545,16,0,0.000036
2146,.....(.(((.((.(((.......)))...)).))).)......((((((......(.....)......)))))).,16,-6.545,6,0,0.000036
2147,..........((..........(((....)))))..........((((((...................)))))).,11,-6.544,20,0,0.000036
2148,.((((..(((.((((((.......))).)).).))).))))...((((((......(((.......))))))))).,22,-6.543,21,0,0.000036
2149,.((((..(((.((((((.......))).).)).))).))))...((((((......(((.......))))))))).,22,-6.543,18,0,0.000036
2150,..(((..(((.((.((.........))...)).))).)))....((((((......(.....).(...))))))).,18,-6.542,10,0,0.000036
2151,..((...(((.((.(((.......)))...)).)))..))....((((((..((..(.....).))...)))))).,19,-6.542,12,0,0.000036
2152,.....(.(((((.(((......(((....))))))..))))).)((((((...................)))))).,18,-6.542,28,0,0.000036
2153,.......(((.(((......).........)).)))........((((((...................)))))).,12,-6.542,6,0,0.000036
2154,.......(((.(..(((.......)))....).)))........((((((...................)))))).,13,-6.542,4,0,0.000036
2155,.......(((.((((((.......))).)).).)))........((((((.(((..(.....).)))..)))))).,19,-6.542,15,0,0.000036
2156,.......(((.((((((.......))).).)).)))........((((((.(((..(.....).)))..)))))).,19,-6.542,12,0,0.000036
2157,.......(((.((((((.......))).)).).)))........((((((.(..............)..)))))).,16,-6.541,9,0,0.000036
2158,.......(((.((((((.......))).).)).)))........((((((.(..............)..)))))).,16,-6.541,6,0,0.000036
2159,...........(..(((.....(((....)))....)))..)..((((((......((.........)))))))).,15,-6.541,27,0,0.000036
2160,.......(((.(((.((.......))..)).).)))........((((((...................)))))).,14,-6.541,9,0,0.000036
2161,.......(((.(((.((.......))..).)).)))........((((((...................)))))).,14,-6.541,6,0,0.000036
2162,.......(((((.(((......((......)))))..)))))..((((((......(.....)......)))))).,17,-6.54,26,0,0.000036
2163,.......(((.(...................).)))........((((((..............(...))))))).,11,-6.54,8,0,0.000036
2164,..(((..(((.(((.....)..........)).))).)))....((((((...................)))))).,15,-6.54,12,0,0.000036
2165,..(((..(((.((.((.........))...)).))).)))....((((((...(...(.....).)...)))))).,18,-6.54,10,0,0.000036
2166,...(((((((((.(((......(((....))))))..))))).))))...........(.(.(......).).)..,18,-6.539,46,0,0.000036
2167,.......(((.((.((.(.....).))...)).)))........((((((...(..(.....).)....)))))).,16,-6.538,6,0,0.000036
2168,......................(((....)))............((((((...(...........)...)))))).,10,-6.538,20,0,0.000036
2169,.......(((.((.((.........))...)).))).............((....))...................,9,-6.538,15,0,0.000036
2170,..(((..(((.((.(...........)...)).))).)))....((((((.(((..(.....).)))..)))))).,19,-6.538,16,0,0.000036
2171,..(((..(((.((.(...........)...)).))).)))....((((((.(..............)..)))))).,16,-6.537,10,0,0.000036
2172,..(((..(((.((.(((.......)))...)).))).)))....((((((...(.....).........)))))).,18,-6.537,10,0,0.000036
2173,..((...(((.((.((.........))...)).)))..))....(((((((..(.....).).......)))))).,17,-6.536,8,0,0.000036
2174,...(...(((.((.(((.......)))...)).)))..).....((((((.((............))..)))))).,17,-6.536,8,0,0.000036
2175,.......(((.((..........(.....))).)))........((((((......((.........)))))))).,14,-6.535,10,0,0.000036
2176,.......(((.((.(((.......)))...)).)))..........((((......((.........))))))...,14,-6.534,10,0,0.000035
2177,..(((..(((.((.(((.......)))...)).))).)))....((((((..((...........).).)))))).,19,-6.534,12,0,0.000035
2178,......((((.((.(((.......)))...)).))).)......((((((.((............))..)))))).,17,-6.533,8,0,0.000035
2179,.((....(((.((.((.........))...)).)))...))...((((((...................)))))).,15,-6.533,4,0,0.000035
2180,...(((((((.((.(((.......)))...)).))).......))))..((....))..((.(.(...).)..)).,18,-6.533,27,0,0.000035
2181,.......(((.((.((.(...)...))...)).)))........(((((.....................))))).,13,-6.533,4,0,0.000035
2182,...(((((((.((.((.........))...)).))).......))))..((....)).....((.......))...,15,-6.53,22,0,0.000035
2183,.......(((.((...........(....))).)))........((((((......(((.......))))))))).,15,-6.529,12,0,0.000035
2184,..((...(((.((.((((.....))))...)).)))..))....((((((.(((.(......).)))..)))))).,21,-6.529,16,0,0.000035
2185,...(((((((((.(((......(((....))))))..))))).)))).........((...)).............,17,-6.529,47,0,0.000035
2186,.((((..(((.((.(..............))).))).))))...((((((.((............))..)))))).,18,-6.528,17,0,0.000035
2187,.((((..(((.((.................)).))).))))...((((((.........(........))))))).,16,-6.527,14,0,0.000035
2188,.......(((((.(((......(((....))))))..)))))..((((((......((...(....))))))))).,20,-6.526,32,0,0.000035
2189,.((((..(((.((.((((.....))))...)).))).))))...((((((.......(...).......)))))).,20,-6.526,14,0,0.000035
2190,.(((..((((.((.(((.......)))...)).))).))))...((((((...................)))))).,18,-6.524,10,0,0.000035
2191,..((.(.(((.((.(((.......)))...)).))).)))....((((((.(((..(.....).)))..)))))).,21,-6.524,16,0,0.000035
2192,..((.(.(((.((.(((.......)))...)).))).)))....((((((.(..............)..)))))).,18,-6.524,10,0,0.000035
2193,.......(((.((.((.........))...)).)))..(....)((((((......((...))......)))))).,16,-6.523,6,0,0.000035
2194,.......(((.((.(((.......)))...)).)))........((((((..((..(.....).)..).)))))).,17,-6.523,8,0,0.000035
2195,..((...(((.((.(((.......)))...)).)))..))....(((((((..........).......)))))).,17,-6.522,8,0,0.000035
2196,.((((..(((.((.((((.....))))...)).))).)))).....((((...................))))...,17,-6.521,16,0,0.000035
2197,..(((..(((.((.((.........))...)).))).)))....((((((.(.(.(......)..))..)))))).,19,-6.521,12,0,0.000035
2198,...(((((((((.(((......(((....))))))..))))).))))..((..(.......)..))..........,18,-6.521,48,0,0.000035
2199,.(((...(((.((((((.......))).)).).)))..)))...((((((...................)))))).,18,-6.52,13,0,0.000035
2200,.(((...(((.((((((.......))).).)).)))..)))...((((((...................)))))).,18,-6.52,10,0,0.000035
2201,.........(.((.(((.......)))...)).)..........((((((.(((..........)))..)))))).,15,-6.519,12,0,0.000035
2202,..(((..(((.((.((.........))...)).))).)))....((((((......((..(.....))))))))).,19,-6.519,12,0,0.000035
2203,.......(((.((.((.........))...)).)))........((((((.(.(.....)......)..)))))).,15,-6.519,4,0,0.000035
2204,...((((.((((.(((......(((....))))))..))))..))))..((....))...(.(......).)....,18,-6.519,47,0,0.000035
2205,.......(((.((....((........)).)).)))........((((((......(((.......))))))))).,16,-6.519,14,0,0.000035
2206,.......(((.((.((.(...)...))...)).)))........((((((......(.....)......)))))).,15,-6.518,4,0,0.000035
2207,.......(((.((.((.(.....).))...)).)))........((((((.....(............))))))).,15,-6.518,4,0,0.000035
2208,..............((((....(((....)))...)))).....((((((..............(...))))))).,14,-6.518,25,0,0.000035
2209,.......(((((.(((................)))..)))))..((((((...(...........)...)))))).,15,-6.518,24,0,0.000035
2210,...(((((((((.(((......(((....))))))..))))).))))..((....))....(............).,18,-6.518,47,0,0.000035
2211,.(((...(((.((.(((.......)))...)).)))..)))...((((((.((...(.....)..))..)))))).,20,-6.518,14,0,0.000035
2212,..((...)).............(((....)))............((((((......(((.......))))))))).,14,-6.518,26,0,0.000035
2213,........((.((.(((.......)))...)).)).........((((((.((............))..)))))).,15,-6.518,8,0,0.000034
2214,.((((..(((.((.((.........))...)).))).)))).....((((......(((.......)))))))...,18,-6.517,18,0,0.000034
2215,.....(..((.((.((.........))...)).)))........((((((...................)))))).,13,-6.516,3,0,0.000034
2216,...(...(((.((.(((.......)))...)).)))..).....(((((.....................))))).,14,-6.516,6,0,0.000034
2217,..(((..(((.((.((((.....))))...)).))).)))....((((((.(.(..........).)..)))))).,20,-6.516,14,0,0.000034
2218,.......(((.((.((.........))...)).)))..........((((.(((..(.....).)))..))))...,15,-6.515,12,0,0.000034
2219,.((((..(((.((.(((.......)))...)).))).))))....(((((......(((.......))))))))..,20,-6.515,18,0,0.000034
2220,.......(((.((.((.........))...)).)))..........((((.(..............)..))))...,12,-6.515,6,0,0.000034
2221,.((((..(((.((.((.........))...)).))).))))...((((((..(...........)....)))))).,18,-6.515,10,0,0.000034
2222,...((..(((.((.(((.......)))...)).))).)).....(((((((....).............)))))).,17,-6.515,8,0,0.000034
2223,...((..(((.((.(((.......)))...)).))).)).....(((((((....)).............))))).,17,-6.515,11,0,0.000034
2224,..(((..(((.((.((.........))...)).))).)))...(.(((((...................)))))).,16,-6.514,9,0,0.000034
2225,.......(((((.((((......((....))))))..)))))..((((((.(((..........)))..)))))).,20,-6.514,32,0,0.000034
2226,.......(((.((.(((.......)))...)).))).........(((((.(((..(.....).)))..)))))..,17,-6.514,12,0,0.000034
2227,.......(((.((.(((.......)))...)).))).........(((((.(..............)..)))))..,14,-6.514,6,0,0.000034
2228,.(((.(.(((.((.((.........))...)).))).))))...((((((.....(......)......)))))).,18,-6.514,10,0,0.000034
2229,.......(((.((.((((.....))))...)).)))........(((((((.(.....)..).......)))))).,17,-6.514,8,0,0.000034
2230,..(((..(((.((.(..............))).))).)))....((((((.(((..........)))..)))))).,18,-6.514,17,0,0.000034
2231,.((((..(((.((.((.........))...)).))).))))...((((((.........(.(....).))))))).,19,-6.513,12,0,0.000034
2232,...((..(((.((.(((.......)))...)).))).)).....((((((...(.(......)..)...)))))).,18,-6.513,10,0,0.000034
2233,......((((.((.(((.......)))...)).))).)......(((((.....................))))).,14,-6.513,6,0,0.000034
2234,.......(((.((.((.........))...)).)))........(((((......(......).......))))).,13,-6.512,4,0,0.000034
2235,.......(((.((.(...........)...)).)))........((((((.(((.....)).....)..)))))).,15,-6.512,8,0,0.000034
2236,.......(((.((.((((.....))))...)).)))........((((((..((..(.....)..).).)))))).,18,-6.512,10,0,0.000034
2237,.......(((.((.((((.....))))...)).)))........((((((..(...(.....)..)...)))))).,17,-6.512,8,0,0.000034
2238,.......(((.((.((.........))...)).)))........((((((...(.......)..(...))))))).,15,-6.511,4,0,0.000034
2239,..((...(((.((.................)).)))..))....((((((...(...........)...)))))).,14,-6.511,10,0,0.000034
2240,.......(((.((((((.......))).)).).)))........((((((..(..............).)))))).,16,-6.51,9,0,0.000034
2241,.......(((.((((((.......))).).)).)))........((((((..(..............).)))))).,16,-6.51,6,0,0.000034
2242,.(((.(.(((.((.((.........))...)).))).))))...((((((...(..(.....)..)...)))))).,19,-6.51,12,0,0.000034
2243,..(((..(((.((.((.........))...)).))).)))....(((((...((.....)).........))))).,17,-6.509,12,0,0.000034
2244,.(((...(((.((.(((.......)))...)).)))..)))...((((((.((..(......)..))..)))))).,20,-6.509,14,0,0.000034
2245,.((((..(((.((.((.........))...)).))).))))...((((((..(..(......)....).)))))).,19,-6.508,12,0,0.000034
2246,.......(((.((.((((.....))))...)).)))..(....)((((((.((............))..)))))).,18,-6.508,10,0,0.000034
2247,.......(((.((.(((.......)))...)).)))........((((((.......((.......)).)))))).,16,-6.508,6,0,0.000034
2248,.....(.(((.((.(((.......)))...)).))).)......((((((.(((..........)))..)))))).,18,-6.507,10,0,0.000034
2249,.((((..(((.((.(..............))).))).))))...(((((.....................))))).,15,-6.507,15,0,0.000034
2250,..(((..(((.((.(...........)...)).))).)))....((((((..(..............).)))))).,16,-6.506,10,0,0.000034
2251,.......(((.((.................)).)))........((((((.......(......)....)))))).,12,-6.506,6,0,0.000034
2252,...(((((((.((.((.........))...)).))).......))))..((.((.....))...))..........,15,-6.506,24,0,0.000034
2253,.......(((.((.(((.......)))...)).)))........((((((.(((...(...)..)))..)))))).,18,-6.506,10,0,0.000034
2254,..(((..(((.(...................).))).)))....((((((......(((.......))))))))).,16,-6.506,18,0,0.000034
2255,.......(((((...((.....(((....)))..)).)))))..((((((...................)))))).,16,-6.505,25,0,0.000034
2256,.((((..(((.((.((((.....))))...)).))).))))...(((((((..(.....).).......)))))).,21,-6.505,16,0,0.000034
2257,.......(((.((.((.(.....).))...)).)))........((((((..(............)...)))))).,15,-6.504,4,0,0.000034
2258,.......(((.((.((((.....))))...)).)))........((((((....(...........)..)))))).,16,-6.504,6,0,0.000034
2259,...(((((((((.(((......(((....))))))..))))).)))).....((.....))........(....).,18,-6.504,47,0,0.000034
2260,..(((..(((.(((((.........)).)).).))).)))....((((((.((............))..)))))).,19,-6.504,15,0,0.000034
2261,..(((..(((.(((((.........)).).)).))).)))....((((((.((............))..)))))).,19,-6.504,12,0,0.000034
2262,...(((((((.((.((.........))...)).))).......))))..((....))..((............)).,15,-6.503,22,0,0.000034
2263,..(((..(((.((.((........).)...)).))).)))....((((((...................)))))).,16,-6.503,9,0,0.000034
2264,..............(((.....(((....)))....))).....((((((.(((.(......).)))..)))))).,16,-6.503,30,0,0.000034
2265,.......(((.((.((((.....))))...)).)))........((((((..(..(......)..)...)))))).,17,-6.503,8,0,0.000034
2266,.......(((((.(((......((......)))))..)))))..((((((.(((..........)))..)))))).,19,-6.503,30,0,0.000034
2267,...(...(((.((.(((.......)))...)).)))..).....((((((......(.....)......)))))).,16,-6.502,6,0,0.000034
2268,.......(((.((.((((.....))))...)).)))........((((((.(.(.(......).).)..)))))).,18,-6.501,10,0,0.000034
2269,.((((..(((.((.................)).))).))))...((((((.......(.....).....)))))).,16,-6.5,14,0,0.000034
2270,.......((.((.(((......(((....))))))..)).))..((((((..((.....))........)))))).,18,-6.5,29,0,0.000033
2271,.......(((.((.((.(.....).))...)).)))........((((((......(...........))))))).,15,-6.5,4,0,0.000033
2272,.((((..(((.((.................)).))).))))...((((((...........(......))))))).,16,-6.5,14,0,0.000033
2273,......................(((....)))............((((((.....(......)......)))))).,10,-6.5,20,0,0.000033
2274,.......(((.((.(((.......)))...)).))).......((....)).........................,10,-6.499,16,0,0.000033
2275,.(((...(((.((.((.........))...)).)))..)))...((((((.......(...).......)))))).,17,-6.499,8,0,0.000033
2276,.......(((.((.(..............))).)))........((((((.(((.(......).)))..)))))).,16,-6.499,13,0,0.000033
2277,......((((.((.(((.......)))...)).))).)......((((((......(.....)......)))))).,16,-6.498,6,0,0.000033
2278,........((((.(((......(((....))))))..))))...((((((......(((.......))))))))).,19,-6.498,31,0,0.000033
2279,.......(((.((.((((.....))))...)).)))........((((.((..................)))))).,15,-6.498,9,0,0.000033
2280,.......(((.((.((((.....))))...)).)))........(((((.(..................)))))).,15,-6.498,7,0,0.000033
2281,.((((..(((.(.((((.......))).)..).))).))))...((((((...................)))))).,18,-6.497,14,0,0.000033
2282,........((.((.(((.......)))...)).)).........(((((.....................))))).,12,-6.497,6,0,0.000033
2283,...(((((((((.(((......(((....))))))..))))).))))...(((.................)))...,18,-6.497,46,0,0.000033
2284,.......(((.((.((.........))...)).)))........((((((..(.....)..........)))))).,14,-6.496,2,0,0.000033
2285,...(((((((((.(((......(((....))))))..))))).))))(((.....)))....(.(...))......,20,-6.496,49,0,0.000033
2286,......................(((....)))............((((((...(..(.....)..)...)))))).,11,-6.496,22,0,0.000033
2287,.......(((.((.((((...)..)))...)).)))........((((((......(((.......))))))))).,18,-6.496,10,0,0.000033
2288,......((((((.(((......(((....))))))..))))).)((((((...................)))))).,18,-6.496,28,0,0.000033
2289,...((..(((.((.((.........))...)).))).)).....((((((.........(........))))))).,16,-6.495,6,0,0.000033
2290,.......(((.((.(..(......).)...)).)))........((((((...................)))))).,13,-6.494,4,0,0.000033
2291,.(((...(((.((.((.........))...)).)))..))).....((((...................))))...,14,-6.494,10,0,0.000033
2292,.((((..(((.((..(........).....)).))).))))...((((((...................)))))).,16,-6.494,13,0,0.000033
2293,..(((..(((.((.(((.......)))...)).))).)))....(((((((.(.....)..).......)))))).,19,-6.493,12,0,0.000033
2294,.......(((.(((((.........)).)).).)))........((((((..((.....))........)))))).,16,-6.493,9,0,0.000033
2295,.......(((.(((((.........)).).)).)))........((((((..((.....))........)))))).,16,-6.493,6,0,0.000033
2296,.(((...(((.((.(((.......)))...)).)))..)))....(((((...................)))))..,16,-6.493,10,0,0.000033
2297,.((((..(((.((.(..............))).))).))))...((((((......(.....)......)))))).,17,-6.493,15,0,0.000033
2298,..((.(.(((.((.(((.......)))...)).))).)))....((((((..(..............).)))))).,18,-6.493,10,0,0.000033
2299,..........((.(((......(((....))))))..)).....((((((.((...(.....)..))..)))))).,17,-6.492,29,0,0.000033
2300,...(((((((((.(((......(((....))))))..))))).)))).....((.....)).((.......))...,19,-6.492,49,0,0.000033
2301,..(((..(((.((.(((.......)))...)).))).)))....((((((..((..(.....)..).).)))))).,20,-6.491,14,0,0.000033
2302,..(((..(((.((.(((.......)))...)).))).)))....((((((..(...(.....)..)...)))))).,19,-6.491,12,0,0.000033
2303,.......(((.((.((.(.....).))...)).)))........(((((((.((.....))...)....)))))).,17,-6.49,8,0,0.000033
2304,.......(((.((.((.(.....).))...)).)))........(((((((.((.....))...))....))))).,17,-6.49,11,0,0.000033
2305,...(((((((.((.(((.......)))...)).))).......))))(((.....)))....(.(...).).....,17,-6.489,25,0,0.000033
2306,..((...(((.((.((.........))...)).)))..))....((((((.(.(..........).)..)))))).,17,-6.489,8,0,0.000033
2307,...(((((((.((.((.........))...)).))).......))))..((.............))..........,13,-6.488,20,0,0.000033
2308,.......(((.((.((((.....))))...)).)))..(....)(((((.....................))))).,15,-6.487,8,0,0.000033
2309,.......(((.((.(((.......)))...)).)))...........(((.....)))......(...).......,12,-6.487,19,0,0.000033
2310,.((((..(((.((.................)).))).))))...((((((...(..((...))..)...)))))).,18,-6.487,18,0,0.000033
2311,....((.(((.((.((.........))...)).))).....)).((((((...................)))))).,15,-6.486,4,0,0.000033
2312,...((..(((.((.(((.......)))...)).))).)).....((((((...(..(.....).)....)))))).,18,-6.485,10,0,0.000033
2313,.......(((.((.((.........))...)).)))........((((((.(.....)...........)))))).,14,-6.485,2,0,0.000033
2314,.......(((.((.((((.....))))...)).)))........((((((.(((.....).....))..)))))).,18,-6.484,10,0,0.000033
2315,.......(((.((.((.........))...)).)))..........((((..(..............).))))...,12,-6.484,6,0,0.000033
2316,.((((..(((.((.((.........))...)).))).))))...((((((......(.....).(...))))))).,19,-6.484,12,0,0.000033
2317,.(((...(((.((.(((.......)))...)).)))..)))...((((((..((..(.....).))...)))))).,20,-6.484,14,0,0.000033
2318,.......(((.((.(((.......)))...)).)))...........(((.....)))..(.(.(...)).)....,14,-6.484,21,0,0.000033
2319,..(.....).....(((.....(((....)))....))).....((((((......((.........)))))))).,15,-6.483,27,0,0.000033
2320,..........((.(((......(((....))))))..)).....((((((.((..(......)..))..)))))).,17,-6.483,29,0,0.000033
2321,..(((..(((.((.(((.......)))...)).))).)))....((((((....(...........)..)))))).,18,-6.483,10,0,0.000033
2322,..((...(((.(...................).)))..))....((((((...................)))))).,12,-6.483,10,0,0.000033
2323,..(((..(((.(((((.........)).)).).))).)))....(((((.....................))))).,16,-6.483,13,0,0.000033
2324,..(((..(((.(((((.........)).).)).))).)))....(((((.....................))))).,16,-6.483,10,0,0.000033
2325,.......(((.((.(((.......)))...)).))).........(((((..(..............).)))))..,14,-6.483,6,0,0.000033
2326,........((.((.(((.......)))...)).)).........((((((......(.....)......)))))).,14,-6.483,6,0,0.000033
2327,.........(.((.(((.......)))...)).)..........((((((..............(...))))))).,13,-6.483,8,0,0.000033
2328,..(((..(((.(((.........)......)).))).)))....((((((...................)))))).,15,-6.482,12,0,0.000033
2329,..(((..(((.((.(((.......)))...)).))).)))....((((((..(..(......)..)...)))))).,19,-6.482,12,0,0.000032
2330,.((((..(((.(((.....)..........)).))).))))...((((((...................)))))).,16,-6.481,14,0,0.000032
2331,.((((..(((.((.((.........))...)).))).))))...((((((...(...(.....).)...)))))).,19,-6.481,12,0,0.000032
2332,.......(((.((.((.(...)...))...)).)))........((((((.(((..........)))..)))))).,17,-6.481,8,0,0.000032
2333,.......(.(((.(((......(((....))))))..))).)..((((((...(...........)...)))))).,17,-6.481,27,0,0.000032
2334,.......(((.((.(...........)...)).)))........(((((((.....)............)))))).,13,-6.48,4,0,0.000032
