,Suboptimal proxy structure,Base pair,Energy (kcal/mol),MFE distance,AptaMat,Probability
2616,..(..(((......))).).............(((...)))...((((......))))..........,11,-4.538,29,0,0.000027
2617,...((((.(((....)))))))..(.......)......(((.(((((......)))))....)))..,16,-4.538,18,0,0.000027
2618,((.((((((....))))...))..))......((.....))...((((......))))..........,14,-4.538,25,0,0.000027
2619,((.((((.((......))))))..))..((....))........((((......))))..........,14,-4.537,21,0,0.000027
2620,...((((...........)))).((((....((..(((...)))((((......))))..))))))..,17,-4.537,23,0,0.000027
2621,.(.((((...........))))..)......(((.........((((........)))))))......,12,-4.537,27,0,0.000027
2622,...((((((....))))...))..(((((...(((...)))....(((......)))...)))))...,17,-4.536,17,0,0.000027
2623,...(((..(((....))).)))..................((.(((((......)))))....))...,13,-4.536,19,0,0.000027
2624,...((((((....))))...))..(((....(((.((.....))((((......)))).))))))...,18,-4.535,27,0,0.000027
2625,((.((((.(((....)))))))..))..(......)........((((......))))..........,14,-4.535,17,0,0.000027
2626,.(.(((..(((....))).)))..).......((.....))...((((......))))...(....).,14,-4.535,14,0,0.000027
2627,...(((..(((....))).)))..(((((.(.............((((......))))).)))))...,16,-4.535,8,0,0.000027
2628,...((((.(((....)))))))..........((.....))..........((.(.(...).)..)).,13,-4.535,22,0,0.000027
2629,......(((((........(((.........)))......)))))...((...)).............,10,-4.535,44,0,0.000027
2630,...((((..((....)).))))..(((((.((..(((.............)))....)).)))))...,16,-4.534,23,0,0.000027
2631,.(.((((.(((....)))))))..)...((....))...(((.(((((......))))..)..)))..,18,-4.534,21,0,0.000027
2632,...((((.(((....)))))))......(...(((...)))...((((......))))..).......,15,-4.534,10,0,0.000027
2633,...((((.(((....)))))))..(((((........((.(..((........)).).)))))))...,17,-4.534,18,0,0.000027
2634,..(..((((....)))).)....((((.....((.....))...((((......))))....))))..,15,-4.534,24,0,0.000027
2635,...((((...........))))....((..............))((((......))))..........,10,-4.533,22,0,0.000027
2636,......((......)).....((.(((((...((.....))...((((......))))..))))))).,15,-4.533,19,0,0.000027
2637,......((......)).....(.((((((...((.....))...((((......))))..))))))).,15,-4.533,19,0,0.000027
2638,...((((.(((....))))))).............(((...)))(((........)))..........,13,-4.532,22,0,0.000027
2639,..(((((.(((....)))))))..)....(.(((.........(((((......)))))))).)....,17,-4.532,20,0,0.000027
2640,.(.((((.(((....)))))))..)....(.((..(((...)))((((......))))..)).)....,18,-4.531,23,0,0.000027
2641,...((((...........)))).((((((.((.(.....................).)).))))))..,13,-4.531,23,0,0.000027
2642,...((((((....)))...)))...((((...(((...)))...((((......))))..))))....,17,-4.531,15,0,0.000027
2643,...((((.(((....)))))))......((....))...((..((((.((...))))))...))....,17,-4.531,24,0,0.000027
2644,...((((.(((....)))))))......((....))...((..(((((.(...))))))...))....,17,-4.531,21,0,0.000027
2645,...((((...........))))..(((((..((((...)))..)((((......))))..)))))...,17,-4.531,10,0,0.000027
2646,...((((.(((....)))))))..(((((...(((...)))...(.((......)).)..)))))...,18,-4.531,4,0,0.000027
2647,...((((.(((....)))))))..........(((...)))..(.....)..................,11,-4.531,22,0,0.000027
2648,...(((..(((....))).))).((((((...(((...)))....(((......)))...))))))..,18,-4.531,8,0,0.000027
2649,...(((.((....))....))).((((((...((.....))...((((......))))..))))))..,17,-4.53,13,0,0.000027
2650,...(((..(((....))).))).((((....(((.((.....))((((......)))).)))))))..,19,-4.53,18,0,0.000027
2651,...((((..((....)).))))......(...........)...((((......))))...(....).,12,-4.53,17,0,0.000027
2652,...((((((....))...))))......((.(((.........(((((......))))))))...)).,16,-4.53,30,0,0.000027
2653,((...((((....)))).)).((((.......))))....(..(((((......)))))..)......,16,-4.529,39,0,0.000027
2654,...((((.(((....))))))).............(((...)))((((......)))).((...))..,16,-4.529,22,0,0.000027
2655,....(((((....))).))..((((.......))))..(.(..(((((......)))))..).)....,16,-4.529,38,0,0.000027
2656,....(((((....)))).)..((((.......))))..(.(..(((((......)))))..).)....,16,-4.529,38,0,0.000027
2657,...((((.(((....)))))))....((((....))......))((((......))))..........,15,-4.529,19,0,0.000027
2658,...((((...........)))).((((((...............((((......))))..))))))..,14,-4.529,12,0,0.000027
2659,....(.(((....)))..)....((((((...(((...)))...((((......))))..))))))..,17,-4.529,21,0,0.000027
2660,.(.((((..((....)).))))..)...((....))........((((......))))..(...)...,14,-4.529,20,0,0.000027
2661,...((((((....))))...))..........((.....))...((((......))))..(...)...,13,-4.529,23,0,0.000027
2662,...((((((....))))...)).((((.....(((...)))...((((......))))....))))..,17,-4.529,21,0,0.000027
2663,.(.((((.(((....)))))))..)...((.(((.(((...)))((((......)))).)))...)).,20,-4.529,26,0,0.000027
2664,...((((..((....)).))))..((..(...((.....))...((((......))))..)..))...,15,-4.529,6,0,0.000027
2665,...((((...........))))....(.....)......((..(((((......)))))...))....,12,-4.528,22,0,0.000027
2666,...((((.((......))))))......((....))........((((......))))..(...)...,13,-4.528,19,0,0.000027
2667,......(((....))).....(((.........)))..(.(..(((((......)))))..).)....,13,-4.528,38,0,0.000027
2668,...((((.(((....)))))))................(....(((((......)))))....)....,13,-4.528,17,0,0.000027
2669,...((((.(((....))))))).((((((.(((((...)))....(((......))))).))))))..,21,-4.528,9,0,0.000027
2670,...((((..((....)).))))......((....))........(((........)))...(....).,12,-4.528,22,0,0.000027
2671,...((((..(...)....))))..(((((...((.....))...((((......))))..)))))...,16,-4.528,7,0,0.000027
2672,...((((((....)))...)))......((....))....((.(((((......)))))....))...,15,-4.527,31,0,0.000027
2673,...((((.(((....)))))))..((((.(..(((...)))...((((......)))))..))))...,19,-4.527,6,0,0.000027
2674,...((((..((....)).)))).....................((........)).............,8,-4.527,26,0,0.000027
2675,...((((..((....)).))))..(((................(((((......)))))...)))...,14,-4.527,12,0,0.000027
2676,..(..(((......))).)..((((.......))))..(.(..(((((......)))))..).)....,15,-4.527,38,0,0.000027
2677,......((......)).....((((.......))))...(((.(((((......)))))....)))..,14,-4.527,38,0,0.000027
2678,...((((..(.......)))))..(((((...(((...)))...((((......))))..)))))...,17,-4.526,8,0,0.000027
2679,...((((.(((....)))))))......(......)........((((......))))..(...)...,13,-4.526,15,0,0.000027
2680,...((((.(((....)))))))..((((..((((.....))..((........))..))..))))...,17,-4.525,15,0,0.000026
2681,.(...((((....)))).)..((.(((((...((.....))...((((......))))..))))))).,18,-4.525,21,0,0.000026
2682,.(...((((....)))).)..(.((((((...((.....))...((((......))))..))))))).,18,-4.525,21,0,0.000026
2683,...((...............)).((((((...(((...)))...((((......))))..))))))..,15,-4.525,14,0,0.000026
2684,....(((.(((....))))))..((((....(((.........(((((......))))))))))))..,18,-4.525,16,0,0.000026
2685,.(.((((.(((....)))))))..)..(((.(((.((.....))((((......)))).)))...))),20,-4.525,25,0,0.000026
2686,...((((...........))))..........(((...)))..((...))..................,9,-4.525,29,0,0.000026
2687,((.(..(((((..........((((.......))))....)))))..).))...(.(...).).....,14,-4.524,48,0,0.000026
2688,((.((((((....)))...)))..))......((.....))...((((......))))..........,14,-4.524,23,0,0.000026
2689,...((((.(((....)))))))..(((((.((...((.....))....((...))..)).)))))...,18,-4.524,22,0,0.000026
2690,...((((.(((....))))))).......(.(((.....((..(((.....).))..))))).)....,16,-4.524,29,0,0.000026
2691,...((((.(((....)))))))..(((....(((.(.........(((......)))).))))))...,17,-4.523,13,0,0.000026
2692,(..((((.(((....))))))).)........((.....))...((((......))))..........,14,-4.523,12,0,0.000026
2693,...((((((....)))...)))..(((((...(((...)))....(((......)))...)))))...,17,-4.522,15,0,0.000026
2694,...((((((....)))...)))..(((....(((.((.....))((((......)))).))))))...,18,-4.522,25,0,0.000026
2695,.(...(((......))).).....(((((...(((...)))...((((......))))..)))))...,16,-4.522,19,0,0.000026
2696,...((((.(((....))))))).(...)................((((......))))..........,12,-4.521,15,0,0.000026
2697,...((((.(((....)))))))....(((...((.....))........)))................,12,-4.521,21,0,0.000026
2698,...((((.(((....))))))).(((((..(.((.....))...((((......)))))..)))))..,19,-4.521,6,0,0.000026
2699,...((((.(((....)))))))(((.......)))...(.(..(((((......)))))..).)....,17,-4.521,20,0,0.000026
2700,....(((((....)))).).........((....))........((((......))))..........,11,-4.52,34,0,0.000026
2701,....(((((....))).)).........((....))........((((......))))..........,11,-4.52,34,0,0.000026
2702,.(.((((...........))))..)..............((..(((((......)))))...))....,12,-4.52,23,0,0.000026
2703,...((((..((....)).)))).((((....(((.((.....)).(((......)))..)))))))..,18,-4.52,20,0,0.000026
2704,...((((.(((....))))))).((((((..............((...))..........))))))..,15,-4.52,17,0,0.000026
2705,.........(((((.(...(((.........))).(((...)))((((......))))...).))))),16,-4.519,41,0,0.000026
2706,...((((.(((....)))))))..........(((...))).......(.....).............,11,-4.519,21,0,0.000026
2707,.....((((....))))....((((.......))))...((...((((......))))....))....,14,-4.519,35,0,0.000026
2708,...((((.(((....)))))))...((((...((.....))...(((.((...)))))..))))....,18,-4.519,7,0,0.000026
2709,...((((.(((....)))))))...((((...((.....))...((((.(...)))))..))))....,18,-4.519,4,0,0.000026
2710,...(((..(((....))).)))..........((.....))...(((.((...)))))..........,13,-4.519,17,0,0.000026
2711,...(((..(((....))).)))..........((.....))...((((.(...)))))..........,13,-4.519,14,0,0.000026
2712,.(...((((....)))).)..((((.......))))...(((.(((((......)))))....)))..,17,-4.518,40,0,0.000026
2713,...((((..(....)...)))).........(((.........(((((......))))))))......,13,-4.518,25,0,0.000026
2714,.(.((((..((....)).))))....).....((.....))...((((......))))..........,13,-4.518,13,0,0.000026
2715,...((((...........)))).............((.....)).(((......)))...........,9,-4.518,26,0,0.000026
2716,..(..(((......))).).........((....))........((((......))))..........,10,-4.518,34,0,0.000026
2717,...((((..(......).))))......((....))..(.(..(((((......)))))..).)....,14,-4.518,24,0,0.000026
2718,....((.....))...........(((((...((.....))...((((......))))..)))))...,13,-4.517,16,0,0.000026
2719,......(((....)))....((.........)).......((.(((((......)))))....))...,12,-4.517,35,0,0.000026
2720,.(...((((....))))...)...(((((...((.....))...((((......))))..)))))...,16,-4.517,18,0,0.000026
2721,...((((.(((....)))))))...........(.....)....((((......))))..........,12,-4.517,12,0,0.000026
2722,...(((..((......)).)))..(((....(((.........(((((......)))))))))))...,16,-4.516,16,0,0.000026
2723,...((((.(((....)))))))..((((..((.((((.............)))..).))..))))...,17,-4.516,23,0,0.000026
2724,...((((.(((....)))))))......((....))..(.....((((......))))).........,14,-4.515,19,0,0.000026
2725,...((((..((....)).))))......(......)..(.(..(((((......)))))..).)....,14,-4.515,20,0,0.000026
2726,...((((((....)))...)))..........((.....))...((((......))))..(...)...,13,-4.515,21,0,0.000026
2727,...((((((....)))...))).((((.....(((...)))...((((......))))....))))..,17,-4.515,19,0,0.000026
2728,...((((.(((....)))))))........((((.....))...((((......))))....))....,15,-4.514,12,0,0.000026
2729,...((((...........))))..(((((...((.....))..(((.....).)).....)))))...,14,-4.514,17,0,0.000026
2730,...((((.(((....))))))).((((((......(((...)))(((.((...)))))..))))))..,21,-4.514,17,0,0.000026
2731,...((((.(((....))))))).((((((......(((...)))((((.(...)))))..))))))..,21,-4.514,14,0,0.000026
2732,...((((.(((....)))))))...((((...(.......)...((((......))))..))))....,16,-4.513,4,0,0.000026
2733,...(((..(((....))).)))..........(.......)...((((......))))..........,11,-4.513,14,0,0.000026
2734,...((((.(((....))))))).((((((.((.((((.............))))...)).))))))..,19,-4.513,24,0,0.000026
2735,.(.((((.(((....)))))))..)......(((..(.....).((((......)))).)))......,16,-4.513,19,0,0.000026
2736,...((((...........))))..........(((...))).......((...)).............,9,-4.513,29,0,0.000026
2737,...((((...........))))......(......)....(..(((((......)))))..)......,11,-4.513,23,0,0.000026
2738,...((((..((....)).))))..(((....(((..(.....).((((......)))).))))))...,17,-4.513,14,0,0.000026
2739,...((((..((....)).))))..((((...............(((((......)))))..))))...,15,-4.513,10,0,0.000026
2740,......(((....)))................(((...)))...((((......))))...(....).,11,-4.512,30,0,0.000026
2741,......(((....)))...(((.........)))..........((((......)))).(.....)..,11,-4.512,34,0,0.000026
2742,...((((.(((....)))))))..(((((.((..(((......((...)))))....)).)))))...,19,-4.512,24,0,0.000026
2743,...((((.(((....))))))).((((((.((........(..((...)).).....)).))))))..,18,-4.512,21,0,0.000026
2744,...((((..((....)).)))).............(((...))).(((......)))...........,12,-4.511,24,0,0.000026
2745,...((((...........))))..((((................((((......))))...))))...,12,-4.511,12,0,0.000026
2746,....((((......))).)....((((((...(((...)))...((((......))))..))))))..,17,-4.511,20,0,0.000026
2747,....((((......)).))....((((((...(((...)))...((((......))))..))))))..,17,-4.511,20,0,0.000026
2748,..(..((((....)))).)..((((.......))))........(((.((...)))))..........,14,-4.51,41,0,0.000026
2749,..(..((((....)))).)..((((.......))))........((((.(...)))))..........,14,-4.51,38,0,0.000026
2750,.(.((((...........))))..)...(......)........((((......))))..........,10,-4.51,22,0,0.000026
2751,...((((.(((....)))))))..(((((...((.....))....((.((...))))...)))))...,18,-4.51,7,0,0.000026
2752,...((((.(((....)))))))..(((((...((.....))....(((.(...))))...)))))...,18,-4.51,4,0,0.000026
2753,......(((....)))...(((.........)))..........((((......))))....(...).,11,-4.51,33,0,0.000026
2754,...((((((....))))...)).........(((.........((((........)))))))......,13,-4.51,33,0,0.000026
2755,...((((.(((....)))))))......((....)).......(.....)..................,10,-4.51,27,0,0.000026
2756,...((((.(((....)))))))..........(((...)))...(((........))).(.....)..,14,-4.51,16,0,0.000026
2757,...((((..((....)).))))....(..(.(((.........(((((......)))))))).))...,16,-4.51,21,0,0.000026
2758,...((((..((....)).)))).((((.............(..(((((......)))))..)))))..,16,-4.509,14,0,0.000026
2759,...((((..((....)).))))..(...)...((.....))...(((........)))..........,12,-4.509,14,0,0.000026
2760,...((((.(((....))))))).((((((.((((.....))..((((...)).))..)).))))))..,21,-4.509,17,0,0.000026
2761,...((((...........)))).((((((.((((.....))..((........))..)).))))))..,16,-4.509,21,0,0.000026
2762,..(..((((....)))).)..((((.......))))....(...((((......))))...)......,14,-4.509,36,0,0.000026
2763,...((((...........))))......((.(((.........((((........)))))))...)).,13,-4.509,29,0,0.000026
2764,...(((.............)))..........(((...)))...((((......))))...(....).,11,-4.509,21,0,0.000026
2765,...((((.(((....))))))).((((((..(...........).(((......)))...))))))..,17,-4.509,10,0,0.000026
2766,...((((.(((....)))))))..........(((...)))...(((........)))....(...).,14,-4.508,15,0,0.000026
2767,...((((..((....)).))))..(((((...(((...)))..(((.....).)).....)))))...,17,-4.508,15,0,0.000026
2768,...((((..((....)).))))..(...)...((.....))...((((......)))).((...))..,15,-4.507,14,0,0.000026
2769,...((((.(((....))))))).((((((...(((...)))..((...))..........))))))..,18,-4.507,15,0,0.000026
2770,...((((..((....)).))))....(.....).......((.(((((......)))))....))...,14,-4.506,19,0,0.000026
2771,...((((..((....)).))))..(((........((.....))((((......))))....)))...,15,-4.506,14,0,0.000026
2772,...((((...........))))...((.....))......((.(((((......)))))....))...,13,-4.506,23,0,0.000026
2773,...((((...........))))..(...)..(((.((.....))((((......)))).)))......,14,-4.505,26,0,0.000026
2774,...((((.(((....)))))))...((.....))......(...((((......))))....).....,14,-4.505,14,0,0.000026
2775,...((((.(((....)))))))..(((((...(.......)....(((......)))...)))))...,16,-4.505,4,0,0.000026
2776,...((((.(((....))))))).............(.......(((((......))))).....)...,13,-4.504,17,0,0.000026
2777,...((((...........))))...((....(((.........(((((......))))))))..))..,14,-4.504,25,0,0.000026
2778,......(((....))).....((...........))........((((......))))..........,9,-4.504,34,0,0.000026
2779,...((((...........))))......((....)).......((...))..................,8,-4.504,34,0,0.000026
2780,.(.((((..((....)).))))..)...((....))...(((..((((......)))).....)))..,16,-4.504,22,0,0.000026
2781,..(..((((....)))).).........((.(((.........(((((......))))))))...)).,15,-4.503,39,0,0.000026
2782,.....((((....))))...((.....))..(((.........(((((......))))))))......,14,-4.503,35,0,0.000026
2783,...((((.(((....)))))))..(((((.....(....)....((((......))))..)))))...,17,-4.503,5,0,0.000026
2784,...((((.((......))))))......((....))...(((..((((......)))).....)))..,15,-4.503,21,0,0.000026
2785,...((((..((....)).)))).((((((.(((((...)))..((........))..)).))))))..,19,-4.503,19,0,0.000026
2786,...((((.(((....))))))).......(.......)..(..(((((......)))))..)......,14,-4.503,18,0,0.000026
2787,...((((.(((....))))))).((((.....((.....))...(((.((...)))))....))))..,18,-4.503,11,0,0.000026
2788,...((((.(((....))))))).((((.....((.....))...((((.(...)))))....))))..,18,-4.503,8,0,0.000026
2789,...((((.(((....)))))))..(...)...............((((......)))).(.....)..,13,-4.503,16,0,0.000025
2790,...((((..((....)).))))..(((((...(.(...).)...((((......))))..)))))...,17,-4.501,6,0,0.000025
2791,...((((..((....)).))))........(.....).......((((......))))..........,11,-4.501,18,0,0.000025
2792,...((((..((....)).))))...((.....))..........((((......)))).(.....)..,13,-4.501,18,0,0.000025
2793,...((((.(((....)))))))..(((((...((....).)...((((......))))..)))))...,18,-4.501,3,0,0.000025
2794,...((((..((....)).))))..(((((...........))..((((......))))....)))...,15,-4.501,11,0,0.000025
2795,...((((.(((....)))))))......(......)...(((..((((......)))).....)))..,15,-4.501,17,0,0.000025
2796,...((((.(((....)))))))..(...)...............((((......))))....(...).,13,-4.501,15,0,0.000025
2797,...((((.(((....)))))))...(..((....)).)......((((......))))...(....).,15,-4.501,19,0,0.000025
2798,.(.((((.(((....)))))))..)....(.......)......((((......))))..........,13,-4.5,17,0,0.000025
2799,...((((.(((....))))))).........(((.((......((...))......)).)))......,14,-4.5,29,0,0.000025
2800,...((((.(((....)))))))..........((.....))....(((......))).....(...).,13,-4.5,13,0,0.000025
2801,..((((.....)).))................(((...)))...((((......))))..........,11,-4.5,30,0,0.000025
2802,...((((..((....)).))))....(((......((.....)).....)))................,11,-4.5,31,0,0.000025
2803,...((((...........)))).((((((.((.((((.............)))..).)).))))))..,16,-4.5,29,0,0.000025
2804,...((((..((....)).))))..(...)..(((.(((...)))((((......)))).)))......,17,-4.499,24,0,0.000025
2805,...(((..(((....))).)))..(((.(...(((...)))...((((......))))..).)))...,17,-4.499,6,0,0.000025
2806,...((((..((....)).))))...((.....))..........((((......))))....(...).,13,-4.499,17,0,0.000025
2807,...(((.............))).((((((......((.....))((((......))))..))))))..,15,-4.499,18,0,0.000025
2808,...((((..((....)).)))).....(((.(((.........((((........)))))))...))),16,-4.499,26,0,0.000025
2809,...((((.(((....))))))).....................(((.....).)).............,10,-4.499,25,0,0.000025
2810,...((((.(((....)))))))......((....))............(.....).............,10,-4.498,26,0,0.000025
2811,.(.((((..((....)).))))..)...............((.(((((......)))))....))...,14,-4.498,20,0,0.000025
2812,...((((.(((....)))))))..(((....((...(.....).((((......))))..)))))...,17,-4.498,11,0,0.000025
2813,.(.((((.(((....)))))))..).......((.....))...((((......)))).(...)....,15,-4.498,12,0,0.000025
2814,...((((.(((....))))))).((((.....(.......)...((((......))))....))))..,16,-4.497,8,0,0.000025
2815,...((((.((......))))))..................((.(((((......)))))....))...,13,-4.497,19,0,0.000025
2816,...((((((....)))...))).........(((.........((((........)))))))......,13,-4.496,31,0,0.000025
2817,......(((....))).......((((.....(((...)))...((((......))))....))))..,14,-4.496,25,0,0.000025
2818,.(.((((.((......))))))..).......((.....))...((((......))))...(....).,14,-4.496,14,0,0.000025
2819,...((((.((......))))))..(((((.(.............((((......))))).)))))...,16,-4.496,8,0,0.000025
2820,...((((.(((....)))))))..........((.....))......((((............)))).,13,-4.496,23,0,0.000025
2821,...((((..(......).)))).........(((.((.....))((((......)))).)))......,14,-4.496,24,0,0.000025
2822,...((((.(((....)))))))..(((....(((.....((..((((...)).))..))))))))...,19,-4.496,23,0,0.000025
2823,...((((...........))))..(((....(((.....((..((........))..))))))))...,14,-4.495,27,0,0.000025
2824,...((((.(((....))))))).((((((...(((...))).......((...)).....))))))..,18,-4.495,15,0,0.000025
2825,...((((.(((....)))))))..(((((.....(((...((....))..))).......)))))...,17,-4.495,19,0,0.000025
2826,...((((.(.(....).))))).........(((.........(((((......))))))))......,14,-4.495,20,0,0.000025
2827,...((((...........)))).((((((...((.....))...(((..(...).)))..))))))..,16,-4.494,12,0,0.000025
2828,...((((.(((....)))))))..(((....(((....(.....((((......)))))))))))...,18,-4.493,12,0,0.000025
2829,...((((.(((....)))))))..(((....(((.....(....((((......)))))))))))...,18,-4.493,11,0,0.000025
2830,...((((((....))))...)).................((..(((((......)))))...))....,13,-4.493,29,0,0.000025
2831,...((((.(((....)))))))......((....))....(..((...)).)..(.(...).).....,14,-4.493,29,0,0.000025
2832,...((((.(((....))))))).............(.......)((((......))))..........,12,-4.492,16,0,0.000025
2833,...((((...........))))......((....))............((...)).............,8,-4.492,34,0,0.000025
2834,...((((.((......)))))).((((((...(((...)))....(((......)))...))))))..,18,-4.492,8,0,0.000025
2835,...((((.((......)))))).((((....(((.((.....))((((......)))).)))))))..,19,-4.492,18,0,0.000025
2836,.(.((((.(((....)))))))..)....((.....))......((((......))))...(....).,15,-4.492,20,0,0.000025
2837,...((((.(((....))))))).....((...........))..(((........)))..........,12,-4.492,17,0,0.000025
2838,......(((....)))............((....))........((((......))))...(....).,10,-4.491,35,0,0.000025
2839,...((((.(((....)))))))......(...........)...((((......)))).(.....)..,13,-4.491,16,0,0.000025
2840,...((((.(((....)))))))..........((.....))..((........))....((...))..,13,-4.49,22,0,0.000025
2841,...((((.(((....))))))).((((((.((.(.((......((...))..)).).)).))))))..,20,-4.49,24,0,0.000025
2842,...((((.(((....)))))))......(...........)...((((......))))....(...).,13,-4.489,15,0,0.000025
2843,...((((.(((....)))))))......((....))........(((........))).(.....)..,13,-4.489,21,0,0.000025
2844,...((((.(((....)))))))..(((((.((.(.(...............)...).)).)))))...,16,-4.489,17,0,0.000025
2845,.(.(((..(((....))).)))..)...((.(((.........(((((......))))))))...)).,17,-4.489,24,0,0.000025
2846,...((((.(((....))))))).....((...........))..((((......)))).((...))..,15,-4.489,17,0,0.000025
2847,...((((.(((....)))))))..((.((...((.....))...(((........)))..)).))...,16,-4.489,4,0,0.000025
2848,...(((.............)))......((....))........((((......))))...(....).,10,-4.488,26,0,0.000025
2849,..((((.....)).)).....((((.......))))..(.(..(((((......)))))..).)....,15,-4.488,39,0,0.000025
2850,...((((.(((....)))))))..........((.....))..((...))...........(....).,12,-4.488,22,0,0.000025
2851,...((((..((....)).)))).((((((...(((...)))...(((..(...).)))..))))))..,19,-4.488,10,0,0.000025
2852,...((((.(((....)))))))......((....))........(((........)))....(...).,13,-4.487,20,0,0.000025
2853,.(.((((.(((....)))))))..).......((.....))...((..((...)).))..........,14,-4.487,18,0,0.000025
2854,...((((...........))))......((....))....((.(((((......))))..)..))...,13,-4.486,25,0,0.000025
2855,.....((((....))))......((((((...((.....))...(((........)))..))))))..,15,-4.486,21,0,0.000025
2856,.(.((((.(((....)))))))..).......(((...)))..((........)).............,13,-4.485,23,0,0.000025
2857,...((((.(((....)))))))......((.(((..(.....).((((......)))).)))...)).,17,-4.485,21,0,0.000025
2858,((.((((.(((....)))))))..))......(((...)))...(((........)))..........,15,-4.484,16,0,0.000025
2859,...((((.(((....)))))))..(...)...(((...)))...(((.((...)))))..........,16,-4.484,17,0,0.000025
2860,...((((.(((....)))))))..(...)...(((...)))...((((.(...)))))..........,16,-4.484,14,0,0.000025
2861,...((((..((....)).))))..(((((.((.(.........((...)).....).)).)))))...,16,-4.484,20,0,0.000025
2862,...(((..(((....))).)))..........(((...)))....(((......)))...........,12,-4.484,16,0,0.000025
2863,...((((...........))))....(((....................)))................,7,-4.484,31,0,0.000025
2864,...((((..((....)).)))).........(((.........(((..........))))))......,12,-4.484,24,0,0.000025
2865,...((((...........))))................(.(...((((......))))...).)....,10,-4.483,21,0,0.000025
2866,...((((((....))))...))......(......)........((((......))))..........,11,-4.483,28,0,0.000025
2867,...((((.(((....)))))))..(((((.((...(((...))).(((......))))).)))))...,20,-4.483,15,0,0.000025
2868,...((((.(((....)))))))..(((((....(....).....((((......))))..)))))...,17,-4.482,5,0,0.000025
2869,...((((...........))))....(((..((..((.....))..)).)))..(.(...).).....,13,-4.482,36,0,0.000025
2870,...((((.(((....)))))))..(((....(((.(((...)))(((........))).))))))...,19,-4.482,18,0,0.000025
2871,((.((((.(((....)))))))..))......(((...)))...((((......)))).((...))..,18,-4.482,16,0,0.000025
2872,...((.(((....)))....)).((((....(((.........(((((......))))))))))))..,17,-4.481,27,0,0.000025
2873,...((((.(((....)))))))....(((..((..(((...)))..)).)))..((.......))...,17,-4.481,32,0,0.000025
2874,.(.((((..((....)).))))..).......((.....))...(((.((...)))))..........,14,-4.481,18,0,0.000025
2875,.(.((((..((....)).))))..).......((.....))...((((.(...)))))..........,14,-4.481,15,0,0.000025
2876,.(.((((((....))...))))..).......(((...)))...((((......))))..........,14,-4.481,22,0,0.000025
2877,......(((....))).....((((.......))))..(.(...((((......))))...).)....,13,-4.481,36,0,0.000025
2878,...((((.((......))))))..........((.....))...(((.((...)))))..........,13,-4.481,17,0,0.000025
2879,...((((.((......))))))..........((.....))...((((.(...)))))..........,13,-4.481,14,0,0.000025
2880,...(((..((......)).)))......................((((......))))..........,9,-4.48,18,0,0.000025
2881,...((((.(((....))))))).((((((........((.....((((......))))))))))))..,19,-4.48,10,0,0.000025
2882,..(..((((....))))...)...(((((...((.....))...((((......))))..)))))...,16,-4.48,18,0,0.000025
2883,...((((.(((....))))))).((((....(((.........(((..........))))))))))..,17,-4.48,18,0,0.000025
2884,.........(((((.(..((.......))...((.....))...((((......))))...).))))),14,-4.48,30,0,0.000025
2885,...((((((....)))...))).................((..(((((......)))))...))....,13,-4.48,27,0,0.000025
2886,...((((.(((....)))))))......((((((.........(((((......)))))))).).)).,18,-4.479,22,0,0.000025
2887,...((((.(((....)))))))......((((((.........(((((......))))))).)).)).,18,-4.479,22,0,0.000025
2888,..((((.....)).))............((....))........((((......))))..........,10,-4.479,35,0,0.000024
2889,.(.((((.(((....)))))))....)..(.(((.........(((((......)))))))).)....,17,-4.479,20,0,0.000024
2890,...((((.(((....))))))).........(((........(..(((......))).))))......,14,-4.479,20,0,0.000024
2891,...((((.(((....))))))).........((.(........(((((......))))))))......,15,-4.479,19,0,0.000024
2892,......(((....)))...(((.........)))..........((((......))))..(...)...,11,-4.478,32,0,0.000024
2893,...((((((....))...))))..(((((...(((...)))...(((........)))..)))))...,17,-4.477,13,0,0.000024
2894,((.((((.(((....)))))))..))......((.....))....(((......)))...........,14,-4.477,14,0,0.000024
2895,...((((.(((....))))))).............((.....))........................,9,-4.476,26,0,0.000024
2896,...((((.(((....)))))))..........((.....)).......((...))......(....).,12,-4.476,22,0,0.000024
2897,......((......))..((.......))...((.....))...((((......))))..........,10,-4.476,26,0,0.000024
2898,...((((..((....)).))))....(((..((..(((...)))..)).)))..(.(...).).....,16,-4.476,34,0,0.000024
2899,...((((.(((....)))))))..........((.....))....((.....))..............,11,-4.476,20,0,0.000024
2900,...((((.(((....))))))).......((.....))......(((.((...)))))..........,14,-4.476,23,0,0.000024
2901,...((((.(((....))))))).......((.....))......((((.(...)))))..........,14,-4.476,20,0,0.000024
2902,.(.((((..((....)).))))..).......(.......)...((((......))))..........,12,-4.476,15,0,0.000024
2903,...((((.(((....)))))))..........(((...)))...(((........)))..(...)...,14,-4.475,14,0,0.000024
2904,........................(((((...((.....))...((((......))))..)))))...,11,-4.475,14,0,0.000024
2905,...((((..((....)).))))..(((((.((.(((...............))..).)).)))))...,16,-4.475,21,0,0.000024
2906,...((((.((......))))))..........(.......)...((((......))))..........,11,-4.475,14,0,0.000024
2907,...((((.(((....))))))).((((((.(((((...)))..(((.....).))..)).))))))..,21,-4.475,18,0,0.000024
